TransactionID,Region,GeoZone,DeliveryDistance,DeliveryTime,ShippingMethod,LocalTaxRate,OrderValue,ProductCategory,CustomerID,WarehouseID,DeliveryStatus,DeliveryDate,OrderDate,DeliveryPartner,ShippingCost,HandlingFee,IsGift,GiftWrap,CustomerRegion
TXN005919,Central,Suburban,38.92,5,Same Day,0.06,580.68,Books,CUST01686,WH040,Returned,2022-06-29,2023-07-17,DHL,20.43,8.86,False,True,West
TXN005920,12/05/2023,Rural,42.64,4,Same Day,0.1,897.69,Home,CUST02776,WH037,Returned,2022-02-10,2022-08-24,FedEx,6.47,17.36,True,False,South
TXN005921,Central,Urban,88.23,8,Same Day,0.14,723.03,Home,CUST01250,WH005,Delivered,2023-03-23,2023-10-21,DHL,39.56,13.74,False,False,South
TXN005922,East,Urban,13.2,10,Same Day,0.14,397.8,Books,CUST00591,WH033,Delivered,2022-06-17,2023-06-28,FedEx,26.14,17.03,False,True,East
TXN005923,Central,Rural,78.16,2,Same Day,0.12,402.94,Clothing,CUST00341,WH010,Delivered,2023-08-02,2022-11-25,UPS,23.4,7.15,False,True,East
TXN005924,South,Urban,90.37,14,Standard,0.09,895.4,Home,CUST00590,WH015,Delayed,2022-02-12,2022-07-23,UPS,8.43,5.49,False,False,North
TXN005925,South,Rural,61.6,11,Express,0.13,689.39,Home,CUST00821,WH034,Delivered,2023-11-14,2023-08-28,FedEx,27.87,18.44,False,False,South
TXN005926,North,Suburban,16.4,6,Same Day,0.13,97.73,Clothing,CUST02143,WH015,Delayed,2022-03-17,2022-09-26,FedEx,25.46,4.83,False,False,West
TXN005927,West,Rural,65.65,11,Standard,0.1,845.0,Books,CUST01706,WH018,Delayed,2023-04-22,2022-09-15,DHL,8.67,11.24,True,False,East
TXN005928,East,Urban,30.22,14,Standard,0.14,287.96,Home,CUST02348,WH031,Returned,2022-07-10,2023-06-20,Local,34.33,16.3,True,False,South
TXN005929,Central,Rural,58.17,8,Same Day,0.08,555.72,Clothing,CUST02738,WH024,Delayed,2022-10-04,2022-09-20,DHL,34.05,14.56,True,False,West
TXN005930,North,Rural,57.91,7,Standard,0.11,141.38,Clothing,CUST00714,WH046,Delivered,2023-12-31,2023-05-09,DHL,43.08,12.02,False,False,North
TXN005931,South,Suburban,9.43,10,Standard,0.15,325.63,Home,CUST00260,WH013,Returned,2022-06-12,2023-03-05,DHL,44.99,11.41,True,False,North
TXN005932,East,Rural,68.2,11,Express,0.05,343.16,Electronics,CUST01245,WH048,Delivered,2022-04-22,2023-02-07,FedEx,40.43,13.74,False,True,East
TXN005933,East,Urban,1.9,1,Same Day,0.13,906.26,Home,CUST01437,WH024,Delayed,2023-02-13,2023-01-06,FedEx,39.04,12.96,False,False,East
TXN005934,West,Suburban,12.66,8,Standard,0.09,600.13,Clothing,CUST02257,WH031,Returned,2023-04-11,2022-01-28,FedEx,30.95,19.44,True,False,West
TXN005935,West,Suburban,21.05,10,Standard,0.05,297.49,Electronics,CUST00774,WH018,Delivered,2022-11-04,2023-03-27,FedEx,22.35,7.87,False,True,North
TXN005936,Central,Urban,90.73,11,Express,0.11,691.71,Books,CUST00602,WH018,Returned,2022-05-29,2022-01-21,DHL,49.68,15.9,True,True,South
TXN005937,South,Rural,19.65,7,Standard,0.14,558.17,Books,CUST00709,WH028,Delayed,2023-09-04,2023-04-01,Local,28.03,4.08,True,True,East
TXN005938,West,Urban,16.35,4,Same Day,0.13,76.98,Clothing,CUST01945,WH043,Returned,2023-03-21,2023-06-29,UPS,32.93,5.43,True,True,East
TXN005939,East,Urban,58.67,13,Same Day,0.08,362.76,Electronics,CUST01459,WH019,Returned,2022-12-28,2023-04-11,UPS,30.42,8.8,False,False,North
TXN005940,Central,Rural,68.95,11,Express,0.08,941.8,Home,CUST00678,WH024,Returned,2023-02-13,2023-11-30,DHL,37.45,8.94,False,True,North
TXN005941,East,Rural,66.3,4,Same Day,0.12,730.12,Clothing,CUST01075,WH039,Delivered,2023-01-26,2023-03-26,Local,22.08,18.28,True,True,West
TXN005942,South,Urban,37.67,8,Express,0.06,775.53,Home,CUST01192,WH032,Delivered,2023-11-27,2022-10-01,DHL,23.73,19.76,True,True,West
TXN005943,North,Rural,90.12,4,Express,0.05,799.76,Clothing,CUST02980,WH048,Delivered,2023-11-06,2023-02-19,UPS,49.21,1.18,True,False,North
TXN005944,West,Urban,13.59,5,Standard,0.11,167.96,Electronics,CUST00642,WH048,Delivered,2022-02-10,2023-01-08,FedEx,36.71,9.63,True,False,West
TXN005945,Central,Rural,94.83,9,Same Day,0.1,473.88,Electronics,CUST02957,WH004,Delayed,2022-02-27,2023-11-01,FedEx,43.43,14.56,False,False,West
TXN005946,Central,Suburban,82.17,14,Express,0.05,933.99,Clothing,CUST00687,WH027,Delayed,2023-08-27,2022-04-03,Local,49.76,4.28,False,False,North
TXN005947,Central,Urban,69.43,8,Same Day,0.14,657.14,Clothing,CUST00009,WH034,Returned,2022-11-29,2023-12-06,UPS,6.52,8.96,True,False,South
TXN005948,East,Urban,8.81,6,Express,0.08,770.02,Books,CUST02692,WH020,Delivered,2022-04-30,2022-07-18,UPS,11.36,6.86,False,False,South
TXN005949,East,Suburban,91.97,12,Same Day,0.1,286.64,Home,CUST00721,WH024,Delayed,2023-01-14,2023-10-26,Local,20.55,11.0,True,False,North
TXN005950,South,Suburban,3.41,7,Standard,0.11,801.45,Books,CUST01077,WH016,Returned,2023-03-30,2022-01-09,DHL,25.19,9.48,False,False,West
TXN005951,South,Rural,51.36,1,Same Day,0.08,986.83,Books,CUST00633,WH047,Delayed,2022-11-22,2022-07-27,Local,44.66,3.07,False,True,East
TXN005952,East,Urban,85.83,9,Standard,0.15,87.07,Home,CUST02119,WH041,Delayed,2023-03-30,2022-09-13,Local,9.31,6.37,False,False,South
TXN005953,North,Rural,20.92,10,Same Day,0.07,955.02,Electronics,CUST00102,WH020,Delivered,2023-02-15,2023-02-23,Local,14.77,7.16,True,True,West
TXN005954,East,Suburban,19.35,14,Same Day,0.07,492.81,Books,CUST00699,WH033,Delivered,2022-09-10,2022-12-19,UPS,5.01,8.52,False,True,South
TXN005955,West,Rural,28.03,11,Same Day,0.07,108.82,Clothing,CUST00415,WH038,Delivered,2022-12-19,2022-03-30,FedEx,43.79,8.36,True,True,West
TXN005956,North,Rural,23.1,7,Standard,0.09,359.46,Home,CUST02434,WH005,Delayed,2022-06-01,2022-06-21,DHL,5.9,11.69,True,False,West
TXN005957,East,Rural,34.84,3,Express,0.08,97.75,Electronics,CUST02509,WH045,Delayed,2022-01-05,2023-06-29,UPS,10.33,18.23,True,True,North
TXN005958,West,Rural,4.31,11,Standard,0.05,639.71,Electronics,CUST02480,WH050,Delivered,2023-03-13,2022-01-08,DHL,13.15,15.02,True,True,East
TXN005959,East,Suburban,49.84,2,Express,0.1,890.69,Electronics,CUST01601,WH006,Delayed,2023-09-26,2023-04-20,Local,35.94,8.61,False,False,East
TXN005960,East,Rural,94.21,2,Standard,0.12,940.3,Electronics,CUST02458,WH034,Delivered,2023-12-09,2023-10-13,DHL,29.24,17.54,True,True,West
TXN005961,North,Suburban,35.54,12,Standard,0.14,849.57,Home,CUST02822,WH026,Returned,2023-09-15,2022-02-08,DHL,23.48,13.05,False,False,East
TXN005962,West,Urban,3.01,4,Standard,0.07,986.98,Electronics,CUST01131,WH012,Returned,2022-03-09,2022-02-27,DHL,27.84,6.12,False,False,West
TXN005963,South,Suburban,86.18,11,Express,0.07,931.39,Books,CUST01218,WH003,Delayed,2022-05-18,2022-01-26,DHL,48.25,11.88,True,False,East
TXN005964,South,Urban,24.8,2,Express,0.11,775.68,Clothing,CUST02249,WH007,Returned,2022-08-10,2022-12-22,Local,14.73,17.89,False,False,East
TXN005965,Central,Suburban,86.1,1,Standard,0.12,559.03,Home,CUST00010,WH002,Delayed,2022-02-03,2023-03-11,Local,8.24,14.57,True,True,South
TXN005966,West,Rural,53.91,11,Same Day,0.13,827.17,Clothing,CUST01835,WH042,Delayed,2022-11-13,2023-06-11,UPS,6.0,9.52,True,False,North
TXN005967,Central,Suburban,39.39,4,Standard,0.13,243.7,Clothing,CUST00757,WH038,Delayed,2022-11-05,2023-01-29,Local,7.35,9.03,False,False,South
TXN005968,North,Rural,54.09,8,Same Day,0.11,651.93,Clothing,CUST00953,WH024,Delayed,2022-03-23,2022-07-25,UPS,18.58,4.47,True,False,East
TXN005969,East,Urban,91.26,12,Standard,0.08,342.58,Books,CUST00771,WH047,Delayed,2023-11-09,2022-10-10,UPS,18.63,14.5,True,False,South
,North,Rural,54.13,2,Same Day,0.13,520.3,Books,CUST02300,WH034,Delivered,2023-03-09,2022-09-16,UPS,11.97,9.73,True,False,East
TXN005971,South,Suburban,95.3,5,Express,0.1,982.18,Home,CUST02360,WH016,Returned,2023-09-02,2024-01-01,FedEx,44.72,9.36,True,True,North
TXN005972,West,Rural,37.02,2,Standard,0.08,80.02,Electronics,CUST01137,WH014,Delivered,2023-10-06,2022-05-10,DHL,22.71,4.59,False,True,East
TXN005973,Central,Rural,63.77,9,Express,0.1,160.05,Electronics,CUST00300,WH040,Delayed,2022-01-06,2022-11-08,FedEx,18.26,5.08,True,False,East
TXN005974,West,Suburban,19.88,5,Express,0.15,774.95,Electronics,CUST02100,WH030,Delayed,2023-03-18,2022-06-24,FedEx,48.66,6.56,True,True,North
TXN005975,South,Urban,36.52,5,Standard,0.06,474.62,Electronics,CUST02518,WH046,Returned,2023-12-01,2022-05-24,Local,41.99,6.26,False,False,South
TXN005976,Central,Suburban,70.86,4,Same Day,0.07,325.56,Electronics,CUST00969,WH029,Delivered,2023-03-14,2022-10-11,DHL,10.96,14.38,True,False,West
TXN005977,Central,Rural,99.2,3,Same Day,0.06,898.14,Electronics,CUST01403,WH038,Delivered,2022-11-23,2022-04-21,Local,23.15,10.06,False,True,East
TXN005978,South,Rural,29.67,7,Express,0.14,68.62,Clothing,CUST00147,WH023,Delayed,2022-01-12,2022-10-24,UPS,8.36,12.43,False,True,South
TXN005979,South,Rural,12.17,14,Same Day,0.1,915.39,Home,CUST00495,WH043,Delayed,2022-05-14,2024-01-01,UPS,7.63,6.7,True,True,West
TXN005980,East,Urban,63.96,1,Standard,0.06,680.27,Clothing,CUST00928,WH034,Returned,2023-07-16,2023-11-04,FedEx,32.16,13.24,False,False,East
TXN005981,Central,Suburban,32.91,4,Express,0.13,441.74,Books,CUST02025,WH007,Returned,2022-03-12,2023-02-04,UPS,10.11,5.53,True,True,North
TXN005982,Central,Suburban,99.11,13,Same Day,0.06,173.43,Clothing,CUST01061,WH021,Returned,2022-01-15,2022-04-16,Local,18.45,7.64,True,False,East
TXN005983,North,Rural,25.67,13,Express,0.1,342.67,Books,CUST02875,WH006,Delayed,2023-01-19,2022-09-16,DHL,48.96,16.06,True,False,North
TXN005984,South,Urban,53.47,5,Express,0.11,776.57,Books,CUST01728,WH024,Returned,2022-10-15,2023-08-11,UPS,45.7,12.12,True,False,North
TXN005985,South,Urban,16.94,7,Standard,0.15,338.25,Books,CUST00769,WH007,Delivered,2023-06-20,2023-01-30,DHL,39.62,13.66,False,True,West
TXN005986,West,Urban,6.15,1,Express,0.12,735.67,Electronics,CUST02216,WH020,Delivered,2023-09-20,2022-04-21,Local,48.81,10.36,False,True,South
TXN005987,West,Rural,82.57,6,Express,0.05,96.93,Electronics,CUST02504,WH036,Delivered,2022-07-13,2024-01-01,Local,34.36,10.65,True,True,West
TXN005988,East,Urban,27.71,4,Same Day,0.08,354.39,Electronics,CUST01362,WH015,Returned,2022-11-23,2023-01-12,Local,25.59,6.11,False,False,West
TXN005989,Central,Rural,47.04,9,Same Day,0.07,519.65,Books,CUST00645,WH030,Returned,2022-03-02,2022-11-28,DHL,33.4,19.72,False,False,South
TXN005990,South,Suburban,3.75,7,Express,0.05,769.42,Books,CUST02945,WH026,Delivered,2023-09-17,2023-05-14,DHL,27.93,13.13,False,False,West
,12/05/2023,Suburban,95.87,1,Same Day,0.11,352.0,Electronics,CUST01886,WH009,Delayed,2023-11-19,2023-04-20,Local,39.3,19.72,True,False,South
TXN005992,Central,Suburban,6.78,7,Standard,0.12,263.62,Electronics,CUST01890,WH031,Delivered,2022-09-29,2022-03-07,UPS,47.0,16.9,False,True,South
TXN005993,East,Rural,59.51,2,Standard,0.1,311.69,Books,CUST02334,WH008,Delivered,2022-06-29,2022-03-18,Local,13.77,19.95,False,False,South
TXN005994,North,Rural,84.1,12,Same Day,0.12,656.16,Books,CUST00336,WH019,Delayed,2023-12-12,2023-05-12,UPS,22.78,6.33,True,False,North
TXN005995,South,Suburban,18.11,7,Express,0.08,207.54,Electronics,CUST02710,WH025,Delayed,2023-12-02,2022-07-25,Local,46.84,13.57,False,True,South
TXN005996,East,Rural,91.65,7,Same Day,0.12,835.27,Books,CUST00526,WH049,Returned,2022-02-07,2023-01-10,FedEx,24.64,1.42,True,False,East
TXN005997,Central,Urban,23.05,1,Same Day,0.06,706.93,Home,CUST02116,WH015,Delayed,2022-05-07,2023-09-03,Local,47.71,11.47,True,False,East
TXN005998,Central,Urban,65.07,8,Express,0.12,511.3,Home,CUST00447,WH010,Returned,2022-05-21,2023-11-02,FedEx,27.85,2.99,True,False,South
,North,Rural,78.28,2,Same Day,0.13,666.08,Electronics,CUST01470,WH039,Delivered,2023-09-09,2023-06-28,FedEx,40.11,3.18,True,True,North
TXN006000,North,Urban,6.66,14,Standard,0.1,514.42,Electronics,CUST02023,WH024,Delivered,2022-09-16,2023-10-05,UPS,18.77,13.8,False,True,West
TXN006001,North,Rural,9.89,6,Express,0.13,509.15,Books,CUST01240,WH031,Delayed,2022-07-28,2023-07-12,Local,36.61,20.0,True,False,East
TXN006002,Central,Suburban,26.3,3,Express,0.12,147.57,Clothing,CUST00315,WH046,Returned,2022-02-22,2022-09-06,Local,49.12,8.75,False,True,East
TXN006003,Central,Suburban,4.36,2,Standard,0.06,443.98,Home,CUST01077,WH040,Returned,2022-01-20,2022-10-11,Local,30.01,5.38,False,True,North
TXN006004,Central,Rural,29.21,13,Express,0.06,120.78,Clothing,CUST01070,WH004,Returned,2023-03-09,2023-10-12,FedEx,31.57,16.65,False,False,East
TXN006005,North,Rural,64.6,9,Standard,0.11,45.59,Books,CUST00474,WH044,Delayed,2022-07-30,2023-11-12,FedEx,6.94,11.41,True,True,South
TXN006006,East,Urban,97.17,9,Standard,0.09,584.68,Clothing,CUST00415,WH033,Delayed,2022-06-09,2022-11-08,DHL,31.45,7.56,True,True,East
TXN006007,West,Urban,96.94,2,Express,0.11,281.49,Home,CUST01431,WH048,Delayed,2022-12-26,2023-01-26,Local,7.09,5.72,True,True,North
TXN006008,North,Rural,38.74,12,Express,0.07,168.97,Electronics,CUST00265,WH035,Delayed,2023-01-19,2023-01-26,FedEx,9.74,2.66,False,False,West
TXN006009,West,Rural,37.83,1,Standard,0.09,521.84,Electronics,CUST00592,WH045,Returned,2022-04-11,2022-09-25,Local,31.3,11.7,True,False,East
TXN006010,West,Rural,70.42,9,Standard,0.09,329.52,Books,CUST02874,WH032,Delayed,2023-05-05,2023-06-20,UPS,25.11,13.27,False,False,South
TXN006011,North,Suburban,7.09,4,Same Day,0.07,926.38,Home,CUST02108,WH038,Returned,2023-10-22,2022-08-28,FedEx,16.4,11.19,True,False,East
TXN006012,Central,Suburban,49.36,12,Express,0.09,776.08,Electronics,CUST02088,WH028,Delivered,2022-08-06,2023-10-14,FedEx,20.6,18.89,True,False,East
TXN006013,North,Urban,48.28,9,Standard,0.08,767.41,Clothing,CUST02009,WH003,Returned,2022-01-31,2022-04-16,UPS,45.8,6.23,True,True,East
TXN006014,North,Urban,53.09,13,Standard,0.05,126.79,Electronics,CUST00739,WH011,Returned,2023-08-12,2023-07-27,UPS,19.25,4.72,False,False,South
TXN006015,North,Rural,32.29,8,Standard,0.14,788.9,Electronics,CUST01701,WH001,Delayed,2023-11-30,2022-07-26,Local,18.06,17.88,False,False,East
TXN006016,West,Urban,31.8,10,Express,0.13,369.64,Electronics,CUST00681,WH038,Returned,2023-04-22,2023-06-05,DHL,33.02,7.9,False,False,East
TXN006017,12/05/2023,Urban,7.61,5,Same Day,0.08,992.96,Home,CUST00384,WH029,Returned,2022-04-09,2023-11-28,DHL,25.87,19.57,False,True,East
TXN006018,South,Suburban,12.81,12,Express,0.09,507.94,Books,CUST01293,WH037,Returned,2022-09-29,2023-06-13,DHL,46.5,18.48,False,False,East
TXN006019,West,Rural,67.07,3,Express,0.15,22.69,Books,CUST01553,WH011,Delivered,2023-07-18,2023-09-23,FedEx,6.28,3.24,False,False,East
TXN006020,Central,Rural,60.56,12,Same Day,0.12,937.42,Books,CUST02627,WH041,Delivered,2022-09-01,2023-09-23,Local,30.96,5.8,True,True,South
TXN006021,East,Urban,72.79,9,Express,0.13,500.18,Electronics,CUST01853,WH009,Delivered,2023-06-08,2022-02-14,Local,20.08,11.25,True,True,North
TXN006022,East,Rural,92.44,11,Standard,0.08,573.52,Books,CUST00458,WH045,Returned,2022-04-21,2022-01-26,UPS,43.36,15.18,True,True,West
TXN006023,South,Urban,6.44,5,Same Day,0.13,78.48,Electronics,CUST01932,WH016,Delayed,2022-08-14,2023-08-30,DHL,20.88,3.05,False,False,East
TXN006024,South,Suburban,28.09,5,Express,0.13,489.79,Clothing,CUST02683,WH003,Delayed,2023-02-19,2023-04-15,DHL,14.39,6.49,True,True,East
TXN006025,Central,Suburban,81.4,8,Standard,0.14,384.73,Clothing,CUST00267,WH021,Returned,2022-03-01,2022-12-27,UPS,8.48,5.33,False,True,North
TXN006026,Central,Suburban,91.31,14,Same Day,0.14,904.71,Clothing,CUST02327,WH030,Returned,2023-10-24,2022-03-08,DHL,33.41,17.17,False,True,West
TXN006027,South,Urban,32.38,10,Express,0.08,875.6,Books,CUST00668,WH037,Delayed,2022-11-18,2022-09-12,DHL,6.67,19.81,False,False,West
TXN006028,West,Urban,71.79,7,Standard,0.13,456.34,Electronics,CUST01587,WH024,Returned,2023-07-07,2023-10-15,DHL,39.37,14.3,True,True,West
TXN006029,Central,Rural,32.52,4,Express,0.09,790.33,Clothing,CUST01446,WH031,Delayed,2023-05-27,2023-11-25,UPS,21.56,17.46,True,True,West
,West,Suburban,57.94,12,Standard,0.09,459.96,Home,CUST02023,WH023,Delivered,2022-07-24,2022-12-28,UPS,27.25,13.83,True,False,East
TXN006031,North,Rural,28.44,13,Standard,0.14,927.31,Home,CUST02266,WH028,Returned,2023-03-09,2022-09-27,FedEx,43.89,13.08,False,True,East
TXN006032,North,Rural,71.3,13,Standard,0.14,677.33,Books,CUST00163,WH029,Delivered,2022-09-22,2022-03-06,FedEx,26.15,19.67,True,False,South
TXN006033,Central,Suburban,72.07,7,Express,0.1,691.83,Clothing,CUST01806,WH029,Returned,2023-11-08,2022-08-12,UPS,18.94,14.88,True,False,West
TXN006034,East,Suburban,38.14,7,Same Day,0.07,722.14,Books,CUST00786,WH013,Delayed,2022-01-27,2022-06-15,FedEx,49.89,4.01,True,False,East
TXN006035,East,Rural,60.56,14,Same Day,0.06,572.49,Electronics,CUST00135,WH011,Returned,2023-09-16,2023-04-30,DHL,47.16,6.57,True,True,West
TXN006036,West,Suburban,33.79,7,Standard,0.14,479.13,Clothing,CUST00387,WH009,Delayed,2023-08-10,2023-11-09,FedEx,35.12,9.48,False,True,South
TXN006037,East,Suburban,26.39,4,Standard,0.14,194.29,Books,CUST02743,WH017,Delayed,2022-06-10,2022-11-17,FedEx,6.21,19.09,True,False,West
TXN006038,East,Urban,98.07,4,Express,0.1,780.58,Books,CUST01862,WH011,Delivered,2022-04-24,2022-08-08,FedEx,31.36,11.66,False,False,East
TXN006039,West,Suburban,87.11,8,Standard,0.09,333.85,Home,CUST02394,WH049,Delivered,2022-12-05,2022-12-05,Local,10.95,16.91,True,False,South
TXN006040,East,Urban,40.9,8,Express,0.06,992.43,Electronics,CUST02458,WH049,Returned,2023-08-26,2023-11-12,Local,39.79,6.92,False,False,North
TXN006041,East,Urban,13.64,11,Same Day,0.08,533.49,Electronics,CUST00108,WH038,Delivered,2022-11-09,2022-07-30,UPS,7.08,18.39,True,False,East
,West,Urban,78.93,4,Standard,0.06,31.62,Electronics,CUST02796,WH042,Returned,2022-12-06,2023-08-23,UPS,15.44,7.72,False,True,West
TXN006043,North,Suburban,6.91,9,Express,0.14,415.13,Home,CUST02179,WH048,Returned,2023-12-27,2022-03-25,Local,47.66,1.07,True,True,East
TXN006044,West,Suburban,85.16,11,Express,0.14,484.9,Clothing,CUST01148,WH039,Delivered,2022-09-27,2023-06-28,FedEx,43.34,9.06,True,False,East
TXN006045,West,Urban,31.98,13,Same Day,0.05,507.71,Books,CUST00995,WH039,Delivered,2022-11-11,2022-05-26,DHL,29.01,3.67,True,True,South
TXN006046,South,Urban,40.82,7,Express,0.13,964.76,Electronics,CUST02712,WH049,Delayed,2022-03-09,2023-08-22,FedEx,17.66,10.87,False,True,South
TXN006047,West,Urban,30.28,10,Same Day,0.14,679.13,Home,CUST01427,WH041,Delayed,2022-10-12,2023-08-09,FedEx,15.99,8.19,True,True,West
TXN006048,East,Rural,26.27,3,Express,0.1,744.83,Home,CUST01328,WH028,Delivered,2023-03-18,2023-03-25,DHL,28.73,13.61,True,False,West
TXN006049,Central,Suburban,68.39,12,Express,0.08,640.86,Home,CUST02682,WH001,Delayed,2022-12-29,2023-06-20,DHL,38.26,11.9,True,False,East
TXN006050,Central,Urban,23.92,3,Express,0.13,741.05,Clothing,CUST00120,WH002,Delivered,2023-05-25,2022-03-31,Local,24.84,1.64,True,True,West
TXN006051,North,Rural,59.35,11,Standard,0.09,144.68,Electronics,CUST02063,WH013,Delayed,2022-06-28,2023-09-15,FedEx,13.05,4.51,False,True,West
TXN006052,Central,Urban,87.07,11,Standard,0.08,912.56,Clothing,CUST02794,WH037,Delayed,2022-10-01,2022-01-05,DHL,7.66,8.61,True,False,East
TXN006053,West,Rural,72.94,8,Express,0.11,575.03,Books,CUST01636,WH009,Delivered,2023-06-19,2023-01-23,UPS,38.9,1.39,False,True,South
TXN006054,South,Urban,90.99,10,Same Day,0.08,752.16,Clothing,CUST02280,WH013,Returned,2022-08-01,2022-07-24,DHL,29.3,7.55,True,True,North
TXN006055,South,Urban,90.87,10,Standard,0.1,45.32,Home,CUST01743,WH008,Delayed,2023-12-06,2022-06-14,UPS,36.69,4.16,False,True,East
TXN006056,Central,Suburban,8.18,3,Same Day,0.13,409.92,Clothing,CUST02547,WH050,Delivered,2023-09-10,2022-02-14,Local,23.14,18.23,False,False,East
TXN006057,East,Rural,41.95,8,Standard,0.06,486.63,Books,CUST01303,WH013,Delivered,2022-08-28,2023-04-23,DHL,11.7,8.09,True,True,North
TXN006058,North,Suburban,92.23,11,Express,0.14,584.22,Clothing,CUST02110,WH028,Delayed,2023-09-27,2022-12-13,DHL,18.65,6.53,True,False,West
TXN006059,Central,Rural,69.41,9,Same Day,0.08,340.38,Clothing,CUST00661,WH022,Delayed,2023-04-15,2022-06-01,UPS,42.06,14.37,False,True,South
TXN006060,South,Suburban,88.36,4,Express,0.15,195.5,Electronics,CUST02398,WH029,Returned,2023-11-17,2022-04-28,UPS,41.42,9.58,False,True,East
TXN006061,East,Suburban,80.26,1,Same Day,0.06,166.81,Books,CUST01910,WH005,Returned,2022-08-20,2023-02-24,FedEx,21.31,9.41,True,True,North
TXN006062,East,Urban,85.96,3,Standard,0.11,789.17,Home,CUST00518,WH017,Delivered,2022-09-04,2023-07-04,UPS,29.85,19.09,False,True,West
TXN006063,West,Suburban,8.09,7,Same Day,0.07,897.54,Clothing,CUST01246,WH014,Returned,2023-05-11,2023-10-31,FedEx,17.47,7.12,False,True,East
TXN006064,Central,Urban,58.47,14,Standard,0.07,528.52,Clothing,CUST02624,WH004,Delayed,2022-03-24,2022-05-12,DHL,21.54,15.46,False,True,South
TXN006065,West,Rural,96.17,5,Same Day,0.08,682.07,Books,CUST00832,WH003,Delayed,2022-12-19,2022-03-10,DHL,49.87,15.15,True,False,North
TXN006066,South,Suburban,38.38,3,Same Day,0.14,482.19,Electronics,CUST00758,WH023,Delayed,2023-10-27,2022-02-27,FedEx,42.93,11.97,True,True,North
TXN006067,North,Suburban,52.92,9,Same Day,0.15,296.74,Electronics,CUST01888,WH048,Delivered,2023-03-17,2022-10-02,FedEx,11.5,14.31,False,True,North
TXN006068,Central,Suburban,7.32,6,Express,0.09,302.42,Home,CUST02240,WH008,Delayed,2023-02-22,2023-07-03,DHL,32.13,16.01,False,False,East
TXN006069,West,Rural,85.39,8,Standard,0.09,267.39,Books,CUST02607,WH001,Delayed,2022-02-23,2022-11-01,DHL,16.03,11.39,False,False,East
TXN006070,North,Suburban,42.4,6,Same Day,0.11,625.63,Books,CUST00206,WH038,Delivered,2023-09-13,2023-11-01,Local,40.75,15.57,True,True,South
TXN006071,North,Rural,22.48,4,Express,0.1,383.79,Clothing,CUST01492,WH048,Delayed,2023-01-28,2023-11-09,Local,16.83,4.32,False,False,East
,South,Rural,17.65,11,Express,0.08,289.27,Books,CUST01410,WH004,Returned,2023-12-24,2022-06-07,FedEx,24.93,12.05,False,False,South
