ProductID,Category,LaunchDate,Cost,Price,Margin,UnitsSold,StockLevel,BundleID,Rating,ReturnRate,SupplierID,WarrantyMonths,IsFeatured,Color,Size,Weight,Material,EcoFriendly,Season
PROD0221,Home,2022-09-16,113.53,172.88,59.349999999999994,393,667,BND018,2.5,0.28,SUP0002,22,False,White,L,0.47,Plastic,False,Summer
PROD0653,Home,2022-08-05,138.08,527.52,389.43999999999994,38,631,BND069,1.9,0.21,SUP0169,28,True,Red,S,2.04,Plastic,True,Summer
PROD0308,Clothing,2023-11-10,70.41,34.04,-36.37,488,968,BND092,3.4,0.14,SUP0094,22,False,Blue,L,1.15,Fabric,True,Winter
PROD0266,Toys,2022-09-23,86.92,657.92,571.0,217,879,BND028,4.9,0.3,SUP0084,4,False,White,M,0.61,Plastic,False,Fall
PROD0840,Electronics,2023-07-05,6.59,980.19,973.6,460,71,BND033,3.7,0.14,SUP0069,5,True,White,L,3.18,Fabric,True,Winter
PROD0203,Home,2022-08-18,71.25,638.24,566.99,321,186,BND050,1.4,0.14,SUP0050,15,True,Red,M,3.61,Wood,False,Winter
PROD0209,Electronics,2022-01-08,75.1,35.15,-39.949999999999996,97,549,BND037,1.3,0.19,SUP0164,18,True,Blue,S,2.73,Wood,False,Fall
PROD0845,Electronics,2022-06-29,164.64,845.01,680.37,99,317,BND077,4.0,0.17,SUP0156,17,True,Black,S,0.25,Fabric,False,Spring
PROD0238,Toys,2023-08-10,77.58,71.3,-6.280000000000001,256,186,BND018,1.6,0.06,SUP0199,0,True,Red,M,4.06,Plastic,False,Spring
PROD0467,Toys,2023-10-23,11.56,146.2,134.64,250,861,BND093,4.6,0.28,SUP0187,25,True,Red,S,3.43,Fabric,True,Summer
PROD0171,Toys,2022-09-06,221.09,853.31,632.2199999999999,79,538,BND073,2.5,0.13,SUP0175,30,True,White,L,3.57,Plastic,False,Fall
PROD0312,Electronics,2022-05-09,33.83,777.48,743.65,425,955,BND084,1.1,0.12,SUP0156,12,False,Red,XL,3.06,Metal,False,Spring
PROD0281,Home,2023-12-01,29.63,714.15,684.52,50,981,BND064,2.9,0.25,SUP0047,32,False,Black,XL,2.24,Fabric,False,Spring
PROD0322,Clothing,2022-10-01,126.93,439.75,312.82,484,374,BND090,2.8,0.23,SUP0151,16,False,White,XL,1.82,Metal,True,Summer
PROD0001,Electronics,2022-07-03,140.79,391.19,250.4,391,763,BND076,3.8,0.04,SUP0017,31,False,Black,M,4.9,Wood,True,Summer
PROD0609,Toys,2023-07-23,203.91,890.43,686.52,308,273,BND085,1.7,0.21,SUP0056,24,True,Black,S,4.04,Wood,False,Winter
PROD0696,Home,2022-10-06,51.73,514.08,462.35,462,404,BND082,3.7,0.19,SUP0171,35,False,Black,L,4.97,Wood,False,Fall
PROD0871,Home,2023-03-30,159.95,291.3,131.35000000000002,55,153,BND040,3.2,0.12,SUP0011,23,True,Black,L,4.59,Metal,False,Fall
PROD0297,Clothing,2022-04-16,149.49,485.6,336.11,134,654,BND096,4.7,0.3,SUP0038,19,True,Black,M,3.58,Wood,True,Winter
PROD0734,Home,2022-08-30,248.63,695.76,447.13,321,743,BND089,4.3,0.28,SUP0052,18,True,Red,M,1.5,Plastic,True,Winter
PROD0768,Home,2023-10-12,62.82,664.01,601.1899999999999,409,186,BND061,1.4,0.16,SUP0118,17,True,Red,M,1.9,Fabric,False,Summer
PROD0662,Books,2022-06-07,99.26,97.5,-1.7600000000000051,433,465,BND059,3.1,0.13,SUP0179,28,True,Blue,S,1.24,Plastic,True,Spring
PROD0993,Home,2022-11-25,195.58,435.41,239.83,259,495,BND015,5.0,0.03,SUP0028,21,False,Blue,M,3.43,Metal,True,Fall
PROD0629,Home,2022-09-28,48.42,924.68,876.26,286,981,BND088,4.4,0.03,SUP0159,31,True,Blue,S,2.48,Plastic,False,Summer
PROD0317,Books,2022-10-20,98.9,479.34,380.43999999999994,252,200,BND099,1.3,0.23,SUP0144,35,False,Blue,S,4.52,Plastic,False,Summer
PROD0370,Toys,2023-01-25,74.24,127.95,53.71000000000001,466,866,BND003,1.2,0.17,SUP0133,27,False,Black,XL,3.02,Metal,True,Winter
PROD0128,Toys,2023-08-20,16.58,560.23,543.65,50,311,BND040,4.4,0.16,SUP0189,7,True,White,M,3.13,Metal,False,Summer
PROD0568,Books,2023-08-31,229.4,864.54,635.14,169,174,BND095,2.7,0.18,SUP0012,29,True,Green,M,2.14,Wood,False,Summer
PROD0871,Electronics,2022-12-08,205.6,747.88,542.28,480,103,BND039,2.8,0.14,SUP0071,2,True,Green,L,1.8,Metal,False,Summer
PROD0938,Clothing,2022-07-31,31.96,372.98,341.02000000000004,242,517,BND001,2.6,0.01,SUP0163,20,True,Green,L,1.35,Fabric,False,Fall
PROD0117,Toys,2023-04-22,71.25,947.15,875.9,100,632,BND006,3.8,0.27,SUP0080,17,True,White,M,4.06,Metal,True,Winter
PROD0007,Toys,2023-10-23,14.79,79.31,64.52000000000001,226,383,BND077,2.7,0.17,SUP0038,31,False,Red,S,1.27,Metal,False,Summer
PROD0005,Home,2023-08-28,98.03,419.53,321.5,136,801,BND019,1.9,0.24,SUP0189,20,True,Green,S,4.08,Metal,False,Winter
PROD0101,Electronics,2022-02-08,156.5,386.97,230.47000000000003,293,518,BND029,4.7,0.27,SUP0200,32,False,Red,XL,4.98,Fabric,False,Spring
PROD0942,Books,2023-05-01,18.33,507.11,488.78000000000003,354,38,BND036,3.6,0.25,SUP0098,28,True,White,M,1.94,Fabric,True,Winter
PROD0338,Clothing,2023-11-28,54.34,93.39,39.05,115,678,BND096,3.8,0.25,SUP0186,18,True,Green,L,4.76,Fabric,False,Winter
PROD0836,Toys,2022-03-10,117.77,700.62,582.85,135,981,BND063,2.3,0.18,SUP0126,17,False,White,XL,1.46,Plastic,True,Winter
PROD0891,Electronics,2023-05-13,78.04,801.33,723.2900000000001,393,362,BND073,4.1,0.07,SUP0013,1,False,White,L,0.48,Wood,False,Spring
PROD0447,Home,2022-07-25,86.08,314.3,228.22000000000003,319,622,BND090,5.0,0.11,SUP0133,17,True,White,XL,3.54,Wood,True,Fall
PROD0671,Clothing,2023-02-18,109.01,745.59,636.58,329,928,BND066,4.7,0.25,SUP0145,32,True,Green,XL,3.93,Fabric,True,Winter
PROD0701,Electronics,2022-08-13,201.36,202.09,0.7299999999999898,462,388,BND041,4.3,0.18,SUP0118,0,False,Red,XL,4.09,Wood,True,Spring
PROD0931,Toys,2023-06-21,86.85,106.21,19.36,210,228,BND097,3.5,0.16,SUP0077,3,False,Red,L,2.34,Wood,False,Fall
PROD0996,Home,2022-12-30,226.38,872.67,646.29,286,281,BND074,4.8,0.14,SUP0046,17,False,Black,S,2.89,Metal,False,Winter
PROD0850,Clothing,2022-11-13,183.96,599.84,415.88,315,31,BND036,3.0,0.07,SUP0107,4,True,Red,XL,0.84,Metal,True,Summer
PROD0657,,2022-07-13,293.26,111.25,-182.01,350,663,BND031,1.0,0.26,SUP0027,1,False,Blue,S,4.78,Fabric,False,Summer
PROD0296,Home,2023-04-02,228.69,624.78,396.09,463,127,BND079,4.8,0.03,SUP0174,15,True,Green,XL,3.55,Metal,False,Fall
PROD0143,Books,2022-10-14,136.18,446.68,310.5,301,982,BND080,2.5,0.05,SUP0001,3,True,Blue,S,0.88,Wood,True,Winter
PROD0050,Home,2023-08-09,62.74,669.13,606.39,236,49,BND045,3.2,0.07,SUP0196,27,False,Red,XL,0.75,Metal,True,Fall
PROD0707,Toys,2022-02-09,67.06,723.04,655.98,436,120,BND085,5.0,0.28,SUP0158,13,True,Black,XL,4.9,Fabric,False,Winter
PROD0794,Toys,2022-07-15,23.88,587.38,563.5,17,532,BND051,3.2,0.23,SUP0019,5,True,Red,L,4.97,Wood,True,Summer
PROD0797,Electronics,2023-12-22,68.63,308.53,239.89999999999998,457,559,BND057,1.4,0.09,SUP0047,29,True,Red,S,0.89,Fabric,False,Fall
PROD0412,Toys,2022-05-16,221.89,197.2,-24.689999999999998,96,90,BND022,4.7,0.26,SUP0168,5,False,Blue,XL,4.58,Wood,True,Fall
PROD0082,Home,2023-01-02,37.05,397.52,360.46999999999997,290,697,BND041,4.6,0.17,SUP0079,35,False,Green,M,3.06,Fabric,True,Summer
PROD0237,Home,2023-02-12,54.78,616.21,561.4300000000001,405,64,BND056,2.8,0.09,SUP0021,5,False,Green,S,3.18,Plastic,True,Winter
PROD0660,Home,2022-02-17,209.28,16.93,-192.35,73,237,BND039,4.7,0.2,SUP0115,21,False,Black,S,1.24,Plastic,False,Fall
PROD0829,Toys,2022-05-23,163.2,642.25,479.05,304,64,BND021,3.9,0.07,SUP0106,1,False,Red,L,4.97,Metal,False,Summer
PROD0088,Toys,2022-08-13,30.21,670.85,640.64,304,434,BND053,4.6,0.06,SUP0103,24,False,Black,S,2.95,Metal,False,Spring
PROD0669,Clothing,2022-06-29,21.95,914.3,892.3499999999999,325,528,BND089,3.2,0.08,SUP0030,11,False,White,XL,2.09,Fabric,False,Fall
PROD0556,Home,2022-08-28,291.71,475.45,183.74,433,29,BND096,4.6,0.05,SUP0048,29,True,White,L,2.94,Metal,True,Fall
PROD0591,Clothing,2023-02-15,222.73,532.36,309.63,170,848,BND083,1.5,0.1,SUP0062,10,True,Green,M,1.79,Wood,False,Summer
PROD0603,Home,2022-10-10,271.58,546.28,274.7,72,704,BND050,2.7,0.27,SUP0150,3,True,Green,S,1.25,Metal,True,Summer
PROD0516,Toys,2022-03-20,134.21,895.39,761.18,217,475,BND024,4.6,0.04,SUP0047,16,False,Black,XL,4.53,Fabric,False,Winter
PROD0681,Electronics,2023-12-19,174.82,780.05,605.23,351,185,BND013,4.1,0.13,SUP0199,13,False,Red,S,4.45,Fabric,False,Winter
PROD0537,Home,2022-12-23,149.28,426.77,277.49,75,517,BND003,1.9,0.21,SUP0112,11,False,Blue,M,3.14,Plastic,True,Fall
PROD0379,Home,2022-04-06,119.97,317.82,197.85,51,459,BND064,2.3,0.19,SUP0070,25,True,Black,M,3.1,Fabric,False,Summer
PROD0026,Books,2022-10-12,238.02,95.45,-142.57,495,170,BND024,2.9,0.25,SUP0087,15,True,Black,L,1.59,Metal,False,Winter
PROD0432,Toys,2022-01-10,140.81,769.9,629.0899999999999,100,17,BND053,3.8,0.11,SUP0097,0,True,Black,L,0.9,Plastic,False,Spring
PROD0148,Clothing,2022-06-08,77.9,678.8,600.9,126,397,BND029,3.9,0.17,SUP0026,10,True,Blue,S,3.31,Fabric,True,Winter
PROD0597,Home,2022-05-24,142.5,275.77,133.26999999999998,29,508,BND003,4.5,0.28,SUP0043,9,False,Blue,S,1.24,Fabric,False,Spring
PROD0243,Home,2023-02-22,153.26,515.74,362.48,254,988,BND027,2.4,0.21,SUP0026,18,True,Red,S,3.69,Wood,True,Fall
PROD0237,Books,2022-03-30,175.01,767.31,592.3,385,307,BND081,1.7,0.25,SUP0114,13,False,Blue,L,0.52,Plastic,False,Spring
PROD0334,Clothing,2023-11-28,191.44,22.31,-169.13,451,436,BND081,1.8,0.08,SUP0132,30,False,White,L,1.94,Wood,True,Winter
PROD0720,Electronics,2022-01-01,171.14,616.85,445.71000000000004,22,794,BND014,1.7,0.07,SUP0067,19,False,Blue,M,4.42,Fabric,False,Summer
PROD0044,Books,2023-06-10,249.89,300.12,50.23000000000002,434,863,BND002,3.2,0.18,SUP0002,18,True,Green,L,3.16,Fabric,True,Winter
PROD0894,Clothing,2022-12-29,49.55,403.18,353.63,79,832,BND083,2.4,0.21,SUP0195,3,False,Blue,M,1.34,Fabric,False,Winter
PROD0325,Home,2022-01-01,247.67,640.83,393.1600000000001,317,69,BND047,1.8,0.11,SUP0164,26,False,Black,L,1.65,Plastic,False,Summer
PROD0460,Home,2023-07-03,220.62,799.58,578.96,312,554,BND001,2.1,0.22,SUP0052,29,False,Red,XL,4.73,Plastic,False,Spring
PROD0783,Toys,2022-09-25,175.07,979.81,804.74,385,912,BND052,4.3,0.11,SUP0036,0,False,Black,L,1.14,Plastic,False,Fall
PROD0057,Books,2023-08-21,33.55,590.84,557.2900000000001,85,742,BND009,3.6,0.08,SUP0067,11,False,White,XL,4.81,Metal,False,Fall
PROD0178,Books,2023-03-25,69.99,332.64,262.65,182,732,BND078,3.1,0.02,SUP0083,21,False,Black,S,0.93,Fabric,False,Spring
PROD0260,Electronics,2023-08-12,44.94,275.79,230.85000000000002,103,847,BND069,4.3,0.29,SUP0074,1,False,Green,M,0.59,Wood,True,Spring
PROD0413,Clothing,2023-01-12,67.07,726.59,659.52,254,140,BND029,4.2,0.22,SUP0039,31,True,Black,XL,1.0,Metal,True,Spring
PROD0723,Toys,2022-10-30,24.52,595.35,570.83,436,202,BND021,4.0,0.1,SUP0081,19,True,White,S,4.73,Plastic,False,Fall
PROD0202,Books,2023-07-14,166.35,708.82,542.47,250,684,BND035,1.8,0.23,SUP0116,13,True,Blue,L,3.65,Plastic,False,Summer
PROD0975,,2023-05-31,151.61,505.48,353.87,19,919,BND057,4.5,0.21,SUP0090,13,True,Green,M,1.16,Fabric,True,Fall
PROD0257,Clothing,2023-06-18,167.62,125.75,-41.870000000000005,415,261,BND046,1.2,0.04,SUP0049,27,True,Blue,M,1.97,Wood,False,Winter
PROD0604,Electronics,2023-06-19,97.16,688.18,591.02,23,847,BND006,4.1,0.29,SUP0083,9,True,Red,S,1.05,Plastic,True,Fall
PROD0636,Clothing,2023-02-09,238.73,554.73,316.0,88,478,BND027,1.5,0.26,SUP0056,16,False,Red,S,4.05,Metal,False,Fall
PROD0539,Clothing,2023-08-09,117.55,120.43,2.8800000000000097,147,29,BND023,3.8,0.14,SUP0150,4,True,Black,XL,3.44,Plastic,True,Spring
PROD0100,Clothing,2022-04-23,28.77,131.47,102.7,290,685,BND073,2.5,0.26,SUP0197,8,True,Black,M,2.38,Wood,False,Summer
PROD0103,Electronics,2022-01-01,73.56,793.23,719.6700000000001,265,90,BND075,4.7,0.25,SUP0122,35,True,Blue,S,3.88,Plastic,False,Fall
PROD0199,Toys,2022-08-04,87.36,896.96,809.6,419,600,BND006,4.4,0.3,SUP0046,11,True,Blue,XL,1.8,Plastic,False,Spring
PROD0556,Home,2022-10-18,270.45,990.5,720.05,172,404,BND074,2.6,0.11,SUP0162,12,True,White,XL,2.51,Metal,False,Summer
PROD0144,Toys,2023-05-27,119.13,568.09,448.96000000000004,489,588,BND053,1.1,0.16,SUP0191,16,True,White,L,4.23,Fabric,True,Fall
PROD0725,Home,2023-08-11,55.13,263.36,208.23000000000002,308,568,BND013,3.3,0.01,SUP0080,24,False,Black,XL,4.32,Plastic,True,Fall
PROD0048,Electronics,2022-10-13,144.76,865.27,720.51,51,929,BND052,1.8,0.04,SUP0100,6,False,Blue,S,4.08,Plastic,True,Fall
PROD0790,Books,2023-03-31,252.23,167.47,-84.75999999999999,130,623,BND050,4.3,0.02,SUP0180,33,True,White,L,0.67,Metal,True,Fall
PROD0665,Home,2022-02-22,77.0,536.97,459.97,416,413,BND052,1.8,0.13,SUP0092,13,False,Green,M,3.86,Fabric,True,Winter
PROD0178,Books,2022-06-27,94.3,103.97,9.670000000000002,153,879,BND075,1.7,0.26,SUP0096,9,False,White,L,0.84,Fabric,True,Summer
PROD0316,Home,2024-01-01,286.81,643.69,356.88000000000005,391,825,BND082,3.8,0.25,SUP0004,22,False,White,S,4.38,Wood,False,Summer
PROD0227,Home,2022-10-07,92.99,947.98,854.99,431,475,BND008,3.4,0.16,SUP0076,29,False,Green,L,0.1,Wood,True,Summer
PROD0001,Clothing,2023-04-04,65.35,930.15,864.8,456,207,BND078,4.4,0.26,SUP0121,29,False,Green,L,4.36,Plastic,False,Summer
PROD0128,Home,2023-03-07,256.1,643.15,387.04999999999995,223,606,BND056,4.8,0.24,SUP0009,15,True,Black,XL,2.02,Metal,True,Spring
PROD0888,Home,2022-11-24,240.2,322.71,82.50999999999999,413,915,BND092,3.5,0.13,SUP0126,32,False,Red,S,3.68,Metal,True,Fall
PROD0350,Home,2023-11-17,35.74,878.39,842.65,6,395,BND026,2.9,0.28,SUP0004,33,False,White,L,2.45,Metal,False,Winter
PROD0128,Toys,2022-08-19,174.5,325.35,150.85000000000002,36,581,BND012,4.9,0.11,SUP0045,26,False,Black,L,2.78,Metal,True,Spring
PROD0726,Clothing,2023-06-29,127.4,229.33,101.93,258,967,BND004,4.9,0.23,SUP0165,30,False,Green,XL,0.42,Metal,True,Spring
PROD0419,,2022-05-14,126.04,302.79,176.75,134,968,BND013,1.3,0.26,SUP0004,22,True,Blue,M,2.98,Plastic,True,Winter
PROD0709,Toys,2023-12-03,140.42,908.59,768.1700000000001,323,949,BND017,3.7,0.2,SUP0074,33,False,White,M,2.03,Fabric,True,Spring
PROD0460,Electronics,2022-12-19,152.57,141.13,-11.439999999999998,350,102,BND062,4.1,0.15,SUP0119,8,False,Red,L,2.86,Wood,True,Spring
PROD0934,Clothing,2023-01-15,255.08,507.1,252.02,307,457,BND065,4.9,0.06,SUP0106,10,True,Black,XL,3.48,Plastic,False,Winter
PROD0252,Books,2023-07-18,14.23,551.92,537.6899999999999,170,427,BND085,1.5,0.05,SUP0029,26,False,Red,L,2.46,Plastic,False,Fall
PROD0305,Clothing,2023-08-15,297.71,692.62,394.91,348,721,BND098,3.8,0.18,SUP0035,21,True,White,L,3.12,Fabric,True,Winter
PROD0387,Clothing,2022-01-01,131.17,420.71,289.53999999999996,453,469,BND016,4.4,0.03,SUP0195,12,True,Red,L,1.09,Plastic,True,Spring
PROD0332,Clothing,2023-10-18,114.23,969.02,854.79,488,903,BND005,4.8,0.02,SUP0017,8,True,Red,S,0.16,Metal,True,Winter
PROD0491,Clothing,2023-02-15,111.39,745.59,634.2,163,85,BND087,1.5,0.24,SUP0079,2,False,Green,L,2.85,Fabric,False,Winter
PROD0932,Clothing,2023-06-17,208.63,836.53,627.9,433,543,BND045,3.6,0.2,SUP0019,6,True,Red,S,0.62,Fabric,True,Summer
PROD0255,Books,2022-12-02,195.47,173.27,-22.19999999999999,95,941,BND061,5.0,0.18,SUP0071,19,True,Black,XL,2.13,Metal,True,Fall
PROD0160,Electronics,2023-01-02,204.32,193.48,-10.840000000000003,99,802,BND040,1.5,0.27,SUP0027,34,True,Red,L,4.78,Fabric,True,Spring
PROD0866,Toys,2023-11-18,201.97,596.73,394.76,117,150,BND067,4.9,0.07,SUP0184,26,False,White,M,4.51,Fabric,True,Fall
PROD0148,Electronics,2022-09-02,160.57,167.96,7.390000000000015,78,258,BND006,3.1,0.07,SUP0024,14,False,White,M,0.17,Metal,False,Fall
PROD0744,Toys,2022-10-10,195.97,263.95,67.97999999999999,178,296,BND045,2.1,0.29,SUP0023,14,True,Red,XL,2.7,Metal,True,Winter
PROD0982,Clothing,2023-06-28,20.74,471.86,451.12,214,449,BND077,1.9,0.19,SUP0023,8,False,Red,S,1.81,Wood,False,Winter
PROD0810,Home,2022-05-23,269.02,573.23,304.21000000000004,301,352,BND075,2.6,0.2,SUP0076,5,False,Green,M,4.0,Plastic,False,Winter
PROD0926,Toys,2022-05-05,10.18,651.66,641.48,296,534,BND039,2.4,0.14,SUP0010,18,True,Green,S,3.24,Metal,False,Summer
PROD0719,Toys,2022-03-06,7.76,941.69,933.9300000000001,143,249,BND087,1.2,0.05,SUP0085,25,False,Green,S,2.08,Wood,True,Spring
PROD0775,Toys,2023-09-26,226.27,649.76,423.49,264,83,BND094,3.9,0.09,SUP0025,13,True,Black,S,3.49,Wood,False,Winter
PROD0815,Toys,2023-01-26,109.12,17.85,-91.27000000000001,310,254,BND050,4.1,0.18,SUP0163,12,True,Red,XL,2.17,Plastic,False,Fall
PROD0336,Books,2022-11-20,137.25,542.3,405.04999999999995,82,610,BND061,2.1,0.09,SUP0011,31,True,Red,L,3.93,Wood,False,Summer
PROD0144,Clothing,2022-04-23,106.58,669.5,562.92,80,770,BND076,1.7,0.21,SUP0022,25,False,Green,M,2.66,Metal,False,Spring
PROD0826,,2023-05-25,37.69,950.1,912.4100000000001,68,600,BND046,2.5,0.15,SUP0006,4,True,Green,XL,1.76,Wood,False,Winter
PROD0924,Toys,2023-03-23,210.73,821.32,610.59,321,470,BND061,1.1,0.02,SUP0049,18,False,Black,M,2.69,Wood,True,Summer
PROD0816,Home,2023-12-17,17.08,125.83,108.75,14,489,BND088,4.1,0.29,SUP0145,17,True,Blue,L,3.36,Plastic,True,Fall
PROD0946,Electronics,2023-02-14,192.1,123.99,-68.11,128,858,BND058,4.3,0.24,SUP0036,34,True,Black,S,4.91,Fabric,False,Fall
PROD0002,Home,2022-03-25,283.37,877.5,594.13,257,169,BND095,1.1,0.16,SUP0025,2,True,Red,XL,2.29,Metal,True,Spring
PROD0154,,2022-06-13,124.53,197.99,73.46000000000001,79,352,BND052,2.9,0.16,SUP0013,4,False,Black,S,1.53,Wood,False,Fall
PROD0283,Electronics,2022-01-01,91.26,528.73,437.47,182,221,BND061,3.1,0.12,SUP0118,3,True,Black,L,1.41,Wood,True,Fall
PROD0213,Electronics,2022-06-27,160.35,326.67,166.32000000000002,166,273,BND090,4.7,0.02,SUP0051,27,False,Blue,M,0.6,Wood,False,Summer
PROD0609,Electronics,2023-07-23,174.34,184.52,10.180000000000007,321,27,BND028,3.4,0.11,SUP0027,13,True,Red,XL,1.82,Wood,False,Summer
PROD0254,Books,2023-06-06,282.05,805.82,523.77,291,207,BND030,1.1,0.26,SUP0186,6,True,Blue,XL,1.88,Plastic,True,Spring
PROD0321,Home,2022-10-13,184.47,577.85,393.38,41,55,BND091,4.0,0.29,SUP0117,29,True,Blue,L,2.75,Plastic,True,Winter
PROD0031,Books,2023-07-16,167.73,809.31,641.5799999999999,50,331,BND034,1.1,0.05,SUP0071,20,False,Blue,M,1.74,Fabric,False,Spring
PROD0683,Electronics,2023-09-28,31.63,978.38,946.75,233,940,BND100,4.4,0.07,SUP0051,1,True,Red,L,4.54,Plastic,True,Summer
PROD0844,Books,2023-05-21,266.46,728.78,462.32,337,284,BND030,1.3,0.22,SUP0098,0,False,Green,S,1.38,Fabric,False,Fall
PROD0146,Electronics,2022-09-25,235.63,966.25,730.62,482,175,BND004,3.4,0.09,SUP0109,35,False,Red,XL,3.08,Fabric,False,Winter
PROD0364,Toys,2023-03-29,108.58,552.79,444.21,56,28,BND092,4.0,0.2,SUP0121,14,False,Red,L,2.19,Wood,True,Winter
PROD0595,Books,2022-03-17,27.0,468.3,441.3,369,767,BND099,4.7,0.18,SUP0072,2,False,Red,XL,0.11,Wood,True,Winter
PROD0342,Home,2023-09-18,53.65,250.09,196.44,343,599,BND076,1.8,0.11,SUP0075,33,False,Black,L,3.56,Metal,True,Summer
PROD0011,Clothing,2023-12-28,246.25,251.06,4.810000000000002,166,600,BND090,4.6,0.04,SUP0084,10,False,Black,L,0.23,Metal,False,Summer
PROD0773,Clothing,2023-07-07,249.08,591.31,342.2299999999999,265,581,BND026,4.9,0.05,SUP0188,6,True,White,S,4.5,Plastic,False,Spring
PROD0052,Toys,2023-11-30,41.73,549.87,508.14,319,442,BND079,4.4,0.24,SUP0081,19,True,Red,L,0.1,Fabric,False,Summer
PROD0825,Books,2022-02-25,131.54,958.43,826.89,109,390,BND036,1.6,0.09,SUP0111,28,True,Blue,S,4.57,Plastic,True,Winter
PROD0313,Home,2023-02-16,184.69,693.38,508.69,200,112,BND005,1.5,0.23,SUP0090,24,True,Blue,XL,1.52,Fabric,False,Summer
PROD0888,Home,2022-09-14,107.98,788.48,680.5,386,639,BND031,2.2,0.12,SUP0025,3,False,Blue,XL,0.21,Plastic,False,Spring
PROD0697,Toys,2023-01-12,154.78,814.68,659.9,229,561,BND017,4.3,0.15,SUP0051,13,True,Red,XL,2.68,Wood,True,Fall
PROD0070,Books,2023-10-25,64.85,20.2,-44.64999999999999,80,347,BND081,1.1,0.15,SUP0013,32,False,Red,M,0.56,Fabric,False,Winter
PROD0920,Books,2023-12-26,231.54,320.46,88.91999999999999,407,427,BND056,4.6,0.2,SUP0155,16,True,White,M,0.55,Wood,True,Fall
PROD0243,Home,2022-06-15,253.5,541.54,288.03999999999996,141,852,BND055,3.5,0.24,SUP0056,16,True,White,M,2.49,Plastic,False,Summer
PROD0696,Home,2023-08-19,187.07,74.19,-112.88,201,325,BND010,1.7,0.05,SUP0009,16,False,White,L,3.36,Plastic,True,Fall
PROD0401,Electronics,2023-09-22,136.46,447.86,311.4,307,877,BND049,1.5,0.01,SUP0069,8,True,White,M,3.46,Fabric,True,Spring
PROD0075,Home,2022-01-20,217.37,641.76,424.39,361,972,BND067,2.1,0.2,SUP0113,5,False,Red,S,0.31,Fabric,False,Summer
PROD0161,Books,2022-08-27,281.42,999.17,717.75,88,778,BND026,3.2,0.04,SUP0028,1,True,White,S,3.67,Wood,False,Summer
PROD0510,Electronics,2023-09-14,160.66,922.38,761.72,360,138,BND012,4.5,0.02,SUP0134,20,False,Blue,L,3.49,Metal,False,Fall
PROD0725,Clothing,2023-06-12,93.21,988.18,894.9699999999999,98,384,BND082,4.3,0.19,SUP0038,14,False,Green,M,1.9,Plastic,False,Winter
PROD0754,Home,2023-04-14,127.22,338.31,211.09,485,866,BND060,4.3,0.2,SUP0099,2,False,Red,M,0.51,Fabric,True,Spring
PROD0596,Toys,2022-02-16,142.71,407.93,265.22,306,52,BND100,1.2,0.13,SUP0101,24,True,Green,M,1.22,Plastic,True,Fall
PROD0643,Toys,2023-04-05,74.78,875.27,800.49,432,573,BND071,3.6,0.09,SUP0094,17,False,Red,XL,3.29,Fabric,False,Winter
PROD0869,Toys,2023-09-24,46.66,94.31,47.650000000000006,154,730,BND060,2.4,0.02,SUP0065,30,True,White,XL,0.63,Wood,True,Fall
PROD0988,Home,2022-04-03,164.15,580.54,416.39,93,39,BND029,1.6,0.09,SUP0091,10,False,Blue,M,0.49,Plastic,True,Summer
PROD0930,Books,2022-01-19,45.77,460.41,414.64000000000004,19,310,BND006,1.3,0.13,SUP0099,1,True,White,S,2.0,Wood,False,Summer
PROD0507,Home,2023-04-14,222.28,532.62,310.34000000000003,66,45,BND008,2.6,0.02,SUP0009,28,False,Black,M,2.27,Wood,True,Winter
PROD0750,Clothing,2023-09-06,235.49,162.38,-73.11000000000001,339,544,BND013,4.2,0.24,SUP0099,9,False,Black,S,1.45,Fabric,False,Fall
PROD0013,Clothing,2022-07-02,173.11,788.48,615.37,204,31,BND073,1.2,0.08,SUP0096,27,False,White,S,4.33,Wood,False,Spring
PROD0642,Clothing,2023-11-18,289.66,293.67,4.009999999999991,107,588,BND084,2.7,0.14,SUP0195,22,False,Black,S,0.63,Fabric,True,Summer
PROD0197,Home,2022-03-29,205.27,711.23,505.96000000000004,306,512,BND021,3.8,0.03,SUP0111,8,True,Black,L,3.22,Wood,True,Fall
PROD0032,Home,2022-03-29,248.04,874.11,626.07,465,550,BND009,4.1,0.29,SUP0168,28,False,Blue,M,2.49,Fabric,True,Winter
PROD0196,,2023-05-24,191.64,573.89,382.25,425,860,BND069,3.7,0.21,SUP0034,19,True,Black,XL,2.13,Fabric,False,Spring
PROD0342,Books,2023-03-31,13.16,261.41,248.25000000000003,24,727,BND098,3.6,0.01,SUP0088,14,True,Green,S,4.14,Plastic,False,Winter
PROD0530,Electronics,2022-03-28,81.82,335.37,253.55,273,396,BND095,1.2,0.15,SUP0042,2,False,Green,L,1.1,Metal,True,Spring
PROD0026,Home,2022-04-12,118.53,565.69,447.1600000000001,64,820,BND047,3.4,0.12,SUP0148,24,True,Black,L,4.7,Wood,False,Spring
PROD0155,Clothing,2022-01-05,30.69,347.62,316.93,257,521,BND048,2.6,0.02,SUP0070,5,False,White,S,0.65,Fabric,True,Summer
PROD0201,Electronics,2022-11-28,269.16,959.34,690.1800000000001,390,661,BND022,3.8,0.21,SUP0066,19,True,White,L,2.5,Fabric,False,Summer
