CustomerID,LastPurchaseDate,ChurnFlag,LoyaltyTier,Region,TotalOrders,AvgOrderValue,DiscountRate,CustomerAge,SignupDate,EmailOptIn,MobileAppUser,ReferralSource,SupportTickets,AvgResponseTime,SatisfactionScore,IsPremiumMember,LastLogin,CartAbandonRate,ReviewCount
CUST00985,2022-12-17,1,Gold,East,25,344.5,0.01,24,2023-07-04,True,True,Search,0,19.1,4.9,False,2023-10-06,0.41,49
CUST00852,2023-07-31,0,Platinum,Central,11,114.67,0.11,33,2023-04-13,False,False,Search,2,48.0,3.7,False,2023-06-06,0.09,56
CUST01457,2022-01-07,0,Gold,North,40,345.81,0.17,37,2022-10-19,True,True,Social Media,3,23.3,1.7,False,2023-02-10,0.45,4
CUST00628,2022-03-04,0,Silver,North,43,488.93,0.08,62,2023-03-09,False,False,Email,4,42.7,4.9,False,2023-12-23,0.33,48
CUST01493,2022-07-13,1,Bronze,East,2,419.05,0.05,63,2022-01-02,False,False,Email,6,11.4,1.3,True,2023-06-21,0.34,84
CUST02494,2023-12-05,0,Platinum,West,12,96.81,0.24,67,2022-09-15,True,True,Email,8,1.2,4.7,True,2022-01-07,0.07,99
CUST02045,2023-09-13,0,Platinum,Central,41,269.84,0.06,60,2022-11-18,False,False,Search,1,25.1,2.8,False,2022-08-01,0.31,31
CUST00884,2022-02-16,1,Platinum,South,38,222.71,0.13,44,2023-12-14,False,False,Friend,5,25.2,4.4,False,2023-06-17,0.43,72
CUST02342,2022-08-19,0,Silver,West,12,496.0,0.29,51,2023-12-27,False,False,Search,1,45.9,2.4,True,2023-05-04,0.22,51
CUST01789,2023-04-30,1,Silver,North,25,482.91,0.18,39,2023-07-31,False,True,Friend,9,10.2,3.2,False,2022-03-31,0.02,33
CUST00250,2022-12-19,0,Silver,West,37,81.01,0.15,55,2023-09-25,False,False,Friend,1,10.3,1.6,True,2023-10-26,0.26,6
CUST02926,2023-05-23,0,Platinum,South,31,456.19,0.11,54,2022-06-29,True,False,Social Media,9,20.7,4.6,False,2022-01-28,0.37,50
CUST00948,2023-01-28,0,Silver,Central,17,112.84,0.16,20,2023-02-26,True,False,Search,4,25.3,2.2,True,2022-06-27,0.23,50
CUST00975,2022-03-07,0,Gold,Central,48,173.34,0.22,44,2023-06-07,True,True,Friend,4,31.2,2.0,False,2023-09-04,0.18,85
CUST01326,2023-08-27,0,Bronze,South,12,189.64,0.25,24,2022-09-11,True,False,Email,0,14.9,2.8,True,2022-04-12,0.41,46
CUST02837,2022-10-20,1,Gold,South,30,157.67,0.19,52,2023-12-04,False,False,Search,7,13.5,2.5,False,2022-03-07,0.12,34
CUST00984,2022-03-21,1,Gold,East,2,429.56,0.24,62,2023-10-01,False,True,Email,7,40.5,1.6,False,2022-09-16,0.03,35
CUST00889,2022-05-23,0,Silver,North,16,178.37,0.03,40,2023-10-29,True,True,Social Media,0,24.3,1.1,False,2023-12-06,0.47,11
CUST02938,2023-02-03,1,Platinum,East,1,412.03,0.0,19,2023-01-04,True,False,Social Media,5,44.8,2.3,True,2022-10-18,0.26,93
CUST02118,2023-11-08,0,Gold,West,34,497.3,0.22,41,2023-03-30,True,False,Friend,8,33.1,3.9,True,2023-02-27,0.11,4
CUST02673,2023-07-05,0,Bronze,,45,423.57,0.08,19,2022-06-23,False,True,Social Media,4,3.9,1.8,False,2023-11-25,0.48,70
CUST00875,2023-09-25,0,Silver,East,48,186.15,0.26,67,2023-08-18,True,True,Social Media,6,6.0,1.7,True,2023-05-03,0.48,44
CUST01327,2023-08-28,0,Gold,North,1,361.4,0.16,53,2022-10-26,True,False,Social Media,5,41.9,3.1,False,2023-10-16,0.41,62
CUST00471,2023-07-07,0,Silver,North,36,276.28,0.14,34,2023-08-24,True,False,Search,0,10.9,3.7,False,2022-06-08,0.32,65
CUST01988,2022-05-30,1,Bronze,South,3,397.53,0.23,28,2023-08-03,False,True,Email,2,8.9,4.9,True,2023-07-29,0.34,99
CUST00091,2023-12-08,1,Silver,East,34,93.49,0.22,24,2023-05-23,False,False,Email,6,42.7,1.3,False,2023-12-28,0.38,93
CUST00530,2023-09-30,1,Platinum,Central,12,326.3,0.21,19,2023-12-19,True,False,Email,7,45.9,2.9,False,2022-04-21,0.01,20
CUST00661,2022-09-06,1,Gold,South,45,391.36,0.21,32,2022-10-09,True,True,Search,6,31.7,4.9,False,2023-04-05,0.21,36
CUST00739,2023-07-20,0,Gold,West,27,385.39,0.15,63,2023-06-28,False,False,Email,0,5.8,3.6,True,2022-09-14,0.21,73
CUST02774,2022-10-25,1,Platinum,East,37,482.52,0.28,48,2022-09-22,True,False,Friend,2,2.0,3.6,False,2023-08-26,0.26,25
CUST00872,2023-11-25,0,Bronze,East,25,48.04,0.27,63,2022-07-02,True,True,Email,1,29.1,4.6,True,2023-01-17,0.15,84
CUST01687,2023-11-11,0,Bronze,South,12,185.97,0.1,23,2023-07-01,False,True,Search,3,3.8,2.4,True,2023-10-15,0.1,73
CUST00192,2023-09-26,1,Silver,East,33,248.75,0.24,54,2023-06-16,True,False,Email,2,26.8,3.2,True,2023-02-17,0.04,33
CUST01987,2022-07-08,1,Gold,East,9,168.69,0.27,63,2022-07-22,False,False,Search,8,19.9,2.9,False,2022-06-21,0.1,68
CUST02186,2023-12-27,0,Bronze,West,1,168.7,0.19,46,2022-07-24,False,False,Friend,5,2.5,2.4,True,2023-01-20,0.34,48
CUST00345,2022-09-07,0,Platinum,West,23,104.54,0.17,21,2023-10-07,False,True,Email,5,45.8,4.5,False,2022-09-18,0.25,57
CUST01009,2022-11-27,0,Platinum,Central,28,410.22,0.2,63,2022-10-20,False,True,Social Media,5,1.4,2.7,True,2022-05-27,0.47,0
CUST02551,2022-01-29,1,Platinum,West,3,455.87,0.05,54,2023-05-25,True,True,Social Media,8,17.6,1.6,True,2023-05-17,0.1,83
CUST00203,2023-02-04,0,Bronze,Central,38,59.52,0.03,29,2023-01-17,False,False,Search,8,38.9,1.6,False,2023-01-26,0.21,81
CUST00573,2023-06-20,0,Platinum,West,36,94.35,0.25,44,2023-01-14,True,False,Search,8,46.8,1.5,False,2022-06-12,0.14,98
CUST00192,2023-12-13,0,Gold,Central,44,129.66,0.17,42,2023-03-29,False,False,Search,3,3.1,4.0,True,2023-04-06,0.05,42
CUST02053,2022-08-09,0,Bronze,West,44,264.31,0.04,62,2023-07-17,True,False,Search,5,45.7,4.8,False,2023-01-01,0.03,24
CUST01914,2023-05-03,1,Bronze,West,5,399.76,0.12,29,2023-12-16,True,True,Social Media,8,16.8,2.0,False,2023-08-09,0.37,33
CUST01717,2023-07-16,1,Gold,South,29,54.3,0.09,34,2022-09-23,False,True,Social Media,5,8.4,1.2,True,2022-01-10,0.49,36
CUST00311,2023-04-09,0,Platinum,West,13,325.67,0.26,67,2023-11-15,True,False,Friend,7,39.7,1.5,False,2023-06-13,0.25,43
CUST02597,2022-10-23,1,Bronze,Central,44,91.68,0.15,29,2023-08-02,False,False,Friend,7,31.2,4.0,False,2022-08-28,0.01,61
CUST02104,2023-01-13,0,Gold,South,4,486.3,0.17,48,2022-10-17,True,False,Friend,4,5.7,4.2,False,2022-08-26,0.44,81
CUST00443,2022-11-01,1,Gold,Central,6,451.41,0.07,26,2022-07-02,False,False,Social Media,2,30.1,2.4,True,2023-07-18,0.06,94
CUST01261,2022-06-24,1,Silver,West,38,475.8,0.24,36,2023-09-23,False,False,Friend,5,39.4,1.0,True,2022-07-06,0.07,39
CUST00870,2022-08-01,1,Platinum,West,6,70.96,0.28,46,2023-07-05,False,True,Search,4,26.8,4.5,False,2022-01-10,0.04,75
CUST00585,2022-11-15,1,Platinum,Central,11,254.26,0.24,42,2023-12-12,True,True,Friend,2,17.1,1.4,True,2023-10-09,0.03,7
CUST01595,2022-06-01,0,Gold,East,27,99.32,0.15,32,2023-11-18,False,True,Social Media,5,11.0,1.6,True,2022-07-15,0.36,22
CUST02800,2022-11-08,0,Bronze,South,46,308.17,0.25,26,2023-05-24,True,False,Social Media,3,36.3,2.0,False,2023-04-24,0.11,95
CUST01538,2022-07-11,0,Silver,South,35,131.71,0.06,30,2023-10-18,False,True,Friend,5,19.8,3.5,False,2022-07-11,0.15,85
CUST00360,2023-12-18,1,Silver,West,40,389.9,0.03,64,2022-11-13,True,True,Search,6,40.1,2.4,True,2022-06-20,0.22,40
CUST01724,2022-04-10,1,Bronze,South,4,329.12,0.13,61,2022-09-13,True,False,Search,0,36.9,1.2,False,2023-02-12,0.14,96
CUST02867,2023-11-27,0,Silver,Central,27,294.37,0.05,59,2023-12-13,True,True,Email,5,36.4,4.0,True,2022-04-12,0.13,32
CUST02078,2023-08-18,1,Bronze,West,16,416.11,0.08,20,2023-07-06,False,False,Social Media,7,38.3,3.2,False,2023-03-27,0.13,2
CUST01803,2023-01-26,1,Silver,South,18,260.13,0.18,27,2023-01-05,False,True,Search,9,27.1,4.3,True,2023-10-14,0.28,74
CUST02012,2023-08-11,0,Bronze,North,7,149.53,0.12,35,2023-03-02,True,False,Friend,2,37.6,1.3,True,2023-02-23,0.17,11
CUST02156,2022-10-15,1,Gold,South,11,317.94,0.26,27,2023-02-14,True,True,Social Media,1,42.3,4.8,True,2023-04-17,0.35,89
CUST00844,2022-12-07,0,Gold,Central,8,479.39,0.07,53,2022-04-10,True,True,Social Media,6,15.1,1.4,False,2023-08-09,0.19,72
CUST01626,2023-05-29,1,Silver,South,6,308.56,0.3,45,2023-01-18,False,False,Social Media,9,12.8,3.2,False,2023-01-19,0.19,8
CUST02765,2023-02-10,0,Silver,East,48,322.22,0.11,20,2023-01-24,False,False,Social Media,3,22.6,3.1,False,2022-06-26,0.44,54
CUST00891,2023-08-23,1,Gold,East,5,468.68,0.15,37,2023-07-13,True,False,Search,6,27.0,4.6,False,2022-06-22,0.17,12
CUST01992,2022-10-22,1,Platinum,West,6,267.33,0.04,35,2022-11-02,True,False,Friend,8,2.3,3.2,True,2023-01-20,0.42,14
CUST01983,2023-01-28,1,Bronze,East,38,498.25,0.17,66,2022-02-02,False,False,Friend,7,9.5,2.1,True,2022-09-21,0.4,86
CUST00960,2022-07-05,1,Platinum,Central,2,96.64,0.29,54,2023-07-20,False,True,Email,1,2.0,1.7,False,2022-01-26,0.36,41
CUST01469,2022-07-17,1,Silver,North,31,277.78,0.22,37,2022-03-27,True,False,Social Media,9,27.4,2.0,True,2022-02-07,0.15,41
CUST02941,2022-10-21,0,Gold,North,39,122.19,0.07,27,2022-03-16,True,True,Email,5,37.2,2.1,True,2023-07-02,0.26,24
CUST01462,2022-07-24,1,Silver,West,32,237.6,0.13,51,2022-10-18,True,True,Social Media,2,39.8,1.8,False,2023-08-18,0.03,39
CUST00732,2022-02-10,0,Platinum,West,9,101.88,0.13,39,2022-01-03,False,False,Friend,1,27.2,1.9,False,2023-04-13,0.02,93
CUST00606,2022-06-14,0,Gold,East,15,126.81,0.03,38,2023-07-22,False,False,Friend,9,2.9,4.4,True,2022-11-03,0.08,52
CUST02505,2023-12-05,0,Gold,Central,21,121.18,0.27,50,2022-04-29,True,False,Friend,2,28.8,4.5,False,2022-06-02,0.24,61
CUST00615,2023-12-01,1,Gold,East,46,173.62,0.11,33,2023-08-24,True,False,Email,6,19.8,3.1,True,2023-11-09,0.41,88
CUST02746,2023-01-27,0,Bronze,Central,28,84.61,0.15,59,2023-07-20,False,False,Friend,5,40.9,4.7,True,2022-10-30,0.32,86
CUST02005,2023-12-02,1,Silver,Central,45,408.48,0.09,52,2023-06-24,True,True,Search,8,20.1,3.0,True,2022-11-06,0.21,21
CUST01720,2023-05-02,1,Platinum,North,27,125.92,0.05,53,2023-11-11,True,True,Social Media,2,34.8,3.4,True,2022-02-13,0.23,78
CUST00674,2022-06-02,1,Bronze,,5,219.95,0.27,18,2023-04-30,True,False,Friend,2,10.2,5.0,True,2022-01-05,0.5,62
CUST01271,2022-01-05,0,Platinum,South,17,27.71,0.01,29,2022-12-01,False,False,Social Media,7,44.4,2.5,True,2023-03-06,0.19,52
CUST02591,2022-01-02,1,Bronze,Central,37,70.34,0.12,30,2023-06-08,False,True,Friend,2,14.9,3.5,False,2023-06-08,0.16,2
CUST01588,2023-09-03,1,Gold,North,24,450.21,0.22,25,2022-03-30,True,True,Email,3,1.3,3.7,True,2023-12-27,0.2,77
CUST02905,2023-06-22,1,Bronze,East,31,421.84,0.09,68,2023-03-27,True,False,Search,9,4.8,3.4,True,2023-12-23,0.47,10
CUST01612,2022-10-23,0,Silver,Central,35,423.64,0.13,48,2022-08-21,False,True,Social Media,9,11.8,2.3,True,2023-11-25,0.03,63
CUST00897,2023-06-28,0,Silver,South,41,217.45,0.17,22,2022-09-18,False,False,Email,7,8.8,4.7,True,2022-03-12,0.32,65
CUST01463,2023-12-05,0,Platinum,West,41,87.93,0.3,61,2023-01-25,True,True,Friend,2,10.0,4.6,False,2023-03-01,0.44,37
CUST00278,2023-05-28,0,Gold,,4,71.79,0.23,68,2022-04-13,False,True,Search,6,28.2,4.8,True,2022-04-10,0.26,10
CUST00552,2023-12-05,1,Gold,West,20,310.69,0.29,53,2022-07-04,True,False,Search,4,23.2,2.5,False,2022-11-04,0.18,31
CUST01637,2023-08-19,0,Platinum,South,43,417.53,0.21,64,2022-01-11,True,False,Email,8,34.5,4.6,True,2023-05-15,0.17,53
CUST02159,2022-12-27,1,Silver,North,17,452.05,0.08,42,2023-01-08,True,False,Search,0,38.1,3.5,True,2022-08-05,0.03,86
CUST02433,2023-05-10,0,Silver,North,46,158.59,0.09,62,2023-10-26,True,False,Social Media,3,25.3,5.0,True,2023-03-29,0.27,8
CUST00761,2023-10-20,1,Platinum,East,10,174.09,0.25,30,2023-06-24,True,False,Friend,2,28.9,2.6,True,2023-08-16,0.41,86
CUST02742,2023-10-10,0,Gold,Central,37,68.42,0.13,52,2022-03-06,False,False,Search,8,37.5,1.0,True,2023-03-10,0.38,32
CUST01450,2023-05-19,0,Platinum,Central,21,391.72,0.11,49,2023-06-01,True,True,Friend,6,5.2,3.0,False,2022-09-24,0.18,32
CUST00405,2023-09-06,0,Platinum,West,21,152.33,0.28,25,2022-03-09,True,True,Search,4,21.4,3.2,False,2023-10-25,0.44,63
CUST01359,2023-01-27,1,Bronze,North,49,250.85,0.0,39,2022-12-06,False,False,Social Media,9,25.8,2.9,False,2023-03-31,0.07,2
CUST01233,2022-11-19,1,Platinum,Central,16,465.87,0.16,23,2022-06-12,True,True,Friend,0,29.1,2.6,False,2022-08-29,0.42,87
CUST00022,2022-09-14,0,Silver,Central,33,381.06,0.23,66,2022-04-28,True,False,Social Media,7,26.5,1.9,False,2022-06-14,0.44,30
CUST00678,2022-06-09,0,Platinum,North,10,45.31,0.22,28,2023-01-07,True,False,Search,0,17.5,3.9,False,2022-03-25,0.4,99
CUST02659,2023-02-17,0,Gold,,44,23.91,0.11,24,2023-12-02,False,False,Email,0,14.5,3.1,True,2023-01-09,0.47,62
CUST02029,2022-11-29,0,Gold,South,18,397.96,0.16,32,2022-02-24,False,False,Friend,2,21.7,1.4,True,2023-02-12,0.47,50
CUST01232,2023-04-19,0,Silver,West,33,285.2,0.0,21,2022-09-27,True,True,Friend,0,4.1,1.4,True,2022-08-24,0.01,74
CUST02056,2023-08-17,0,Gold,North,29,365.76,0.16,57,2023-07-01,True,False,Social Media,2,23.1,4.1,True,2023-02-04,0.26,86
CUST02750,2023-04-24,1,Platinum,South,31,95.27,0.18,51,2022-04-03,False,True,Social Media,4,46.4,3.3,True,2022-02-18,0.07,50
CUST01809,2023-07-03,1,Silver,North,24,438.58,0.26,60,2022-01-17,False,False,Email,1,3.5,3.0,False,2023-08-01,0.47,4
CUST00529,2023-11-03,1,Gold,East,12,391.2,0.06,57,2023-05-01,True,True,Social Media,4,8.2,1.9,True,2022-11-06,0.25,44
CUST02038,2023-05-11,1,Platinum,East,20,447.6,0.25,39,2023-04-13,False,False,Email,9,30.6,2.3,False,2022-03-12,0.25,81
CUST02650,2023-12-01,1,Gold,East,6,183.73,0.22,47,2023-09-10,False,False,Social Media,5,34.2,4.3,True,2023-09-21,0.32,2
CUST01677,2023-07-05,1,Bronze,North,8,152.34,0.2,36,2023-02-13,False,False,Search,4,23.3,2.1,False,2023-06-08,0.09,63
CUST00657,2023-09-03,0,Gold,Central,14,92.83,0.12,54,2023-03-03,False,True,Search,7,44.1,1.7,False,2023-02-14,0.3,32
CUST00166,2022-09-04,0,Silver,Central,5,466.44,0.11,67,2023-12-11,True,False,Email,5,23.6,3.6,True,2023-04-28,0.19,93
CUST00849,2023-03-11,0,Platinum,,36,104.88,0.21,55,2023-06-20,False,False,Search,3,6.1,4.1,False,2023-04-28,0.27,43
CUST00496,2023-08-15,0,Platinum,West,48,77.27,0.3,47,2022-07-29,True,False,Email,1,23.5,1.7,True,2023-06-29,0.46,59
CUST00590,2022-04-26,0,Silver,South,38,112.49,0.12,49,2022-04-30,True,True,Search,7,25.2,2.0,True,2023-04-24,0.49,50
CUST00429,2022-04-24,1,Bronze,East,3,390.26,0.28,36,2022-10-10,False,False,Email,8,21.2,1.1,False,2023-05-20,0.07,30
CUST02822,2022-09-06,1,Platinum,South,36,446.97,0.18,69,2023-10-15,True,True,Friend,7,44.0,1.1,False,2022-06-07,0.21,92
CUST00163,2023-12-06,1,Silver,South,22,409.24,0.26,42,2023-10-31,False,False,Email,9,23.5,1.2,True,2022-04-20,0.1,18
CUST02414,2023-03-22,1,Gold,East,8,290.35,0.07,54,2023-04-15,False,False,Search,8,33.5,1.2,True,2022-02-05,0.38,32
CUST01263,2022-12-01,1,Bronze,Central,14,497.06,0.23,62,2022-05-03,False,True,Social Media,0,24.9,4.1,False,2022-11-06,0.09,64
CUST00072,2022-06-14,0,Silver,West,7,53.05,0.25,40,2022-03-07,True,False,Friend,4,35.1,3.4,False,2023-07-04,0.16,82
CUST00655,2023-01-24,1,Gold,East,4,436.25,0.25,29,2023-07-22,True,False,Social Media,2,6.1,2.1,False,2023-01-04,0.31,33
CUST00269,2022-04-26,1,Platinum,South,19,225.3,0.24,26,2022-02-19,True,True,Friend,3,45.4,1.5,False,2022-11-01,0.17,42
CUST01777,2023-10-30,1,Platinum,North,43,238.46,0.09,54,2022-07-27,False,False,Friend,4,29.8,4.8,True,2023-10-11,0.23,66
CUST02463,2022-12-22,0,Bronze,,47,81.25,0.16,34,2023-05-18,False,True,Email,9,15.5,2.5,True,2023-09-27,0.03,28
CUST01269,2023-11-19,0,Gold,South,24,36.05,0.09,67,2022-01-19,True,False,Email,0,12.0,1.1,False,2023-11-27,0.23,57
CUST01016,2022-04-14,0,Silver,East,16,171.98,0.1,52,2023-03-11,False,True,Friend,1,35.7,1.1,False,2023-07-25,0.26,29
CUST02723,2023-01-08,0,Platinum,,6,103.93,0.09,68,2022-12-09,False,False,Search,7,13.6,1.9,True,2023-08-26,0.4,73
CUST01084,2023-08-19,0,Silver,East,44,252.0,0.09,64,2022-08-06,False,True,Friend,9,22.1,4.2,True,2022-02-06,0.2,1
CUST00006,2023-04-10,0,Silver,West,8,90.72,0.21,66,2022-01-09,False,True,Search,5,30.0,4.2,False,2023-04-19,0.14,74
CUST00982,2022-11-16,1,Silver,North,25,86.21,0.2,58,2022-01-31,True,True,Friend,8,41.3,1.1,True,2023-07-21,0.47,4
CUST02618,2022-11-29,1,Bronze,South,32,440.95,0.06,47,2023-07-14,False,False,Search,1,40.0,1.8,False,2023-01-14,0.19,94
CUST00407,2022-01-12,1,Silver,Central,25,462.22,0.21,21,2023-10-05,False,False,Email,5,32.4,4.0,True,2023-09-24,0.06,35
CUST01954,2022-11-23,0,Bronze,East,10,482.82,0.09,58,2022-09-16,False,False,Friend,8,13.5,1.3,True,2022-12-08,0.41,48
CUST02074,2023-12-20,0,Bronze,West,43,346.64,0.06,21,2022-06-01,True,True,Friend,0,8.6,2.7,True,2022-03-01,0.06,66
CUST00986,2023-07-13,0,Gold,East,41,390.09,0.22,41,2022-07-28,True,True,Search,9,26.6,4.8,False,2022-06-01,0.24,25
CUST00390,2022-07-25,0,Platinum,West,17,421.18,0.11,20,2023-05-19,False,False,Search,9,42.4,3.3,True,2023-07-16,0.44,91
CUST00710,2023-06-05,1,Silver,East,46,336.28,0.17,26,2022-06-20,False,True,Friend,7,20.2,2.7,True,2023-11-07,0.4,4
CUST02619,2023-08-24,0,Gold,Central,3,178.52,0.06,28,2023-05-15,True,True,Search,3,35.6,4.8,False,2023-12-12,0.34,38
CUST01472,2022-07-05,0,Gold,Central,9,95.07,0.18,49,2023-10-25,True,False,Email,4,40.1,3.0,False,2022-05-03,0.28,30
CUST00754,2022-01-31,0,Gold,South,18,133.89,0.06,60,2023-08-13,False,False,Email,4,13.3,3.4,False,2022-05-07,0.41,29
CUST02194,2022-05-11,0,Gold,Central,49,423.4,0.05,69,2022-07-21,True,True,Friend,3,46.3,3.0,True,2023-03-23,0.03,72
CUST01412,2022-07-11,0,Gold,West,30,354.13,0.12,57,2023-08-12,False,True,Friend,2,13.0,4.0,False,2023-05-26,0.49,6
CUST02833,2022-12-15,1,Silver,South,5,238.78,0.24,46,2023-03-21,False,True,Search,2,28.7,2.3,True,2023-09-13,0.0,98
CUST01273,2022-01-11,0,Gold,Central,32,34.11,0.05,51,2022-09-27,True,False,Email,4,32.4,1.6,False,2023-12-21,0.26,20
CUST00526,2022-05-17,0,Platinum,North,27,147.78,0.04,65,2023-01-13,False,True,Social Media,0,27.0,2.9,False,2023-11-10,0.11,4
CUST01486,2022-04-27,1,Bronze,West,21,369.87,0.01,51,2023-06-24,True,False,Email,3,30.2,3.9,True,2023-12-15,0.44,22
CUST02061,2022-01-07,0,Bronze,South,24,265.95,0.12,38,2022-06-25,False,False,Search,8,10.9,2.9,False,2023-08-16,0.46,30
CUST02951,2023-10-09,0,Platinum,West,38,229.06,0.08,42,2023-07-20,True,True,Search,1,7.8,1.8,True,2022-11-01,0.13,97
CUST02432,2022-01-22,1,Silver,South,3,170.57,0.09,38,2023-09-01,True,True,Friend,0,1.7,1.6,True,2022-02-27,0.48,83
CUST00556,2023-01-04,1,Bronze,West,16,311.33,0.29,37,2023-05-22,True,True,Email,8,29.6,4.9,True,2022-12-26,0.35,84
CUST02935,2023-03-13,1,Platinum,North,15,483.86,0.06,41,2022-06-13,False,True,Friend,9,44.4,4.7,True,2023-01-30,0.45,50
CUST00019,2023-12-05,1,Platinum,Central,25,452.54,0.14,22,2022-05-28,False,False,Search,6,33.0,2.2,False,2022-01-23,0.33,79
CUST00575,2022-11-29,1,Gold,East,8,34.64,0.3,58,2023-11-01,True,False,Friend,4,31.6,4.9,False,2022-04-05,0.49,24
CUST02799,2023-09-26,1,Bronze,East,41,250.86,0.01,19,2023-09-21,False,False,Friend,7,26.0,3.5,False,2022-07-24,0.14,6
CUST01004,2022-12-19,1,Gold,East,4,178.15,0.21,26,2022-12-04,True,False,Friend,7,30.1,2.2,False,2023-12-09,0.05,71
CUST02467,2023-05-22,1,Silver,South,32,265.09,0.11,60,2022-06-27,True,False,Friend,4,35.0,2.2,False,2023-09-01,0.36,30
CUST02467,2023-01-03,1,Bronze,Central,45,310.98,0.27,25,2023-10-14,True,True,Social Media,1,8.1,4.6,True,2022-10-16,0.28,1
CUST01939,2023-02-10,1,Bronze,South,35,116.01,0.27,49,2023-05-27,True,True,Search,2,35.3,2.5,False,2022-06-28,0.41,85
CUST01940,2023-09-21,0,Platinum,South,30,395.15,0.12,24,2022-05-17,False,False,Email,1,8.3,1.3,False,2023-10-24,0.24,65
CUST01636,2023-08-08,1,Bronze,South,39,248.03,0.07,55,2022-06-27,False,True,Friend,5,14.8,4.0,True,2023-01-26,0.46,30
CUST01699,2022-06-20,1,Silver,South,48,496.16,0.13,37,2022-07-26,True,True,Email,1,16.9,1.6,True,2023-12-05,0.25,14
CUST02170,2023-09-09,1,Silver,Central,49,32.06,0.29,64,2022-02-25,False,True,Email,2,14.4,3.8,True,2023-03-02,0.42,69
CUST00432,2022-09-21,1,Bronze,East,30,111.07,0.08,32,2022-11-14,False,False,Email,3,25.7,3.8,True,2022-09-01,0.41,67
CUST02092,2022-05-02,1,Platinum,West,17,351.02,0.29,56,2023-03-25,False,True,Search,1,27.1,3.3,False,2022-03-21,0.15,22
CUST01896,2023-06-25,0,Silver,South,19,353.69,0.25,45,2023-07-30,True,False,Friend,0,39.5,3.3,True,2022-05-31,0.31,23
CUST01944,2022-09-20,0,Gold,Central,31,299.45,0.08,48,2022-02-10,False,False,Email,6,28.1,2.4,False,2022-02-28,0.16,45
CUST01341,2023-12-19,0,Silver,North,17,486.54,0.24,39,2022-02-06,True,True,Friend,0,47.8,2.6,True,2023-02-08,0.28,31
CUST02429,2023-03-17,1,Bronze,West,2,219.35,0.01,57,2022-08-16,False,False,Friend,9,33.7,1.5,True,2023-11-27,0.35,27
CUST00145,2023-09-25,1,Gold,South,37,220.18,0.16,66,2022-05-19,True,False,Email,6,35.3,3.2,False,2022-01-27,0.39,24
CUST02411,2022-05-21,0,Bronze,South,48,457.03,0.11,68,2023-09-22,False,True,Social Media,4,47.9,4.3,True,2022-01-29,0.32,52
CUST01074,2022-06-27,1,Bronze,West,29,278.45,0.13,41,2023-07-05,False,False,Search,1,12.0,1.1,False,2022-12-29,0.48,13
CUST01089,2023-08-01,1,Bronze,West,30,189.79,0.14,51,2022-12-02,False,False,Friend,8,31.4,3.8,False,2022-05-22,0.18,34
CUST02403,2022-05-01,0,Platinum,South,43,365.09,0.15,26,2023-05-03,True,False,Friend,5,42.7,1.5,False,2022-12-01,0.21,76
CUST00800,2022-03-13,1,Platinum,Central,22,317.44,0.2,19,2023-12-27,False,True,Social Media,6,46.5,4.2,False,2022-04-03,0.28,84
CUST02874,2023-09-16,1,Silver,North,38,167.08,0.21,62,2023-04-13,True,True,Search,8,22.0,1.0,True,2023-11-26,0.31,41
CUST01152,2022-08-11,1,Bronze,Central,11,163.01,0.29,42,2023-05-08,False,True,Email,7,21.3,1.3,False,2023-04-02,0.25,74
CUST02446,2023-12-20,1,Gold,East,33,209.89,0.23,29,2023-09-22,True,True,Search,7,5.5,4.3,True,2022-02-13,0.15,67
CUST01957,2023-05-08,1,Gold,East,19,54.38,0.21,21,2023-01-12,True,False,Email,2,43.5,2.1,True,2023-11-12,0.11,47
CUST02928,2023-09-18,1,Gold,East,3,472.46,0.12,68,2022-03-02,False,True,Email,7,45.0,4.6,True,2022-07-25,0.33,3
CUST00463,2022-10-22,1,Platinum,South,40,107.85,0.04,57,2023-03-23,False,True,Social Media,3,42.6,4.1,False,2023-01-07,0.46,8
CUST01775,2023-11-13,0,Platinum,North,22,113.04,0.02,30,2022-10-29,False,True,Friend,6,11.6,3.6,False,2022-12-06,0.43,37
CUST02046,2023-10-21,0,Bronze,North,18,330.58,0.14,46,2022-06-11,False,True,Search,5,15.2,2.2,False,2023-08-20,0.3,57
CUST00808,2023-12-07,1,Gold,,45,367.64,0.2,49,2023-05-06,False,False,Search,0,45.6,4.4,True,2023-01-31,0.11,68
CUST00187,2022-04-18,1,Gold,South,30,373.68,0.2,44,2022-06-13,False,False,Email,3,29.9,1.8,False,2022-06-26,0.47,12
CUST01744,2022-07-24,0,Platinum,South,1,200.04,0.29,47,2023-10-07,False,False,Social Media,8,30.7,4.6,True,2023-12-07,0.21,10
CUST00732,2023-12-09,0,Platinum,North,20,439.2,0.11,63,2022-11-12,True,True,Social Media,8,20.6,4.0,False,2023-06-19,0.04,70
CUST01936,2023-08-14,0,Gold,South,49,281.12,0.19,56,2022-01-23,False,False,Email,6,29.9,2.4,False,2023-12-09,0.34,77
CUST01214,2022-10-27,0,Gold,West,5,230.52,0.27,18,2022-01-01,False,False,Social Media,2,8.5,1.7,True,2023-02-19,0.46,63
