CustomerID,CLV,TenureMonths,AvgOrderValue,TotalOrders,RepeatRate,ReferralCount,SignupDate,LastOrderDate,CustomerSegment,Region,EmailEngagement,MobileAppUsage,SupportInteractions,SatisfactionScore,ChurnRisk,PromoUsageRate,AvgDeliveryTime,CartAbandonRate,ReviewCount
CUST02488,1316.69,29,210.02,52,0.52,12,2022-11-20,2023-02-19,New,South,0.25,0.54,2,4.0,0.65,0.26,7.59,0.15,65
CUST00934,4292.58,33,308.79,42,0.54,18,2022-01-10,2023-03-16,Returning,South,0.41,0.05,4,2.7,0.06,0.49,8.42,0.01,54
CUST01222,4777.41,17,56.3,79,0.49,8,2023-12-28,2022-03-26,Returning,South,0.42,0.12,6,2.8,0.36,0.3,8.34,0.22,47
CUST02915,9761.01,46,174.69,38,0.89,5,2022-03-04,2022-08-06,VIP,North,0.4,0.32,7,4.8,0.68,0.39,5.36,0.02,8
CUST02664,4875.19,35,90.48,61,0.13,2,2022-10-13,2022-02-17,Returning,West,0.83,0.63,9,2.8,0.3,0.22,2.72,0.19,28
CUST00285,9291.33,46,366.82,95,0.11,5,2022-08-22,2023-07-23,VIP,East,0.32,0.58,5,3.7,0.68,0.41,6.17,0.45,9
CUST02161,2367.3,29,151.48,16,0.16,7,2022-05-01,2022-11-26,VIP,West,0.86,0.28,4,1.3,0.69,0.57,7.88,0.09,16
CUST02121,7753.05,36,459.66,94,0.19,3,2022-10-26,2023-05-03,New,North,0.7,0.32,9,1.3,0.38,0.94,8.46,0.47,44
CUST02852,5635.87,10,74.23,42,0.66,11,2023-09-23,2023-09-30,New,North,0.12,0.7,3,3.6,0.02,0.6,6.54,0.22,1
CUST01974,7188.26,56,402.86,12,0.51,12,2022-03-28,2023-07-25,Returning,South,0.15,0.8,5,3.2,0.69,0.58,5.43,0.16,46
CUST00751,4707.9,24,258.57,53,0.62,3,2023-01-08,2022-04-08,New,South,0.05,0.09,7,4.5,0.46,0.14,4.97,0.35,80
,6062.32,2,348.97,95,0.59,19,2023-01-25,2022-05-24,Returning,North,0.99,0.4,8,2.4,0.32,0.36,6.67,0.25,57
CUST02846,8467.7,55,279.07,48,0.44,11,2023-07-20,2022-01-04,New,West,0.88,0.47,1,1.7,0.01,0.26,8.51,0.13,68
CUST01524,7971.49,17,62.53,63,0.12,11,2022-04-08,2022-02-28,New,North,0.09,0.27,1,2.3,0.03,0.71,2.35,0.25,46
CUST00850,7777.71,32,317.21,44,0.21,0,2023-04-03,2022-09-09,VIP,North,0.14,0.93,5,4.0,0.06,0.33,4.5,0.5,24
CUST01228,12/05/2023,23,98.52,54,0.62,18,2023-02-19,2022-07-07,New,East,0.91,0.0,1,3.4,0.56,0.14,2.09,0.26,24
CUST00093,3112.09,3,244.14,44,0.45,4,2022-05-26,2023-04-06,New,East,0.8,0.95,8,4.9,0.25,0.7,2.12,0.25,61
CUST00590,2935.16,28,336.36,68,0.41,4,2023-01-08,2023-02-08,VIP,West,0.67,0.89,4,4.1,0.96,0.46,2.22,0.43,84
CUST01326,6561.27,8,486.82,24,0.3,16,2022-03-24,2023-04-02,New,South,0.11,0.1,1,2.0,0.03,0.51,6.6,0.39,83
CUST01798,8438.86,20,324.98,91,0.53,0,2022-08-15,2023-01-15,New,East,0.58,0.47,0,2.6,0.64,0.73,9.84,0.21,70
CUST01642,5208.76,35,29.65,24,0.74,9,2023-10-18,2023-12-29,New,East,0.71,0.61,0,1.6,0.31,0.32,5.68,0.24,16
CUST01747,9185.05,51,118.61,21,0.88,16,2022-11-23,2023-12-29,VIP,North,0.96,0.65,5,3.1,0.68,0.76,8.34,0.35,20
CUST00523,4821.13,59,198.66,83,0.54,6,2022-04-04,2023-01-14,Returning,East,0.04,0.33,1,3.4,0.96,0.73,7.74,0.05,10
CUST00033,3983.66,39,331.06,67,0.6,3,2022-05-24,2022-12-13,Returning,West,0.65,0.97,1,5.0,0.6,0.39,6.67,0.46,5
CUST00536,597.63,46,78.13,68,0.22,16,2022-04-26,2022-11-28,New,South,0.05,0.15,4,4.0,0.68,0.88,4.16,0.3,33
CUST01323,8677.79,4,59.06,4,0.1,18,2022-01-17,2023-05-21,New,West,0.94,0.16,9,4.6,0.08,0.85,8.36,0.34,31
,1267.22,13,358.47,26,0.87,14,2022-11-12,2022-01-17,Returning,East,0.14,0.01,5,2.2,0.66,0.35,9.99,0.4,64
CUST02811,554.98,31,88.15,12,0.47,9,2023-06-01,2022-10-20,New,North,0.06,0.54,3,4.5,0.8,0.08,3.46,0.26,16
CUST02256,2035.93,48,155.3,55,0.47,18,2023-10-18,2023-06-10,New,North,0.27,0.55,7,4.5,0.95,0.98,8.27,0.26,50
CUST01961,7957.41,1,498.83,78,0.83,15,2022-09-13,2023-05-22,New,South,0.63,0.48,4,3.1,0.53,0.83,5.1,0.22,28
CUST00247,6223.97,4,398.68,53,0.47,11,2023-04-29,2023-11-08,New,West,0.02,0.86,7,4.2,0.55,0.69,4.15,0.48,29
CUST02499,2496.41,58,479.76,34,0.54,10,2023-04-22,2023-08-11,Returning,West,0.25,0.25,7,2.9,0.04,0.77,9.59,0.26,10
CUST01489,4716.34,43,456.77,86,0.46,1,2023-02-13,2022-05-07,VIP,North,0.36,0.39,2,2.5,0.45,0.54,7.53,0.07,75
CUST02958,9355.67,40,219.99,16,0.79,5,2023-01-17,2022-12-01,Returning,West,0.99,0.99,5,4.0,0.4,0.52,1.14,0.15,12
CUST02074,4916.03,5,70.91,77,0.53,17,2023-08-16,2023-01-29,New,East,0.44,0.6,9,4.9,0.27,0.5,3.7,0.34,37
CUST00741,2772.06,50,85.1,96,0.55,17,2023-03-03,2023-05-24,New,East,0.35,0.97,9,2.6,0.2,0.73,9.01,0.28,75
CUST02121,3586.89,2,108.24,34,0.53,8,2023-01-28,2023-01-29,New,East,0.58,0.17,9,1.8,0.72,0.34,8.79,0.39,12
CUST02517,8965.9,7,45.32,72,0.76,6,2023-11-09,2023-12-13,New,West,0.46,0.09,1,2.6,0.43,0.01,9.43,0.5,99
CUST01503,12/05/2023,55,293.13,77,0.9,16,2022-05-16,2022-11-29,Returning,West,0.56,0.55,3,4.4,0.59,0.21,7.43,0.0,48
CUST01921,7222.98,57,88.36,30,0.1,2,2022-11-18,2023-02-07,Returning,West,0.61,0.54,7,3.6,0.37,0.63,5.29,0.21,99
CUST02810,6923.75,7,42.02,69,0.82,14,2022-08-30,2022-08-05,VIP,South,0.27,0.67,4,1.3,0.13,0.96,2.76,0.13,70
CUST02081,5462.37,40,75.97,37,0.73,8,2022-07-08,2023-09-19,VIP,South,0.1,0.91,0,1.3,0.92,0.16,2.75,0.25,83
,3445.88,16,389.89,74,0.43,12,2022-12-04,2023-06-17,VIP,West,0.02,0.74,5,3.2,0.38,0.95,7.63,0.17,64
CUST01130,343.85,53,339.33,21,0.44,8,2022-09-03,2022-07-23,Returning,East,0.17,0.42,5,1.6,0.76,0.19,6.09,0.12,56
CUST01665,3461.68,43,153.86,73,0.86,4,2022-02-09,2022-02-25,VIP,East,0.01,0.06,6,2.1,0.99,0.26,5.07,0.31,36
CUST00048,5284.2,16,282.71,22,0.19,12,2022-01-01,2023-05-31,VIP,West,0.11,0.76,7,4.5,0.28,0.43,3.7,0.13,14
CUST00135,5561.21,26,379.57,39,0.82,14,2023-07-04,2023-05-21,VIP,West,0.34,0.85,7,3.5,0.97,0.19,9.85,0.01,27
CUST01853,1230.86,35,300.07,47,0.42,15,2022-09-21,2022-06-20,Returning,West,0.53,0.01,4,3.4,0.84,0.09,6.82,0.44,95
,2370.81,5,156.99,27,0.86,17,2023-07-01,2023-11-29,VIP,East,0.26,0.72,7,1.4,0.46,0.1,7.81,0.06,25
CUST01371,7815.65,28,434.65,5,0.38,11,2023-05-09,2022-10-06,VIP,South,0.59,0.21,5,3.1,0.32,0.39,3.4,0.32,58
CUST01366,5499.27,34,498.58,15,0.29,3,2023-02-14,2023-11-04,Returning,East,0.3,0.89,8,4.2,0.09,0.99,6.65,0.28,26
CUST01732,9198.12,56,431.77,71,0.26,11,2022-10-10,2022-10-23,Returning,North,0.42,0.02,1,2.5,0.43,0.36,1.09,0.26,4
CUST01833,2875.22,13,104.26,75,0.66,17,2023-12-25,2022-07-07,Returning,East,0.67,0.06,7,4.1,0.23,0.44,7.29,0.01,4
CUST00137,702.69,26,223.06,13,0.6,19,2022-12-15,2023-06-15,VIP,North,0.46,0.49,9,2.3,0.4,0.34,2.24,0.48,89
CUST00713,12/05/2023,46,193.27,32,0.22,18,2023-02-06,2023-01-13,Returning,South,0.28,0.75,5,4.0,0.14,0.4,7.12,0.33,25
CUST02950,7703.18,44,67.99,46,0.66,6,2023-08-17,2023-04-04,VIP,South,0.97,0.06,2,1.2,0.44,0.85,7.66,0.05,57
CUST01887,5973.84,33,464.53,30,0.26,16,2022-03-12,2023-03-30,Returning,East,0.1,0.71,5,3.6,0.68,0.07,2.31,0.39,13
CUST02710,1220.56,10,271.84,11,0.51,5,2022-10-23,2022-05-09,VIP,North,0.28,0.52,9,3.3,0.97,0.85,9.98,0.05,6
CUST01390,7459.09,3,457.0,55,0.14,5,2022-04-19,2022-12-05,Returning,South,0.54,0.89,4,4.7,0.55,0.86,6.43,0.44,92
CUST01511,7238.01,17,401.52,38,0.76,17,2023-08-12,2023-07-23,VIP,North,0.15,0.18,8,3.8,0.05,0.0,8.6,0.05,9
CUST02865,2723.97,50,76.28,21,0.76,14,2022-10-16,2022-03-12,Returning,East,0.6,0.2,1,2.1,0.4,0.77,8.16,0.1,45
CUST01964,6616.5,18,394.7,51,0.16,7,2023-05-24,2023-05-10,VIP,East,0.58,0.01,8,3.9,0.23,0.52,5.42,0.09,12
,9562.11,40,348.12,96,0.79,1,2022-06-02,2023-06-28,VIP,South,0.15,0.32,3,4.2,0.26,0.78,9.71,0.3,66
CUST00908,12/05/2023,8,347.85,47,0.59,11,2023-03-15,2022-12-21,VIP,North,0.62,0.48,6,3.8,0.97,0.83,4.47,0.49,91
CUST02750,6484.25,37,389.77,10,0.34,11,2023-07-25,2023-02-01,Returning,East,0.54,0.98,0,4.8,0.81,0.07,6.04,0.03,20
CUST01090,9734.81,8,349.21,11,0.87,12,2023-08-09,2022-06-28,VIP,North,0.08,0.17,1,3.2,0.83,0.63,8.05,0.03,23
CUST00345,5729.02,42,272.28,88,0.29,12,2023-04-06,2022-12-22,New,South,0.57,1.0,3,1.1,0.07,0.74,2.4,0.18,95
CUST00229,8578.44,31,342.65,61,0.87,1,2022-09-17,2022-01-08,Returning,West,0.58,0.92,2,3.8,0.43,0.99,8.94,0.47,81
CUST02238,9382.83,28,325.02,98,0.77,11,2023-02-05,2022-09-24,VIP,West,0.29,0.68,1,3.6,0.02,0.2,4.32,0.39,36
CUST00711,9654.75,50,206.58,57,0.72,0,2023-01-06,2023-01-16,New,North,0.79,0.63,9,1.1,0.11,0.06,3.97,0.32,42
CUST00060,1183.86,43,182.44,8,0.16,15,2022-11-14,2022-03-20,New,South,0.12,0.11,2,4.8,0.08,0.79,2.4,0.34,3
CUST00974,3769.47,55,243.85,91,0.74,6,2022-06-04,2023-01-20,VIP,North,0.93,0.29,9,3.6,0.21,0.01,6.71,0.13,55
CUST01495,7445.35,38,87.66,54,0.14,2,2023-08-25,2022-08-11,Returning,North,0.09,0.73,6,1.9,0.11,0.71,6.92,0.3,58
CUST01100,7364.93,3,270.52,60,0.44,14,2023-09-20,2023-02-22,Returning,West,0.8,0.93,7,4.1,0.58,0.72,7.4,0.49,94
CUST00786,1788.38,18,425.55,99,0.62,1,2022-06-28,2023-07-10,New,West,0.09,0.38,4,2.4,0.29,0.56,1.57,0.26,78
CUST02104,3931.18,10,147.54,28,0.65,9,2022-01-17,2023-03-25,VIP,East,0.38,0.4,2,1.1,0.38,0.98,3.69,0.28,75
CUST02334,5158.49,3,499.67,37,0.73,5,2022-05-29,2022-10-26,New,South,0.85,0.02,5,2.5,0.38,0.87,4.2,0.49,41
CUST00709,7042.18,8,269.96,18,0.25,17,2023-10-20,2023-05-27,VIP,South,0.34,0.53,7,2.1,0.37,0.68,2.53,0.08,75
CUST02425,7942.01,26,477.01,89,0.5,14,2023-05-18,2023-07-05,Returning,North,0.07,0.84,7,3.3,0.64,0.9,8.67,0.46,45
CUST02233,5566.2,59,131.32,42,0.82,13,2022-01-21,2023-06-10,New,South,0.27,0.84,0,4.4,0.59,0.51,3.28,0.35,19
CUST01265,9683.93,47,320.84,74,0.55,9,2023-07-31,2022-04-27,New,West,0.54,0.98,5,3.2,0.37,0.68,7.26,0.34,69
CUST01005,4090.34,46,25.15,20,0.22,2,2023-05-28,2022-09-27,New,North,0.98,0.42,6,3.1,0.37,0.86,3.65,0.37,89
CUST02017,7533.58,44,322.46,11,0.53,7,2022-12-09,2022-06-01,New,West,0.07,0.48,2,2.4,0.59,0.58,2.77,0.04,52
CUST00595,7161.73,14,65.72,87,0.87,5,2022-02-12,2022-02-12,New,East,0.66,0.15,0,4.1,0.52,0.95,8.32,0.14,69
CUST02382,2609.75,2,127.35,59,0.78,12,2023-09-25,2023-01-22,VIP,East,0.49,0.31,7,4.3,0.82,0.62,1.71,0.28,17
CUST02419,2590.85,31,419.95,89,0.8,19,2022-12-27,2023-11-25,VIP,West,0.43,0.42,5,3.7,0.89,0.4,9.04,0.04,33
CUST00188,5373.25,19,173.71,69,0.84,14,2022-07-23,2023-12-30,Returning,West,0.56,0.69,5,4.7,0.55,0.88,7.9,0.04,44
CUST00300,6396.1,27,443.93,24,0.31,9,2023-07-07,2022-12-25,New,East,0.45,0.11,3,3.1,0.81,0.49,3.25,0.06,1
CUST02145,7135.47,25,448.81,58,0.14,0,2022-09-29,2022-04-10,VIP,North,0.46,0.69,6,2.3,0.4,0.79,3.2,0.07,93
CUST02551,3843.88,53,422.78,15,0.13,3,2023-12-28,2022-06-03,New,East,0.08,0.22,8,3.6,0.78,0.7,1.15,0.15,53
CUST00965,6172.14,44,212.02,40,0.31,1,2023-02-22,2023-05-20,New,West,0.03,0.36,8,2.6,0.34,0.91,9.12,0.46,53
CUST02525,4712.38,39,462.28,89,0.81,15,2022-03-29,2022-03-08,VIP,East,0.26,0.97,1,2.0,0.1,0.22,5.04,0.03,66
CUST02316,8113.75,33,348.84,9,0.43,15,2022-09-28,2022-12-20,VIP,North,0.69,0.87,1,3.2,0.41,0.03,5.88,0.18,26
CUST01241,2083.07,56,448.72,76,0.46,11,2023-10-19,2023-02-11,Returning,East,0.11,0.54,9,2.3,0.96,0.24,7.58,0.47,96
CUST01446,849.01,59,164.34,2,0.63,16,2022-02-21,2023-01-18,New,North,0.36,0.44,9,3.1,0.86,0.56,6.29,0.48,98
CUST02985,974.44,14,353.8,14,0.23,12,2022-12-20,2022-06-29,New,West,0.84,0.61,3,2.4,0.56,0.8,1.43,0.01,56
CUST00221,5483.49,7,376.59,65,0.7,1,2023-06-23,2022-11-12,New,North,0.93,0.87,5,1.9,0.34,0.12,9.75,0.17,78
CUST00219,6292.57,22,25.64,36,0.16,6,2023-05-29,2023-03-02,Returning,North,0.29,0.15,3,3.3,0.37,0.23,1.45,0.39,86
CUST02448,5929.11,42,261.78,85,0.15,9,2023-12-01,2023-07-29,Returning,North,0.57,0.78,4,4.2,0.09,0.51,1.21,0.12,75
CUST02024,2979.85,56,413.89,29,0.12,15,2023-11-20,2023-09-01,VIP,North,0.56,0.95,7,4.5,0.43,0.56,9.21,0.29,86
CUST02210,4664.17,28,138.64,14,0.76,5,2023-06-10,2023-06-12,New,North,0.7,0.15,3,2.9,0.59,0.66,7.3,0.3,48
CUST02841,3228.57,32,322.32,54,0.23,0,2023-12-15,2022-11-09,New,West,0.57,0.84,8,3.1,0.37,0.85,5.69,0.16,19
CUST01003,9572.82,46,55.84,42,0.54,3,2023-09-28,2022-04-22,VIP,North,0.49,0.61,3,4.9,0.09,0.48,6.05,0.14,38
CUST00368,5340.1,35,147.99,85,0.57,1,2022-06-11,2022-10-30,Returning,East,0.62,0.5,8,3.2,0.73,0.65,4.85,0.02,45
CUST00622,2802.0,49,214.18,66,0.62,11,2023-08-04,2023-05-04,VIP,North,0.74,0.1,2,1.0,0.2,0.46,9.24,0.4,71
CUST02419,8762.68,11,87.31,49,0.19,14,2022-10-03,2023-07-18,New,East,0.11,0.87,4,1.8,0.59,0.46,4.12,0.17,56
CUST01598,9685.74,38,210.84,4,0.69,7,2023-05-16,2022-06-25,VIP,South,0.19,0.9,1,1.7,0.83,0.05,7.12,0.11,44
CUST02568,6491.94,12,297.51,69,0.73,13,2022-12-29,2022-08-26,New,North,0.86,0.26,5,4.6,0.95,0.52,3.3,0.1,96
CUST00688,2890.26,15,244.38,31,0.45,16,2022-06-04,2023-10-17,Returning,North,0.93,0.36,4,3.7,0.02,0.86,6.69,0.21,18
CUST00521,4276.38,43,229.92,19,0.57,15,2022-05-01,2023-02-08,Returning,North,0.99,0.77,4,4.7,0.43,0.07,3.38,0.08,36
CUST00707,4365.3,34,167.84,38,0.48,7,2022-08-24,2022-09-01,VIP,West,0.33,0.45,4,1.3,0.54,0.01,6.44,0.44,23
CUST01181,5526.74,57,307.64,42,0.79,6,2022-03-20,2022-09-02,VIP,North,0.77,0.69,3,4.4,0.58,0.34,9.93,0.36,86
CUST02767,8790.43,53,145.07,86,0.4,14,2023-05-04,2022-04-26,Returning,West,0.35,0.05,0,3.9,0.96,0.27,3.67,0.36,84
CUST02232,9772.06,54,36.65,2,0.67,0,2022-02-18,2023-11-11,Returning,West,0.1,0.74,0,2.0,0.81,0.3,9.12,0.11,9
CUST02014,3581.86,44,282.29,8,0.71,14,2022-05-07,2022-07-01,Returning,North,0.77,0.48,7,2.8,0.55,0.13,3.48,0.17,16
CUST00265,168.48,47,27.18,96,0.58,15,2022-07-01,2022-06-29,New,North,0.47,0.64,8,2.9,0.63,0.27,4.09,0.19,26
CUST02417,3547.59,30,256.82,88,0.8,0,2023-10-16,2022-11-18,VIP,North,0.81,0.69,9,2.1,0.55,0.76,2.8,0.09,89
CUST02239,2069.52,58,88.71,58,0.58,12,2022-08-20,2022-03-20,Returning,East,0.95,0.3,4,1.6,0.53,0.59,2.11,0.14,90
CUST01296,3728.91,14,482.01,72,0.89,2,2023-06-30,2023-05-16,VIP,North,0.97,0.89,3,1.6,0.92,0.98,1.71,0.48,14
CUST01695,1376.72,13,355.21,10,0.49,16,2022-07-22,2023-04-10,New,East,0.82,0.98,9,4.4,0.48,0.8,9.69,0.4,63
CUST01029,7155.76,40,461.89,41,0.58,0,2023-09-12,2022-06-11,VIP,South,0.49,0.94,5,3.4,0.74,0.8,6.14,0.38,64
CUST02632,1226.41,35,23.0,2,0.14,7,2023-11-03,2023-02-15,New,West,0.18,0.34,8,3.0,0.89,0.6,9.87,0.27,74
CUST01601,585.93,13,364.47,59,0.69,15,2022-04-03,2022-07-26,VIP,West,0.18,0.21,6,4.6,0.04,0.85,9.82,0.41,18
CUST00309,910.08,11,63.52,39,0.68,12,2023-04-14,2023-08-31,Returning,South,0.14,0.01,6,2.1,0.38,0.82,1.04,0.25,86
CUST01883,3977.81,6,379.07,4,0.29,19,2022-04-10,2023-06-15,VIP,West,0.3,0.24,9,3.5,0.16,0.08,7.96,0.01,46
CUST02804,1115.22,55,177.27,19,0.86,8,2023-10-17,2023-05-11,Returning,West,0.01,0.9,8,3.2,0.54,0.97,2.88,0.47,73
CUST01434,2207.02,18,273.07,51,0.48,14,2023-10-26,2023-06-27,Returning,East,0.43,0.39,7,2.4,0.51,0.67,5.61,0.34,85
CUST00268,6425.06,40,313.59,31,0.22,0,2023-11-07,2023-07-27,Returning,South,0.25,0.27,9,4.8,0.32,0.26,8.47,0.3,42
CUST01689,2022.76,20,307.11,57,0.77,2,2023-01-17,2023-04-01,Returning,East,0.17,0.22,3,1.3,0.73,0.34,1.35,0.41,0
CUST01300,1684.66,19,220.7,48,0.85,18,2023-12-04,2023-12-24,New,East,0.3,0.37,2,4.8,0.72,0.43,1.14,0.21,33
CUST01165,8684.76,29,433.26,48,0.67,4,2022-03-09,2022-02-21,VIP,East,0.74,0.28,1,3.7,0.11,0.71,5.81,0.16,9
CUST02789,5831.24,16,256.07,48,0.85,3,2023-12-27,2023-08-06,New,South,0.6,0.3,4,1.5,0.95,0.54,9.74,0.41,81
CUST00160,3732.43,51,278.33,95,0.62,8,2023-02-03,2023-06-21,New,East,0.26,0.07,5,1.7,0.97,0.82,8.16,0.4,63
CUST00251,7030.17,5,302.2,15,0.18,10,2023-07-02,2023-06-03,Returning,South,0.6,0.99,0,1.8,0.86,0.07,1.24,0.24,25
CUST00638,7539.11,17,457.48,82,0.78,12,2022-07-10,2022-03-27,New,North,0.02,0.57,3,4.0,0.89,0.22,7.0,0.13,41
CUST02655,5202.27,4,493.4,10,0.13,10,2023-10-23,2022-02-10,VIP,East,0.73,0.71,4,2.4,0.02,0.01,3.07,0.21,75
CUST02860,1458.44,51,486.8,88,0.19,3,2023-02-10,2023-04-06,VIP,East,0.85,0.53,0,3.8,0.2,0.32,7.38,0.47,16
CUST01059,1018.13,57,404.54,36,0.3,12,2023-05-13,2022-04-19,New,East,0.26,0.23,7,3.4,0.65,0.37,2.49,0.0,22
CUST02112,3409.36,55,21.14,25,0.46,8,2023-03-18,2023-05-03,Returning,North,0.09,0.68,6,3.0,0.67,0.62,8.82,0.27,80
CUST00248,8634.32,23,358.72,4,0.77,14,2023-07-02,2023-01-21,VIP,North,0.37,0.78,1,4.5,0.3,0.76,7.88,0.16,57
CUST02662,3940.28,50,136.71,94,0.8,6,2022-07-28,2023-12-12,New,South,0.45,0.24,7,1.8,0.15,0.86,5.62,0.04,77
CUST01317,5624.31,55,303.24,84,0.41,13,2023-02-11,2022-03-16,VIP,West,0.8,0.47,0,4.6,0.7,0.12,1.06,0.29,59
CUST00238,8930.86,37,67.67,97,0.77,13,2023-10-27,2022-04-02,New,West,0.05,0.1,1,2.2,1.0,0.56,5.65,0.37,30
CUST01056,1831.75,40,122.92,75,0.62,17,2023-10-03,2023-05-19,Returning,North,0.78,0.57,6,3.6,0.77,0.47,6.52,0.45,38
CUST01458,1474.27,4,292.6,18,0.49,14,2023-10-16,2022-11-04,VIP,North,0.62,0.57,7,3.2,0.26,0.58,7.56,0.32,34
CUST00069,9069.0,28,188.99,95,0.44,10,2022-02-25,2022-10-18,VIP,North,0.56,0.24,2,2.8,0.44,0.94,7.34,0.35,64
CUST01225,8251.39,22,322.12,65,0.74,14,2023-01-14,2023-02-27,New,East,0.56,0.92,2,3.8,0.34,0.52,7.42,0.09,15
CUST02521,9186.63,51,222.66,55,0.69,14,2022-03-18,2023-04-15,VIP,East,0.25,0.2,7,3.4,0.16,0.11,6.98,0.06,47
CUST02648,363.69,27,77.23,64,0.26,2,2023-09-28,2022-10-20,Returning,North,0.97,0.62,1,3.4,0.78,0.82,8.98,0.06,48
CUST01614,2139.01,18,130.64,54,0.31,18,2022-12-13,2022-04-27,New,West,0.8,0.69,9,4.0,0.29,0.93,5.15,0.11,9
CUST01170,3653.35,4,301.54,27,0.38,2,2022-09-08,2022-06-13,Returning,West,0.09,0.29,3,1.5,0.17,0.86,7.51,0.35,16
CUST02818,107.12,44,438.2,5,0.31,7,2023-02-28,2022-11-04,VIP,East,0.86,0.8,4,1.9,0.46,0.73,3.18,0.21,9
CUST00045,9260.95,5,460.54,17,0.77,2,2022-10-07,2023-07-25,New,South,0.19,0.86,2,1.4,0.25,0.35,9.86,0.13,31
CUST01262,6410.14,47,50.0,46,0.83,16,2023-09-04,2022-06-23,New,East,0.86,0.97,7,4.2,0.67,0.4,8.36,0.15,31
CUST02660,1894.05,37,152.54,41,0.44,1,2022-12-31,2022-04-15,Returning,West,0.8,0.81,5,4.8,0.61,0.54,7.46,0.09,38
CUST00020,655.52,52,370.21,40,0.88,9,2023-07-26,2022-04-24,Returning,East,0.32,0.59,9,1.7,0.16,0.16,6.74,0.35,41
CUST01597,9334.13,50,27.23,41,0.37,10,2023-04-22,2023-10-10,New,South,0.06,0.23,7,3.6,0.33,0.64,5.83,0.46,52
CUST00949,8610.14,25,491.15,23,0.43,8,2023-07-25,2022-05-29,Returning,North,0.68,0.15,0,1.1,0.59,0.81,5.71,0.05,41
CUST00491,7916.8,42,186.45,20,0.54,8,2023-01-05,2022-12-04,Returning,North,0.28,0.52,4,1.6,0.33,0.1,1.13,0.22,60
CUST01938,4164.83,18,370.08,68,0.2,16,2023-02-03,2023-08-05,New,West,1.0,0.55,4,2.3,1.0,0.22,2.28,0.49,49
CUST01860,9684.01,32,48.1,94,0.71,18,2022-05-14,2023-08-05,Returning,West,0.05,0.77,0,2.4,0.82,0.8,3.41,0.06,25
CUST00007,7853.23,15,134.43,8,0.49,12,2022-06-15,2023-12-12,Returning,North,0.89,0.79,8,2.3,0.67,0.32,3.75,0.25,86
CUST00545,7030.94,39,312.59,89,0.82,0,2023-04-15,2022-09-25,VIP,East,0.32,0.98,8,1.7,0.31,0.34,7.88,0.03,93
CUST02548,625.87,11,197.6,90,0.11,5,2022-05-14,2023-11-27,Returning,East,0.17,0.7,9,3.2,0.42,0.01,4.45,0.18,32
CUST01044,7904.32,17,467.85,49,0.55,0,2023-11-17,2022-11-04,New,East,0.42,0.99,0,1.7,0.39,0.8,5.4,0.39,97
CUST00199,4421.16,2,344.08,33,0.87,10,2022-10-21,2023-08-30,VIP,North,0.01,0.39,3,4.8,0.19,0.62,1.03,0.12,63
CUST00034,3957.87,39,271.86,71,0.33,5,2023-04-16,2023-05-25,VIP,North,0.16,0.35,5,1.7,0.68,0.79,8.91,0.1,0
CUST01623,3550.24,51,146.99,24,0.84,5,2022-02-25,2022-12-18,New,East,1.0,0.99,8,2.0,0.14,0.1,8.15,0.44,68
CUST00043,1505.87,21,201.56,16,0.52,9,2022-07-18,2022-09-10,New,West,0.36,0.29,0,1.8,0.52,0.96,7.34,0.04,99
CUST02071,1626.61,6,102.64,91,0.58,11,2022-04-25,2023-05-17,Returning,East,0.51,0.91,0,1.5,0.9,0.61,3.56,0.13,71
CUST00985,8918.56,26,288.39,80,0.41,12,2022-04-05,2022-01-24,Returning,North,0.53,0.36,6,1.6,0.84,0.34,1.08,0.05,30
CUST00850,6701.87,23,418.24,70,0.17,1,2023-04-17,2022-02-27,New,North,0.25,0.16,8,2.3,0.87,0.85,1.1,0.09,70
CUST01727,6396.39,20,416.25,33,0.81,7,2022-10-08,2022-01-10,New,South,0.99,0.33,5,2.4,0.91,0.07,3.96,0.31,86
CUST01676,4077.56,14,71.24,38,0.57,1,2023-12-01,2022-08-08,Returning,South,0.02,0.83,2,2.0,0.19,0.91,3.98,0.25,47
CUST02474,6864.46,49,118.03,92,0.14,10,2022-05-29,2023-06-08,New,West,0.55,0.16,8,2.5,0.3,0.88,4.35,0.03,17
CUST01262,6248.28,31,177.57,1,0.42,5,2023-11-20,2023-12-12,New,West,0.34,0.22,0,1.9,0.47,0.51,5.53,0.2,47
CUST01709,3099.08,24,125.98,78,0.55,4,2023-08-07,2022-03-31,Returning,East,0.23,0.63,6,4.9,0.4,0.25,9.48,0.29,55
CUST01034,5920.44,57,447.95,84,0.13,18,2023-08-07,2023-04-30,Returning,North,0.68,0.95,7,4.8,0.45,0.71,4.04,0.43,58
CUST00999,9760.94,44,440.91,66,0.87,19,2023-05-15,2022-11-02,New,West,0.36,0.06,5,5.0,0.74,0.07,4.9,0.03,47
CUST02209,2072.58,12,181.71,45,0.88,14,2022-11-18,2022-02-24,Returning,West,0.03,0.83,9,2.8,0.05,0.36,4.48,0.44,64
CUST00595,1423.36,11,351.83,40,0.8,15,2022-07-07,2022-10-30,New,North,0.94,0.4,4,2.1,0.11,0.9,7.25,0.33,75
CUST00946,1412.18,30,143.66,51,0.22,15,2022-06-27,2022-11-16,New,West,0.37,0.29,8,3.7,0.45,0.78,8.64,0.38,21
