ProductID,StockLevel,RestockDate,LeadTime,SupplierID,WarehouseID,InventoryTurnover,BackorderRate,StockoutFlag,ReorderPoint,SafetyStock,DemandForecast,ActualDemand,OverstockFlag,StorageCost,HandlingCost,InventoryValue,ProductCategory,Region,SupplierRating
PROD0514,877,2022-03-13,5,SUP0071,WH006,6.89,0.19,1,214,69,726.85,529.38,1,910.86,312.52,25554.35,Home,West,3.8
PROD0975,954,2022-08-18,8,SUP0161,WH041,8.1,0.12,0,225,64,833.06,298.54,1,522.23,339.66,13687.62,Electronics,North,1.5
PROD0837,640,2023-06-07,10,SUP0007,WH021,8.86,0.29,1,153,85,573.39,355.11,0,499.45,85.95,48189.79,Electronics,West,2.8
PROD0893,352,2023-07-21,28,SUP0061,WH012,1.75,0.08,0,104,82,244.62,376.31,0,380.99,459.26,22138.25,Books,West,3.9
PROD0261,112,2023-05-31,3,SUP0131,WH015,5.69,0.08,1,228,74,963.2,770.76,0,641.94,434.24,47254.01,Electronics,South,1.6
PROD0552,405,2022-12-11,9,SUP0009,WH010,9.73,0.02,1,244,54,737.74,651.51,1,292.47,112.09,33532.57,Clothing,North,4.6
PROD0509,524,2023-08-15,8,SUP0195,WH005,7.9,0.08,0,230,68,449.22,426.28,0,960.43,144.91,20595.81,Books,West,2.4
PROD0911,434,2023-07-12,8,SUP0188,WH020,3.89,0.04,0,94,27,729.43,532.68,0,216.79,103.8,1859.28,Clothing,West,1.7
PROD0413,697,2023-10-16,23,SUP0162,WH009,5.56,0.23,1,199,98,855.23,246.78,1,537.28,152.89,6157.55,Clothing,South,3.5
PROD0266,335,2023-12-06,17,SUP0113,WH014,12.63,0.01,0,271,59,478.67,353.74,0,720.66,425.54,27486.57,Clothing,West,2.9
PROD0760,223,2022-10-23,22,SUP0125,WH030,10.55,0.08,1,144,89,151.76,885.15,1,300.98,284.66,20332.27,Electronics,South,4.7
PROD0234,606,2022-04-27,12,SUP0118,WH015,3.68,0.05,0,62,60,403.27,752.7,1,292.97,277.44,29736.44,Electronics,East,1.9
PROD0882,311,2023-08-13,29,SUP0167,WH018,5.46,0.0,1,229,90,129.0,160.45,1,600.05,122.11,43124.05,Books,East,3.2
PROD0583,350,2023-01-17,28,SUP0111,WH042,11.37,0.13,1,164,95,422.26,237.66,1,460.14,323.6,46880.54,Home,South,2.6
PROD0904,253,2023-06-18,1,SUP0007,WH001,3.38,0.02,1,190,80,805.58,445.57,1,480.61,107.93,24726.2,Home,West,3.0
,957,2023-09-13,14,SUP0108,WH039,6.05,0.24,0,122,66,970.48,348.0,1,287.1,101.73,27568.93,Clothing,South,1.9
PROD0589,918,2022-01-13,22,SUP0048,WH048,1.31,0.15,1,51,71,616.89,165.31,0,980.86,312.89,48793.89,Clothing,East,2.3
PROD0714,80,2022-03-06,6,SUP0146,WH048,6.56,0.25,1,109,89,583.0,629.67,1,488.39,340.37,49197.17,Electronics,East,2.6
PROD0067,834,2022-06-11,15,SUP0058,WH042,4.73,0.22,1,154,41,937.09,354.84,0,800.41,117.0,8911.88,Books,South,3.9
PROD0875,598,2023-07-21,26,SUP0017,WH016,10.64,0.0,0,227,48,272.51,271.49,1,459.35,230.9,28634.17,Clothing,South,1.3
PROD0761,581,2023-04-15,18,SUP0164,WH025,4.16,0.16,0,276,71,508.81,930.54,1,405.38,440.75,27099.59,Books,South,4.5
PROD0689,508,2022-06-10,9,SUP0005,WH047,10.27,0.03,0,111,75,702.43,795.0,1,719.93,60.52,47935.05,Home,North,1.7
PROD0871,931,2022-05-04,21,SUP0050,WH022,12.36,0.22,0,297,87,951.46,340.01,1,314.87,205.45,30910.74,Home,East,3.3
PROD0059,818,2023-08-31,18,SUP0102,WH007,2.46,0.14,1,207,24,463.31,386.76,0,483.15,366.74,25109.24,Electronics,West,1.9
PROD0781,537,2022-04-21,20,SUP0112,WH044,5.61,0.05,0,269,87,373.61,848.85,1,662.27,463.92,34816.56,Books,East,1.5
,545,2023-01-29,19,SUP0116,WH004,1.64,0.25,0,223,44,124.18,752.0,0,803.99,329.97,18725.31,Home,West,2.4
PROD0155,373,2023-11-04,6,SUP0103,WH030,2.14,0.18,0,151,67,443.74,516.97,0,373.91,173.95,35108.89,Home,North,1.2
PROD0202,330,2022-11-26,17,SUP0146,WH012,13.79,0.05,0,173,41,840.71,283.53,1,340.69,494.52,19530.53,Books,East,3.2
PROD0798,694,2023-07-01,27,SUP0115,WH046,13.54,0.04,1,276,41,710.96,208.25,1,116.82,223.34,32976.65,Books,West,3.0
PROD0180,528,2023-09-18,17,SUP0152,WH001,4.26,0.17,1,187,90,751.5,121.45,0,284.92,132.04,28495.7,Electronics,South,1.0
PROD0865,851,2023-01-27,3,SUP0159,WH046,9.55,0.05,1,105,93,440.9,352.97,1,860.48,443.83,42664.22,Clothing,South,1.3
PROD0724,803,2022-01-18,6,SUP0102,WH013,10.4,0.24,0,207,40,484.36,429.54,0,292.01,362.93,3994.91,Electronics,East,1.1
PROD0451,220,2022-07-31,11,SUP0038,WH018,6.06,0.11,1,291,22,657.94,430.12,1,284.98,461.21,8810.75,Electronics,North,1.3
PROD0258,182,2022-01-02,2,SUP0094,WH010,3.95,0.21,0,157,70,607.65,740.18,0,728.67,431.48,41825.96,Clothing,North,4.6
PROD0284,441,2022-07-29,8,SUP0108,WH032,4.98,0.25,1,57,23,173.64,110.27,0,116.74,419.98,1039.01,Home,North,1.7
PROD0015,229,2022-08-05,21,SUP0024,WH034,1.24,0.28,1,146,64,199.61,951.11,0,133.7,215.71,44078.21,Home,South,1.4
PROD0445,446,2023-11-08,10,SUP0141,WH017,7.18,0.22,1,241,61,623.48,203.92,1,740.04,67.54,33280.71,Home,North,3.4
PROD0527,335,2022-02-11,28,SUP0053,WH002,4.51,0.29,1,127,86,584.1,874.7,0,758.76,236.08,14258.06,Clothing,South,2.9
PROD0834,264,2022-08-11,14,SUP0011,WH037,8.18,0.25,1,247,92,718.81,778.22,1,448.44,429.09,32877.84,Electronics,South,1.5
PROD0224,164,2022-04-21,1,SUP0155,WH003,11.46,0.07,0,156,29,544.22,606.15,1,943.13,133.69,11687.43,Clothing,South,2.3
PROD0352,870,2022-04-16,25,SUP0031,WH046,10.85,0.05,0,233,52,612.62,218.55,0,318.33,266.73,22858.29,Clothing,South,1.6
PROD0666,827,2023-09-21,3,SUP0175,WH032,6.18,0.17,1,299,23,354.04,993.37,1,455.69,100.01,3013.18,Clothing,West,1.6
PROD0644,402,2022-12-09,3,SUP0131,WH009,10.57,0.12,0,188,36,406.3,888.97,0,230.83,325.93,42959.03,Clothing,North,2.8
PROD0824,231,2023-09-24,17,SUP0142,WH042,1.93,0.21,1,156,99,797.07,713.59,1,704.57,498.49,28815.74,Clothing,East,1.8
,434,2023-07-02,19,SUP0041,WH034,9.14,0.06,1,90,25,702.59,770.82,0,426.96,279.13,18019.91,Clothing,West,2.5
PROD0176,991,2023-03-20,4,SUP0072,WH012,4.29,0.23,0,119,86,707.17,794.7,1,754.65,463.08,41228.53,Books,West,2.0
PROD0350,794,2022-03-14,28,SUP0039,WH014,3.66,0.29,1,225,81,499.68,866.7,0,824.58,120.92,35589.12,Electronics,East,3.1
PROD0971,109,2023-02-26,7,SUP0022,WH022,5.96,0.01,1,70,50,953.42,813.84,1,468.61,238.75,14332.05,Home,East,2.5
PROD0816,597,2022-09-03,19,SUP0104,WH029,7.96,0.15,0,272,57,706.48,816.71,1,576.0,497.29,8481.37,Home,East,4.3
PROD0461,141,2023-07-07,20,SUP0159,WH001,2.27,0.24,1,298,38,304.8,824.55,0,155.08,285.27,25832.47,Home,South,4.9
PROD0080,750,2023-05-09,2,SUP0040,WH041,13.9,0.3,0,142,94,173.3,295.65,0,437.47,391.32,3367.79,Books,West,2.1
PROD0990,976,2023-07-19,22,SUP0062,WH030,11.51,0.0,1,283,90,646.92,551.75,1,951.94,473.68,22796.0,Home,West,2.1
PROD0278,320,2022-02-28,16,SUP0087,WH001,2.6,0.25,1,172,28,890.36,880.98,0,106.76,431.27,30266.39,Books,East,5.0
PROD0627,494,2023-03-29,22,SUP0031,WH049,2.9,0.16,1,287,96,859.1,434.7,0,105.43,472.13,16522.56,Clothing,West,4.3
PROD0764,760,2023-07-16,2,SUP0057,WH016,8.65,0.29,0,244,37,884.14,510.35,0,744.04,59.35,32387.14,Books,East,3.8
PROD0306,771,2022-04-20,2,SUP0144,WH048,13.24,0.01,0,88,46,619.73,859.7,0,100.3,352.04,18147.52,Home,South,4.4
PROD0239,539,2022-10-09,15,SUP0059,WH030,14.55,0.29,0,282,31,111.08,116.83,1,644.42,471.91,30866.29,Clothing,South,1.0
PROD0934,635,2022-04-29,17,SUP0137,WH035,2.37,0.29,0,264,80,510.47,797.8,1,874.4,394.76,32811.93,Home,North,3.9
PROD0841,919,2023-08-11,23,SUP0081,WH037,11.62,0.13,1,50,88,966.83,458.21,1,443.6,216.67,24765.17,Books,North,1.3
PROD0784,906,2023-12-26,27,SUP0067,WH040,11.31,0.24,1,215,50,208.3,687.2,0,843.74,457.55,32631.3,Clothing,West,1.7
PROD0422,466,2022-11-08,17,SUP0058,WH043,8.02,0.2,1,133,89,808.48,632.63,1,169.49,441.18,30517.17,Books,North,4.5
PROD0465,711,2022-06-27,28,SUP0067,WH032,6.52,0.1,0,291,71,100.94,505.15,1,566.81,312.79,33618.08,Electronics,East,4.6
PROD0624,118,2023-12-03,8,SUP0188,WH027,2.0,0.16,1,81,50,450.94,613.32,1,620.35,415.78,9827.37,Books,South,1.4
PROD0225,772,2022-03-24,28,SUP0132,WH013,2.0,0.16,0,126,44,664.86,941.17,0,929.03,51.7,18928.07,Books,South,3.5
PROD0052,52,2023-03-04,20,SUP0097,WH026,6.45,0.04,1,212,30,154.28,644.66,1,755.56,293.24,4055.23,Home,South,3.1
PROD0531,634,2023-11-13,11,SUP0009,WH046,12.64,0.28,1,215,39,627.57,398.12,0,118.86,455.91,7663.78,Clothing,North,2.7
PROD0267,773,2023-01-05,6,SUP0016,WH028,14.7,0.19,0,50,68,844.13,156.92,0,988.13,476.69,8239.76,Books,West,2.9
PROD0472,856,2022-11-28,2,SUP0185,WH021,2.74,0.1,1,274,31,682.39,752.09,1,777.12,126.79,14667.08,Home,North,2.0
PROD0055,161,2023-11-20,25,SUP0076,WH031,6.35,0.29,1,215,86,376.01,485.04,0,875.55,198.34,13978.52,Clothing,West,3.1
PROD0554,320,2023-10-30,7,SUP0080,WH013,10.86,0.05,0,90,71,140.63,826.94,0,799.96,126.11,2345.07,Home,East,2.5
PROD0921,638,2022-04-26,28,SUP0046,WH001,12.99,0.06,1,219,37,745.92,528.17,1,142.45,71.71,7152.34,Clothing,West,2.6
PROD0216,90,2023-08-20,12,SUP0084,WH031,5.52,0.24,1,180,94,973.02,164.14,0,455.26,198.52,21538.33,Books,North,1.7
PROD0642,826,2022-01-22,12,SUP0163,WH019,2.59,0.07,1,86,71,837.43,873.19,0,350.61,319.82,5655.9,Home,South,1.1
PROD0575,967,2023-06-09,18,SUP0106,WH003,5.49,0.29,1,238,83,227.99,353.59,1,373.16,495.81,10616.29,Home,South,1.6
,624,2023-07-24,4,SUP0144,WH046,1.51,0.1,0,167,42,893.21,345.96,0,736.51,425.18,48918.78,Home,South,1.5
PROD0659,540,2023-05-16,18,SUP0003,WH001,13.11,0.01,1,102,82,949.47,173.4,0,459.32,450.09,48630.84,Books,East,1.8
PROD0426,689,2023-03-17,26,SUP0042,WH037,3.24,0.18,0,74,63,558.25,869.97,0,835.03,468.38,17685.42,Books,North,2.1
PROD0780,609,2022-12-02,23,SUP0125,WH004,4.2,0.07,1,178,42,858.27,978.78,0,517.05,241.97,13081.3,Clothing,West,2.7
PROD0117,27,2022-03-13,9,SUP0079,WH012,5.19,0.25,0,202,47,992.68,755.54,1,137.02,272.91,18589.79,Electronics,West,2.8
PROD0176,793,2023-07-29,6,SUP0007,WH014,2.36,0.04,0,152,57,206.13,721.84,1,150.77,287.64,44760.74,Electronics,West,4.0
PROD0964,661,2022-10-06,3,SUP0002,WH032,12.35,0.24,0,132,37,561.43,590.26,0,532.45,438.55,2447.9,Clothing,North,2.3
PROD0002,506,2022-07-16,20,SUP0083,WH036,12.98,0.05,1,193,98,900.1,617.82,0,317.88,246.05,48968.0,Clothing,West,1.2
PROD0857,346,2023-09-27,28,SUP0141,WH023,12.08,0.17,0,165,60,586.4,667.3,1,928.03,102.75,34971.35,Clothing,East,2.1
PROD0144,99,2022-04-26,22,SUP0108,WH038,8.32,0.05,1,86,21,388.22,269.46,1,768.51,441.15,17410.11,Electronics,West,1.2
PROD0268,508,2023-01-26,14,SUP0125,WH041,12.96,0.01,0,130,38,375.34,164.23,0,609.41,189.8,6751.77,Books,East,4.3
PROD0069,402,2023-01-24,22,SUP0061,WH038,10.91,0.25,0,213,65,636.23,592.17,0,872.19,430.79,36327.49,Books,South,4.1
PROD0734,515,2022-05-31,23,SUP0127,WH008,3.21,0.23,1,262,70,724.14,149.78,1,229.31,248.54,40876.41,Home,East,1.7
PROD0607,610,2022-11-23,22,SUP0172,WH037,6.57,0.18,0,73,34,271.73,452.07,1,544.82,211.67,7768.96,Electronics,South,3.3
PROD0559,74,2023-10-30,18,SUP0136,WH011,5.25,0.04,0,50,75,181.16,915.51,1,772.28,226.92,5761.88,Clothing,North,3.5
PROD0152,651,2022-06-03,7,SUP0087,WH025,5.82,0.26,0,223,94,960.61,860.47,1,412.93,413.97,35681.9,Clothing,East,3.8
PROD0587,612,2022-05-22,25,SUP0095,WH003,7.04,0.2,1,230,47,432.63,356.17,1,681.02,398.0,10366.17,Electronics,West,4.6
PROD0586,529,2022-08-20,8,SUP0100,WH006,5.3,0.17,0,299,60,715.54,712.94,0,870.18,427.83,32883.03,Electronics,South,2.4
PROD0535,788,2022-12-06,28,SUP0169,WH025,1.79,0.3,1,246,97,584.22,355.11,0,731.19,184.53,4656.3,Clothing,West,4.1
PROD0987,106,2023-01-26,6,SUP0079,WH005,9.23,0.17,1,289,56,382.6,898.32,1,767.67,292.54,49399.71,Electronics,South,2.9
PROD0702,834,2022-12-25,17,SUP0053,WH034,6.83,0.1,0,147,30,628.21,577.9,1,824.74,425.77,41424.5,Clothing,South,4.3
PROD0373,269,2023-03-01,19,SUP0069,WH044,10.43,0.11,0,281,97,301.08,331.2,0,284.04,324.61,17725.55,Electronics,North,1.6
PROD0857,372,2023-01-27,3,SUP0200,WH048,9.29,0.3,0,218,74,630.59,578.07,0,249.4,353.98,44927.59,Electronics,North,1.8
PROD0454,648,2023-08-22,17,SUP0073,WH005,14.79,0.21,0,297,73,201.01,259.98,0,969.39,422.2,12100.03,Books,East,1.3
PROD0893,542,2023-11-26,18,SUP0019,WH029,2.28,0.27,0,82,35,719.16,929.48,0,757.94,247.49,9452.86,Clothing,West,4.5
PROD0848,375,2022-10-01,17,SUP0126,WH041,1.35,0.25,0,225,74,188.2,203.47,0,379.36,394.72,25400.18,Clothing,East,3.1
PROD0215,686,2023-06-08,2,SUP0036,WH022,9.58,0.19,0,129,29,246.63,590.14,1,276.62,242.75,17134.82,Clothing,North,3.2
PROD0709,211,2022-11-20,14,SUP0195,WH036,1.04,0.14,0,124,74,653.1,738.02,0,905.83,474.15,2569.39,Home,East,4.8
PROD0352,393,2023-07-04,8,SUP0088,WH031,10.36,0.03,1,255,92,617.3,603.12,1,903.97,462.22,8312.73,Electronics,North,3.2
PROD0402,415,2023-10-19,13,SUP0131,WH033,12.24,0.2,0,114,55,287.87,412.6,1,252.41,202.74,14398.31,Clothing,South,4.3
PROD0206,620,2023-09-04,1,SUP0085,WH004,12.12,0.03,0,123,87,914.03,836.34,1,229.58,343.42,23134.25,Clothing,West,2.3
PROD0960,579,2022-01-31,10,SUP0153,WH045,11.92,0.09,1,189,86,398.64,339.79,0,562.89,86.37,20258.87,Clothing,North,2.5
PROD0158,686,2023-12-06,15,SUP0066,WH024,12.25,0.27,0,258,63,806.53,319.02,1,954.34,220.56,45253.54,Home,West,2.3
PROD0287,738,2023-11-12,2,SUP0094,WH009,11.53,0.08,0,68,72,132.56,216.62,0,493.14,206.56,1487.12,Clothing,South,3.2
PROD0384,740,2022-07-14,12,SUP0101,WH004,3.25,0.02,1,97,51,298.96,117.31,1,431.49,180.84,13848.58,Books,North,2.0
PROD0548,65,2023-12-03,8,SUP0054,WH034,8.46,0.04,1,156,95,260.24,132.23,1,140.87,462.31,42757.9,Books,East,4.9
PROD0204,594,2023-06-03,28,SUP0188,WH008,9.86,0.01,0,69,37,500.51,904.6,0,869.15,90.01,37700.07,Electronics,East,3.7
PROD0107,158,2023-01-21,21,SUP0095,WH038,3.9,0.26,1,221,77,720.68,218.16,1,212.0,408.52,2334.91,Electronics,East,3.7
PROD0102,809,2022-07-24,11,SUP0136,WH040,9.45,0.24,0,102,95,644.96,821.4,1,802.54,486.11,30982.51,Electronics,South,4.8
PROD0836,94,2023-11-07,4,SUP0021,WH041,3.95,0.0,1,216,96,216.14,654.55,1,552.83,102.69,33326.96,Electronics,South,4.9
PROD0479,286,2023-01-12,18,SUP0005,WH023,4.98,0.23,1,237,71,764.14,437.74,1,462.7,261.79,22511.33,Electronics,South,1.7
PROD0110,746,2023-09-19,16,SUP0057,WH015,13.09,0.23,0,71,59,681.98,439.4,1,956.85,419.17,34536.17,Clothing,West,4.5
PROD0950,680,2022-06-12,4,SUP0030,WH049,9.07,0.02,1,69,24,251.19,652.43,0,187.55,129.08,48551.89,Electronics,North,3.3
PROD0399,651,2023-10-05,2,SUP0090,WH023,6.07,0.21,1,251,72,592.13,943.68,1,554.91,286.1,35410.42,Electronics,East,3.0
PROD0255,552,2023-02-05,8,SUP0198,WH037,10.85,0.11,0,162,96,102.54,523.62,1,339.72,457.43,3393.62,Electronics,South,5.0
PROD0810,998,2022-07-15,19,SUP0052,WH045,11.65,0.01,0,167,40,316.37,513.27,0,347.07,105.9,35765.98,Clothing,East,1.2
PROD0759,441,2022-05-02,9,SUP0106,WH034,4.28,0.22,0,293,96,331.66,411.37,0,187.63,210.41,15118.64,Clothing,North,1.6
PROD0355,667,2022-12-17,16,SUP0143,WH022,14.83,0.11,0,135,90,461.29,314.53,1,453.11,152.03,45608.9,Electronics,South,1.3
PROD0862,861,2023-11-02,14,SUP0114,WH031,4.65,0.08,1,107,25,921.45,564.13,1,837.48,466.78,4956.67,Clothing,West,1.5
PROD0381,985,2022-05-16,11,SUP0157,WH017,7.83,0.1,0,160,90,926.64,665.37,1,514.27,295.64,18420.56,Home,South,1.5
,113,2022-02-07,4,SUP0010,WH036,14.85,0.19,1,257,38,653.63,227.92,1,146.57,207.92,3189.37,Electronics,North,3.4
PROD0909,156,2023-12-20,22,SUP0165,WH043,7.62,0.08,0,276,66,913.32,524.88,1,495.76,80.32,35394.08,Electronics,North,1.7
PROD0831,402,2022-11-17,10,SUP0167,WH031,1.88,0.19,1,201,46,507.84,869.0,0,200.42,378.38,17664.7,Electronics,West,1.3
PROD0572,835,2023-10-18,7,SUP0097,WH016,1.39,0.05,0,124,83,651.07,492.65,1,471.15,452.94,47334.23,Home,South,4.7
PROD0296,843,2022-01-26,9,SUP0189,WH049,8.24,0.03,0,263,20,707.98,694.19,0,927.78,454.69,42685.76,Electronics,West,1.3
PROD0357,763,2022-07-31,28,SUP0042,WH024,9.01,0.11,0,178,82,712.3,679.6,0,681.82,257.45,42497.35,Electronics,East,2.0
PROD0301,84,2023-06-13,17,SUP0071,WH028,1.48,0.18,0,224,70,627.06,696.19,0,171.75,58.15,33153.74,Home,North,3.9
PROD0075,107,2022-04-18,22,SUP0150,WH035,8.58,0.14,0,147,28,372.71,323.68,1,549.95,420.71,37866.93,Clothing,West,4.5
PROD0866,302,2023-11-24,24,SUP0131,WH030,4.14,0.25,0,58,71,271.59,410.88,0,765.51,200.76,11966.86,Books,West,2.7
PROD0456,633,2023-10-23,23,SUP0036,WH046,12.89,0.2,0,112,88,435.95,176.42,1,528.06,491.68,11108.17,Home,East,3.7
PROD0977,675,2022-05-21,19,SUP0082,WH008,6.45,0.12,1,245,34,179.43,693.75,0,438.28,176.05,48268.73,Clothing,North,2.0
PROD0816,604,2022-02-02,25,SUP0067,WH009,8.01,0.01,1,235,20,141.01,982.15,1,487.87,453.25,12528.83,Books,South,4.3
PROD0408,370,2023-01-19,28,SUP0186,WH006,7.71,0.04,0,197,39,921.97,804.37,1,405.34,53.04,49603.88,Electronics,North,2.9
PROD0500,880,2023-12-30,10,SUP0183,WH010,1.62,0.2,0,91,75,167.56,684.45,1,221.36,373.1,33498.41,Electronics,East,4.4
PROD0532,0,2023-07-29,10,SUP0029,WH034,7.9,0.19,1,172,22,900.2,808.69,0,312.68,475.09,11881.4,Home,West,2.7
PROD0418,184,2022-08-30,9,SUP0133,WH028,13.36,0.27,0,146,25,349.69,327.54,0,899.83,214.26,49324.11,Home,South,2.9
PROD0052,188,2023-03-16,5,SUP0143,WH038,4.85,0.11,0,196,23,142.28,982.42,1,798.24,72.14,30867.33,Electronics,South,3.7
PROD0694,920,2023-05-26,14,SUP0122,WH021,2.1,0.18,1,177,86,421.8,265.48,0,214.39,416.56,34386.4,Electronics,East,4.4
PROD0920,891,2023-10-18,25,SUP0023,WH023,12.36,0.11,0,150,84,309.13,393.02,1,211.85,219.79,25777.4,Electronics,North,2.2
PROD0898,12/05/2023,2023-12-09,26,SUP0187,WH010,1.55,0.0,0,75,81,624.23,770.27,1,375.82,316.71,20108.94,Electronics,South,4.5
PROD0600,960,2023-12-28,28,SUP0093,WH039,9.06,0.19,1,89,27,186.6,204.16,1,920.93,415.07,28526.65,Home,North,4.0
PROD0409,763,2023-11-11,29,SUP0083,WH034,12.16,0.19,0,116,77,932.89,535.35,0,585.21,337.78,24670.82,Home,South,1.3
PROD0041,542,2023-09-08,13,SUP0061,WH039,9.98,0.2,1,261,28,468.99,525.09,1,288.25,255.41,41690.37,Electronics,North,3.3
PROD0200,636,2022-05-06,17,SUP0005,WH002,10.67,0.02,0,70,25,225.15,493.05,0,564.6,381.83,34343.83,Electronics,North,4.6
PROD0397,27,2022-05-23,27,SUP0196,WH034,11.37,0.21,1,256,43,911.68,455.16,1,897.32,257.42,49611.92,Electronics,North,3.5
PROD0714,975,2022-03-04,14,SUP0171,WH005,4.44,0.14,1,82,74,591.65,842.52,1,981.98,404.94,24667.52,Electronics,South,1.5
PROD0646,710,2022-09-13,1,SUP0058,WH020,6.76,0.24,0,222,30,125.01,161.14,0,903.79,81.39,9872.37,Home,East,2.8
PROD0933,352,2023-09-23,18,SUP0069,WH017,9.38,0.19,0,208,41,171.43,470.1,0,755.74,479.04,49961.0,Books,South,3.7
PROD0407,427,2023-10-26,3,SUP0002,WH043,10.21,0.03,0,94,64,702.91,565.44,0,537.73,353.49,34122.02,Electronics,North,3.0
PROD0634,837,2023-07-03,6,SUP0046,WH047,9.74,0.19,1,278,43,488.92,367.63,1,327.34,482.25,22373.81,Electronics,West,2.3
PROD0326,245,2023-09-07,9,SUP0078,WH028,1.31,0.26,1,269,96,551.78,818.96,0,667.5,138.23,24807.84,Electronics,South,2.9
PROD0502,616,2023-12-14,21,SUP0192,WH017,6.37,0.15,1,65,27,882.08,966.66,0,249.82,446.24,13340.9,Books,East,2.4
PROD0661,288,2022-05-11,18,SUP0141,WH018,4.49,0.23,1,112,56,822.09,273.1,0,329.71,397.82,1186.06,Books,South,2.5
PROD0411,46,2023-05-21,2,SUP0043,WH041,5.85,0.05,1,284,88,363.13,914.35,1,520.09,421.48,35463.45,Books,West,3.7
PROD0434,915,2022-03-24,7,SUP0076,WH034,2.45,0.27,1,110,90,305.13,467.88,0,837.16,98.22,33539.33,Clothing,North,2.5
PROD0523,372,2023-12-14,18,SUP0111,WH015,9.55,0.25,0,241,23,151.35,892.46,0,601.92,74.08,29435.12,Books,West,2.7
PROD0735,321,2022-06-14,6,SUP0165,WH040,12.37,0.04,0,124,37,486.93,774.79,1,583.03,249.28,19572.58,Electronics,West,2.2
PROD0810,601,2022-08-17,25,SUP0138,WH036,14.65,0.1,0,224,67,333.03,433.31,0,271.0,128.9,43013.59,Electronics,West,3.0
PROD0302,922,2023-02-08,23,SUP0144,WH001,2.71,0.07,0,143,31,413.13,257.2,0,808.52,494.46,34285.64,Electronics,East,4.1
PROD0287,416,2022-04-12,20,SUP0029,WH021,12.97,0.17,0,271,50,833.09,110.13,1,353.49,386.78,25685.55,Books,West,2.5
PROD0272,82,2023-04-29,12,SUP0005,WH041,7.66,0.16,1,273,47,496.13,229.74,1,865.61,294.22,14761.9,Home,North,4.5
PROD0742,499,2022-02-27,8,SUP0102,WH029,13.42,0.06,1,76,43,704.75,713.56,1,427.88,112.58,3612.65,Books,East,4.7
PROD0643,690,2022-08-31,13,SUP0030,WH004,7.63,0.28,0,117,24,754.68,203.01,0,693.03,176.93,9743.27,Clothing,West,2.7
,713,2022-05-28,27,SUP0193,WH026,6.85,0.29,0,264,27,461.93,809.99,1,778.69,219.1,47053.94,Electronics,South,4.8
PROD0691,128,2023-10-03,16,SUP0143,WH047,13.97,0.06,1,125,56,621.34,775.79,1,403.11,440.12,3006.66,Clothing,North,4.9
PROD0942,918,2023-04-16,9,SUP0123,WH013,7.44,0.1,0,218,49,487.37,928.38,0,868.74,263.77,14516.1,Books,North,3.1
PROD0063,837,2023-09-09,2,SUP0198,WH024,5.26,0.13,1,278,84,351.34,205.14,0,980.51,403.78,16972.94,Books,East,3.5
PROD0186,318,2023-12-24,1,SUP0167,WH021,6.03,0.09,0,293,34,761.74,852.14,0,477.81,318.4,33340.95,Clothing,North,2.5
PROD0598,99,2023-02-02,19,SUP0067,WH031,3.96,0.21,1,154,28,742.81,951.64,1,549.29,459.09,40520.31,Clothing,North,1.1
PROD0565,8,2022-01-17,26,SUP0142,WH050,14.95,0.24,0,249,61,851.9,249.15,0,569.47,102.08,30998.16,Books,West,1.3
PROD0697,37,2023-11-28,2,SUP0140,WH005,10.93,0.22,0,285,65,990.99,480.72,1,482.02,264.39,14476.49,Books,West,3.5
PROD0523,732,2023-12-06,2,SUP0130,WH018,3.76,0.15,1,292,42,185.49,616.29,0,261.13,319.94,45824.81,Clothing,North,1.3
PROD0237,134,2023-10-26,22,SUP0059,WH050,11.32,0.12,1,67,28,654.47,617.84,0,463.39,340.71,18424.65,Electronics,West,4.3
PROD0494,808,2022-06-08,23,SUP0166,WH044,9.58,0.09,1,67,88,511.28,417.15,1,590.94,83.06,6289.45,Home,South,4.7
PROD0523,50,2023-04-26,7,SUP0123,WH025,7.44,0.17,1,280,26,208.09,229.64,1,615.0,233.35,48553.71,Books,South,4.8
PROD0525,191,2023-04-22,11,SUP0170,WH040,10.46,0.25,1,248,61,743.54,344.02,0,883.31,464.58,9038.08,Home,East,3.4
PROD0549,438,2022-04-23,21,SUP0008,WH050,12.44,0.11,0,267,85,452.26,857.86,0,631.37,186.12,6826.7,Clothing,East,1.4
PROD0559,792,2022-09-16,26,SUP0184,WH012,2.93,0.18,1,167,46,771.22,982.66,1,618.85,110.88,30377.77,Books,South,1.4
PROD0258,937,2023-04-17,13,SUP0100,WH017,2.59,0.13,1,198,44,563.25,530.7,1,989.11,360.03,9716.57,Clothing,East,1.1
PROD0016,407,2023-04-14,18,SUP0104,WH001,10.55,0.13,1,279,72,122.48,240.09,0,744.57,368.01,22121.59,Home,North,3.6
PROD0579,839,2023-02-25,15,SUP0151,WH026,8.5,0.14,0,175,58,201.03,244.55,1,410.91,341.28,47453.04,Books,East,3.9
PROD0824,109,2022-11-21,14,SUP0039,WH007,8.48,0.29,0,105,99,637.57,692.38,1,906.67,274.0,2716.99,Books,West,1.1
PROD0163,523,2023-06-23,7,SUP0153,WH016,13.72,0.19,0,184,49,729.39,407.3,0,466.52,186.93,2372.53,Home,East,1.0
