ReturnID,OrderID,ProductID,CustomerID,ReturnDate,OrderDate,ReturnReason,RefundAmount,ProductCategory,Region,IsDefective,QualityScore,ReturnWindowDays,RestockingFee,ReturnApproved,CustomerSatisfaction,SupportInteractionCount,ReturnProcessingTime,Courier,ReturnType
RET006236,ORD006236,PROD0717,CUST02520,2023-07-06,2023-09-06,Changed Mind,814.44,Books,East,1,5.0,29,40.07,0,2.3,9,5,Local,Full
RET006237,ORD006237,PROD0197,CUST02096,2022-06-04,2023-08-08,Late Delivery,749.53,Clothing,West,0,2.3,18,2.36,0,3.4,7,3,Local,Full
RET006238,ORD006238,PROD0994,CUST02471,2022-01-19,2023-01-25,Wrong Item,274.7,Clothing,North,1,3.3,17,17.14,1,4.9,8,13,DHL,Full
RET006239,ORD006239,PROD0365,CUST01017,2022-02-11,2023-01-31,Late Delivery,694.67,Electronics,North,0,4.5,29,45.79,1,2.7,1,9,FedEx,Partial
RET006240,ORD006240,PROD0360,CUST02980,2023-11-03,2022-06-16,Wrong Item,653.87,Clothing,West,0,3.0,8,36.38,1,1.8,0,4,DHL,Partial
RET006241,ORD006241,PROD0524,CUST00634,2023-10-18,2023-03-01,Wrong Item,604.12,Home,South,1,2.4,14,14.24,0,4.3,6,10,Local,Full
RET006242,ORD006242,PROD0761,CUST00352,2023-06-11,2023-03-16,Changed Mind,660.56,Home,South,0,4.7,10,19.56,0,2.9,0,9,UPS,Partial
RET006243,ORD006243,PROD0313,CUST02963,2022-05-17,2022-05-04,Defective,808.84,Clothing,West,0,1.2,13,37.01,1,4.1,8,7,UPS,Full
RET006244,ORD006244,PROD0213,CUST01069,2023-01-09,2023-02-11,Wrong Item,56.41,Books,West,1,1.7,23,9.09,1,5.0,6,6,Local,Partial
RET006245,ORD006245,PROD0826,CUST02211,2023-04-13,2022-04-06,Defective,352.37,Home,North,0,3.5,25,49.91,0,4.4,5,9,UPS,Full
RET006246,ORD006246,PROD0836,CUST01440,2022-12-08,2023-03-23,Changed Mind,648.79,Clothing,East,0,2.5,8,3.37,1,4.0,2,9,DHL,Full
RET006247,ORD006247,PROD0451,CUST02847,2023-03-26,2023-05-03,Changed Mind,296.8,Home,East,0,3.2,9,21.84,0,5.0,7,2,Local,Partial
RET006248,ORD006248,PROD0562,CUST00623,2023-07-20,2022-08-17,Wrong Item,181.63,Books,West,1,4.2,9,24.66,0,4.0,5,12,FedEx,Partial
RET006249,ORD006249,PROD0317,CUST02305,2022-07-24,2022-08-30,Wrong Item,506.51,Home,North,0,3.7,27,5.66,0,3.2,8,4,Local,Full
RET006250,ORD006250,PROD0364,CUST00162,2024-01-01,2022-12-19,Changed Mind,954.23,Home,North,1,4.1,12,35.67,1,3.0,9,11,FedEx,Full
RET006251,ORD006251,PROD0006,CUST01199,2022-05-31,2022-10-13,Wrong Item,403.9,Electronics,South,0,4.6,27,44.77,0,2.8,8,4,UPS,Partial
RET006252,ORD006252,PROD0659,CUST00556,2023-10-31,2023-01-20,Defective,177.77,Electronics,North,1,2.4,11,23.0,1,2.8,3,10,FedEx,Partial
,ORD006253,PROD0957,CUST01748,2022-04-20,2023-04-02,Defective,580.79,Home,North,0,3.2,22,16.85,0,1.8,0,5,FedEx,Full
RET006254,ORD006254,PROD0535,CUST02367,2022-12-23,2023-05-17,Wrong Item,447.31,Electronics,West,1,4.7,19,48.23,0,4.6,2,4,DHL,Full
RET006255,ORD006255,PROD0867,CUST01096,2023-05-01,2022-03-21,Defective,186.42,Books,East,1,3.7,12,30.33,1,3.8,2,3,Local,Partial
RET006256,ORD006256,PROD0021,CUST00671,2022-07-21,2023-10-25,Defective,202.61,Books,East,0,3.7,26,25.65,0,1.3,3,4,FedEx,Full
RET006257,ORD006257,PROD0679,CUST00313,2023-12-20,2023-09-01,Defective,173.01,Home,South,0,2.0,10,7.59,1,2.2,7,7,DHL,Full
RET006258,ORD006258,PROD0732,CUST00278,2022-11-10,2022-12-10,Changed Mind,806.44,Clothing,North,0,2.7,17,19.41,1,3.8,8,5,UPS,Partial
RET006259,ORD006259,PROD0345,CUST02795,2023-07-31,2023-08-03,Wrong Item,442.57,Electronics,East,1,5.0,7,44.32,0,4.9,1,7,DHL,Full
RET006260,ORD006260,PROD0673,CUST02312,2023-11-20,2022-08-08,Wrong Item,755.49,Clothing,South,0,1.6,11,14.52,1,4.9,0,1,UPS,Full
RET006261,ORD006261,PROD0028,CUST00595,2022-08-08,2022-02-23,Late Delivery,32.26,Home,West,1,2.9,13,3.34,1,2.2,5,5,DHL,Partial
RET006262,ORD006262,PROD0971,CUST00352,2022-05-04,2022-02-24,Changed Mind,241.19,Home,West,1,3.1,12,36.15,1,3.2,4,7,Local,Partial
RET006263,ORD006263,PROD0537,CUST00778,2022-04-22,2023-02-28,Wrong Item,399.07,Clothing,South,0,3.4,20,45.06,1,1.9,0,5,Local,Full
RET006264,ORD006264,PROD0082,CUST02488,2022-05-23,2023-06-28,Changed Mind,287.94,Clothing,East,1,2.2,26,5.45,0,1.9,0,9,Local,Partial
RET006265,ORD006265,PROD0653,CUST00194,2022-09-29,2023-10-15,Changed Mind,493.58,Home,West,0,1.2,8,40.81,0,2.9,4,14,Local,Full
RET006266,12/05/2023,PROD0360,CUST00757,2022-08-16,2022-12-29,Changed Mind,110.04,Books,North,1,2.4,26,33.62,0,1.0,6,8,Local,Partial
,ORD006267,PROD0076,CUST00935,2023-04-28,2023-07-10,Defective,283.88,Electronics,North,0,2.2,25,23.82,0,4.8,6,1,UPS,Full
RET006268,ORD006268,PROD0092,CUST00015,2022-05-18,2022-10-29,Wrong Item,916.0,Books,East,0,3.7,20,5.29,0,1.6,6,6,UPS,Partial
RET006269,ORD006269,PROD0849,CUST01876,2022-11-28,2023-07-26,Defective,206.8,Books,South,1,2.1,22,17.39,1,4.4,0,9,FedEx,Partial
RET006270,ORD006270,PROD0144,CUST01313,2022-12-09,2022-07-17,Defective,432.3,Home,East,0,3.4,29,16.85,0,4.4,4,2,DHL,Full
RET006271,ORD006271,PROD0696,CUST01345,2022-01-20,2022-01-17,Changed Mind,419.69,Clothing,West,0,4.1,27,46.37,0,1.1,2,6,UPS,Partial
RET006272,ORD006272,PROD0980,CUST02625,2022-06-16,2023-12-23,Changed Mind,406.33,Books,North,0,2.7,13,18.54,0,1.3,1,14,FedEx,Full
RET006273,ORD006273,PROD0189,CUST00611,2023-10-06,2022-11-15,Defective,34.44,Electronics,East,0,3.1,13,35.14,1,2.8,6,6,DHL,Full
RET006274,ORD006274,PROD0631,CUST00150,2022-08-18,2022-04-12,Wrong Item,119.31,Books,South,0,3.1,14,19.27,0,3.2,0,4,DHL,Partial
RET006275,ORD006275,PROD0094,CUST00548,2022-09-07,2023-09-22,Defective,420.49,Books,North,1,4.2,24,31.06,1,4.4,7,6,Local,Partial
RET006276,ORD006276,PROD0258,CUST02703,2023-12-18,2022-08-30,Wrong Item,967.68,Clothing,East,0,1.3,25,30.47,0,3.3,2,10,UPS,Full
RET006277,ORD006277,PROD0697,CUST02534,2022-10-14,2022-09-19,Wrong Item,867.41,Electronics,East,0,4.2,23,36.86,0,1.2,9,6,DHL,Partial
RET006278,ORD006278,PROD0553,CUST00082,2022-04-14,2022-09-22,Defective,32.81,Electronics,West,0,4.0,9,24.98,0,1.9,3,5,FedEx,Full
RET006279,ORD006279,PROD0430,CUST01387,2022-04-26,2022-09-29,Defective,114.39,Clothing,West,0,3.2,18,44.23,0,1.6,1,12,UPS,Partial
RET006280,ORD006280,PROD0291,CUST01905,2023-01-05,2023-01-12,Wrong Item,168.82,Books,North,1,3.1,17,10.11,0,4.5,2,2,Local,Partial
RET006281,ORD006281,PROD0357,CUST00190,2022-02-28,2022-01-08,Changed Mind,711.0,Home,West,1,1.2,23,23.74,0,4.0,3,3,Local,Partial
RET006282,ORD006282,PROD0677,CUST00270,2023-02-27,2023-06-21,Wrong Item,203.66,Electronics,North,1,1.6,26,3.49,0,1.5,4,5,Local,Full
RET006283,ORD006283,PROD0483,CUST00931,2023-12-20,2022-06-07,Defective,483.72,Home,East,0,1.1,13,34.66,1,4.7,8,5,Local,Full
RET006284,ORD006284,PROD0813,CUST02481,2023-11-14,2023-02-21,Defective,844.48,Clothing,East,0,3.3,13,0.42,1,1.3,0,14,DHL,Partial
RET006285,ORD006285,PROD0733,CUST02699,2023-07-25,2023-06-26,Late Delivery,202.66,Clothing,East,1,3.4,18,13.1,1,1.6,5,9,Local,Full
RET006286,ORD006286,PROD0879,CUST02191,2022-10-29,2022-10-12,Wrong Item,960.93,Clothing,South,0,4.0,17,29.71,0,1.6,2,7,Local,Partial
RET006287,ORD006287,PROD0569,CUST01353,2023-03-05,2022-10-20,Changed Mind,923.35,Electronics,North,1,3.3,27,42.17,0,4.3,6,10,Local,Full
RET006288,ORD006288,PROD0674,CUST00619,2022-01-19,2023-11-01,Wrong Item,352.29,Home,West,0,3.3,14,35.73,0,1.6,0,7,Local,Partial
RET006289,ORD006289,PROD0191,CUST02178,2023-02-13,2022-06-06,Changed Mind,205.84,Electronics,East,0,1.8,16,40.11,0,1.8,7,2,FedEx,Full
RET006290,ORD006290,PROD0416,CUST01051,2023-01-03,2022-11-12,Changed Mind,667.84,Books,West,0,3.4,24,10.44,1,4.6,4,11,DHL,Partial
RET006291,ORD006291,PROD0700,CUST01136,2023-11-11,2022-05-17,Wrong Item,903.3,Home,East,0,3.4,8,16.45,1,4.6,1,9,DHL,Partial
RET006292,ORD006292,PROD0555,CUST02439,2023-03-22,2022-01-10,Defective,352.57,Electronics,East,1,3.5,29,19.52,1,2.4,8,12,UPS,Partial
RET006293,ORD006293,PROD0204,CUST02141,2022-04-08,2023-01-23,Wrong Item,928.13,Books,North,1,2.3,27,11.39,1,2.8,4,4,DHL,Partial
RET006294,ORD006294,PROD0130,CUST01639,2023-11-05,2023-08-13,Late Delivery,406.14,Electronics,West,0,2.1,12,29.78,1,2.4,0,8,UPS,Full
RET006295,ORD006295,PROD0222,CUST00551,2022-11-18,2022-10-07,Defective,206.44,Electronics,West,0,1.3,8,20.91,1,3.0,9,7,UPS,Full
RET006296,ORD006296,PROD0029,CUST01465,2022-03-29,2023-08-27,Wrong Item,304.16,Books,East,0,3.4,20,39.96,0,3.1,1,1,UPS,Full
,ORD006297,PROD0108,CUST01284,2022-10-20,2023-07-21,Defective,516.86,Electronics,South,0,2.7,28,20.53,0,2.6,3,11,Local,Partial
RET006298,ORD006298,PROD0361,CUST01593,2022-04-13,2022-05-01,Late Delivery,209.62,Electronics,East,0,2.5,10,30.75,1,2.3,3,1,UPS,Partial
RET006299,ORD006299,PROD0711,CUST00733,2023-02-14,2022-01-10,Defective,105.24,Books,West,1,2.9,15,24.25,0,3.3,3,3,UPS,Full
RET006300,ORD006300,PROD0233,CUST01762,2023-04-11,2023-07-06,Wrong Item,244.33,Books,South,0,4.8,16,18.97,1,2.1,4,8,FedEx,Full
RET006301,ORD006301,PROD0165,CUST02468,2022-02-12,2022-11-05,Changed Mind,720.27,Home,East,0,3.7,28,13.84,0,4.4,2,8,DHL,Partial
RET006302,ORD006302,PROD0931,CUST01508,2023-05-10,2023-09-18,Defective,881.55,Clothing,North,0,2.4,15,26.93,1,2.8,4,8,UPS,Partial
RET006303,12/05/2023,PROD0995,CUST01302,2023-11-13,2023-05-31,Wrong Item,393.88,Books,East,0,1.4,10,1.6,1,1.8,2,13,FedEx,Partial
RET006304,ORD006304,PROD0258,CUST01637,2022-08-28,2022-01-12,Wrong Item,290.98,Home,South,1,2.1,16,4.36,0,1.6,3,2,FedEx,Full
RET006305,ORD006305,PROD0309,CUST01105,2022-02-06,2022-12-03,Wrong Item,959.14,Books,East,1,4.5,21,4.56,0,3.4,5,7,FedEx,Partial
RET006306,ORD006306,PROD0916,CUST00188,2022-08-08,2023-04-10,Late Delivery,885.09,Home,West,1,2.1,10,33.91,0,4.6,3,5,DHL,Full
RET006307,ORD006307,PROD0048,CUST00075,2023-03-22,2022-04-26,Wrong Item,575.45,Home,North,0,4.6,19,30.5,1,2.4,2,14,UPS,Partial
RET006308,ORD006308,PROD0502,CUST00758,2022-06-29,2022-06-14,Wrong Item,242.35,Books,West,1,4.0,10,38.26,1,4.4,6,9,FedEx,Partial
,ORD006309,PROD1000,CUST00742,2022-03-25,2023-05-03,Defective,832.22,Books,South,1,2.5,12,11.55,1,2.1,9,9,Local,Full
RET006310,ORD006310,PROD0437,CUST02510,2022-09-03,2023-09-13,Late Delivery,319.64,Electronics,North,1,5.0,25,32.66,1,3.2,2,13,UPS,Full
RET006311,ORD006311,PROD0172,CUST02449,2022-10-05,2023-03-01,Late Delivery,28.92,Books,West,1,4.0,7,14.62,0,1.6,7,7,UPS,Partial
RET006312,ORD006312,PROD0197,CUST00374,2023-12-12,2022-12-06,Wrong Item,455.17,Books,West,1,4.9,24,48.5,1,2.5,1,7,FedEx,Partial
RET006313,ORD006313,PROD0857,CUST01773,2023-03-23,2022-07-11,Changed Mind,310.16,Books,North,0,2.2,16,27.94,0,1.7,0,9,DHL,Partial
RET006314,ORD006314,PROD0242,CUST00123,2023-02-22,2023-07-07,Wrong Item,593.36,Home,West,0,4.9,23,43.17,1,4.3,7,13,DHL,Partial
RET006315,ORD006315,PROD0618,CUST01662,2022-06-29,2022-12-28,Defective,785.45,Home,North,0,2.1,8,46.55,1,2.5,6,2,FedEx,Partial
RET006316,ORD006316,PROD0381,CUST02839,2023-01-22,2023-12-27,Wrong Item,625.03,Home,East,0,3.2,17,36.57,0,4.0,3,10,UPS,Full
RET006317,ORD006317,PROD0157,CUST01371,2022-05-14,2023-01-18,Late Delivery,968.05,Electronics,North,0,4.9,26,14.67,0,3.9,4,4,DHL,Partial
RET006318,ORD006318,PROD0858,CUST01881,2022-05-01,2022-06-05,Late Delivery,736.1,Clothing,East,1,4.9,17,15.75,1,4.0,6,12,FedEx,Full
RET006319,ORD006319,PROD0769,CUST02830,2022-04-24,2023-02-11,Wrong Item,757.94,Books,East,0,4.0,29,24.79,1,3.9,1,9,UPS,Partial
RET006320,ORD006320,PROD0938,CUST02957,2023-10-03,2023-07-19,Wrong Item,813.71,Books,South,1,3.0,10,42.69,0,2.5,4,11,Local,Partial
RET006321,ORD006321,PROD0004,CUST00179,2023-08-19,2023-01-05,Changed Mind,880.3,Electronics,West,0,4.3,18,4.39,0,1.3,1,14,FedEx,Full
RET006322,ORD006322,PROD0961,CUST00920,2022-03-16,2023-03-29,Wrong Item,487.75,Clothing,South,1,2.2,14,18.25,0,2.8,5,12,Local,Partial
RET006323,ORD006323,PROD0555,CUST02734,2022-09-04,2023-10-15,Wrong Item,78.47,Clothing,North,1,3.7,14,49.79,0,3.5,4,4,UPS,Full
RET006324,ORD006324,PROD0306,CUST01958,2023-12-29,2023-05-10,Wrong Item,454.45,Home,East,1,4.0,21,36.63,1,1.8,2,6,DHL,Full
RET006325,ORD006325,PROD0921,CUST02129,2022-11-21,2022-11-16,Late Delivery,301.49,Clothing,West,0,1.6,17,26.57,1,4.0,0,8,Local,Partial
RET006326,ORD006326,PROD0216,CUST00103,2022-08-21,2023-07-09,Wrong Item,21.24,Books,South,1,3.9,8,38.05,0,2.0,7,12,UPS,Partial
RET006327,ORD006327,PROD0681,CUST01212,2023-11-19,2023-09-06,Defective,566.52,Home,North,1,1.8,11,14.91,1,2.0,1,1,Local,Full
RET006328,ORD006328,PROD0934,CUST02008,2023-07-06,2022-01-31,Wrong Item,349.76,Home,East,0,2.1,23,42.88,1,1.5,7,1,FedEx,Partial
RET006329,ORD006329,PROD0926,CUST02340,2023-03-30,2022-10-25,Defective,959.34,Home,North,0,1.9,25,26.64,1,4.4,6,11,Local,Full
RET006330,ORD006330,PROD0475,CUST02930,2022-11-08,2022-03-20,Late Delivery,32.2,Home,South,0,1.5,10,13.69,0,2.7,2,9,UPS,Partial
RET006331,12/05/2023,PROD0752,CUST02019,2022-02-03,2022-11-01,Changed Mind,541.9,Home,North,1,1.8,21,16.07,0,2.3,6,2,Local,Partial
RET006332,ORD006332,PROD0941,CUST02859,2023-07-08,2023-09-28,Wrong Item,630.18,Electronics,South,0,2.3,11,23.47,0,2.2,0,9,DHL,Full
RET006333,ORD006333,PROD0600,CUST01539,2023-06-22,2022-01-22,Late Delivery,902.97,Home,South,0,3.9,17,22.56,1,4.2,1,4,Local,Partial
RET006334,ORD006334,PROD0824,CUST02893,2022-09-29,2023-10-15,Wrong Item,393.32,Home,South,1,3.8,11,15.7,1,2.3,9,9,DHL,Partial
RET006335,ORD006335,PROD0061,CUST01591,2022-02-02,2023-03-23,Changed Mind,580.81,Clothing,West,0,4.3,23,3.39,1,4.2,3,3,DHL,Partial
RET006336,ORD006336,PROD0524,CUST01067,2022-05-16,2022-03-12,Late Delivery,63.4,Electronics,South,1,4.8,9,4.73,1,3.9,2,8,UPS,Partial
RET006337,ORD006337,PROD0371,CUST01712,2023-08-05,2022-12-23,Changed Mind,875.9,Books,South,0,3.4,9,23.34,0,2.5,3,8,DHL,Full
RET006338,ORD006338,PROD0331,CUST02807,2022-12-31,2022-02-07,Changed Mind,607.74,Books,South,0,3.1,17,3.44,1,4.3,7,7,DHL,Full
RET006339,ORD006339,PROD0113,CUST02585,2022-03-17,2023-01-01,Changed Mind,366.06,Books,South,1,1.6,10,6.3,0,4.7,5,4,FedEx,Full
RET006340,ORD006340,PROD0057,CUST01968,2022-07-08,2023-11-23,Late Delivery,212.99,Clothing,West,0,1.8,20,29.53,0,1.8,5,3,DHL,Full
RET006341,ORD006341,PROD0130,CUST01289,2022-11-28,2023-02-25,Late Delivery,163.46,Electronics,North,0,2.4,12,47.94,1,1.8,5,8,DHL,Partial
RET006342,ORD006342,PROD0472,CUST02431,2023-12-12,2023-08-23,Defective,888.58,Home,South,0,4.5,18,39.12,1,4.2,0,10,UPS,Partial
RET006343,ORD006343,PROD0062,CUST01234,2022-02-06,2023-05-09,Defective,873.51,Clothing,West,0,2.9,20,44.54,1,1.6,1,6,FedEx,Partial
RET006344,ORD006344,PROD0670,CUST02749,2022-02-21,2023-12-31,Wrong Item,527.22,Books,West,0,2.6,25,48.15,0,2.8,7,5,DHL,Partial
RET006345,ORD006345,PROD0367,CUST02132,2023-08-07,2022-04-06,Defective,349.58,Home,South,0,2.7,17,3.96,1,2.0,7,13,FedEx,Full
RET006346,ORD006346,PROD0377,CUST01579,2022-05-01,2022-10-02,Changed Mind,430.31,Home,West,0,2.8,22,45.97,1,2.3,0,9,Local,Partial
RET006347,ORD006347,PROD0665,CUST02594,2023-05-03,2022-10-29,Late Delivery,745.79,Electronics,West,0,1.5,13,6.88,1,3.8,5,14,FedEx,Partial
RET006348,ORD006348,PROD0369,CUST00779,2022-03-09,2022-04-17,Changed Mind,458.88,Home,West,0,1.9,13,44.19,1,1.5,2,14,DHL,Full
RET006349,ORD006349,PROD0368,CUST01431,2023-11-07,2022-02-01,Changed Mind,887.19,Books,East,1,1.7,25,15.74,0,2.2,2,11,DHL,Partial
RET006350,ORD006350,PROD0657,CUST00559,2023-01-14,2022-02-13,Defective,23.43,Electronics,West,1,1.2,20,40.7,1,3.8,0,7,UPS,Full
RET006351,ORD006351,PROD0694,CUST00468,2022-10-11,2023-01-24,Changed Mind,508.17,Electronics,East,0,2.4,26,10.02,1,3.2,9,8,FedEx,Partial
RET006352,ORD006352,PROD0029,CUST01129,2022-04-22,2023-07-17,Defective,274.19,Books,East,1,3.4,23,39.56,0,4.7,5,7,DHL,Full
RET006353,ORD006353,PROD0319,CUST01768,2023-11-16,2023-08-31,Late Delivery,183.56,Electronics,North,1,1.4,10,23.02,0,3.2,4,12,Local,Full
RET006354,ORD006354,PROD0835,CUST01156,2022-10-10,2023-04-30,Late Delivery,814.82,Books,East,1,2.3,22,49.56,1,1.8,9,2,FedEx,Partial
RET006355,ORD006355,PROD0742,CUST01997,2023-08-26,2022-10-28,Wrong Item,168.73,Clothing,South,0,4.3,27,4.54,0,1.1,2,7,Local,Partial
RET006356,ORD006356,PROD0608,CUST00406,2022-04-19,2022-01-04,Late Delivery,538.67,Electronics,East,1,3.7,19,32.48,1,3.2,2,2,UPS,Partial
RET006357,ORD006357,PROD0128,CUST02098,2023-02-28,2022-06-20,Wrong Item,475.49,Electronics,West,1,2.8,25,18.29,0,1.1,9,10,DHL,Full
RET006358,ORD006358,PROD0991,CUST02500,2023-12-15,2022-08-28,Changed Mind,95.84,Books,East,1,3.0,22,25.22,1,3.4,5,2,Local,Partial
RET006359,ORD006359,PROD0736,CUST01349,2022-04-12,2023-05-31,Wrong Item,846.4,Electronics,North,1,1.9,20,43.8,0,4.7,5,12,DHL,Full
,ORD006360,PROD0161,CUST00527,2023-11-09,2023-08-13,Changed Mind,123.97,Electronics,North,0,2.5,12,13.61,1,4.5,7,10,Local,Full
RET006361,ORD006361,PROD0471,CUST01616,2023-02-07,2023-12-07,Defective,756.33,Books,North,1,1.6,19,25.11,0,4.1,5,10,Local,Partial
RET006362,ORD006362,PROD0505,CUST00350,2023-12-16,2023-05-10,Changed Mind,339.97,Home,East,0,2.9,9,5.65,0,2.3,1,10,DHL,Full
RET006363,ORD006363,PROD0203,CUST02573,2022-09-08,2023-09-18,Late Delivery,491.51,Clothing,West,0,4.1,17,40.25,0,4.2,6,13,FedEx,Full
RET006364,ORD006364,PROD0079,CUST01250,2022-02-23,2023-11-08,Late Delivery,319.17,Home,North,1,1.1,22,36.09,0,4.9,2,2,UPS,Partial
RET006365,ORD006365,PROD0662,CUST00364,2023-12-19,2023-03-03,Wrong Item,289.88,Books,South,0,3.3,14,13.45,1,3.8,7,2,DHL,Full
RET006366,ORD006366,PROD0506,CUST00656,2022-08-03,2022-02-22,Wrong Item,375.24,Home,North,0,5.0,21,11.29,0,1.2,0,5,DHL,Full
RET006367,ORD006367,PROD0394,CUST02126,2022-10-26,2022-12-14,Late Delivery,127.16,Electronics,East,0,3.1,7,34.35,1,3.6,5,9,FedEx,Full
RET006368,ORD006368,PROD0709,CUST01654,2022-06-08,2022-01-06,Late Delivery,43.49,Clothing,South,0,4.8,24,21.77,1,1.7,7,6,DHL,Full
RET006369,ORD006369,PROD0713,CUST00061,2022-03-17,2022-05-06,Late Delivery,771.24,Home,West,0,4.8,27,3.94,1,3.1,2,9,UPS,Full
RET006370,ORD006370,PROD0245,CUST02420,2022-08-15,2023-07-14,Changed Mind,257.53,Books,South,0,4.7,20,25.48,0,2.7,5,13,FedEx,Full
RET006371,ORD006371,PROD0631,CUST02627,2023-01-16,2023-11-09,Wrong Item,661.86,Home,East,1,1.9,20,23.91,1,4.8,8,14,DHL,Full
RET006372,ORD006372,PROD0891,CUST02829,2022-05-24,2023-07-27,Changed Mind,400.91,Clothing,South,0,4.9,25,36.07,1,2.4,9,9,DHL,Partial
RET006373,ORD006373,PROD0435,CUST02188,2023-04-26,2023-12-10,Defective,353.17,Electronics,West,0,1.7,10,32.54,1,1.5,9,6,FedEx,Partial
RET006374,ORD006374,PROD0659,CUST02055,2023-12-23,2023-11-22,Changed Mind,776.89,Electronics,North,1,1.7,7,25.66,0,3.4,5,8,UPS,Partial
RET006375,ORD006375,PROD0869,CUST02426,2022-05-28,2022-05-03,Defective,353.59,Home,East,1,4.6,17,40.02,0,1.9,0,13,UPS,Partial
RET006376,ORD006376,PROD0361,CUST02488,2022-09-27,2023-02-20,Defective,551.34,Electronics,West,1,4.9,12,20.07,1,2.6,6,9,Local,Full
RET006377,ORD006377,PROD0702,CUST00097,2022-01-13,2022-08-23,Late Delivery,480.76,Books,East,1,2.0,8,21.67,0,5.0,9,13,FedEx,Full
RET006378,ORD006378,PROD0041,CUST00972,2022-11-08,2023-12-08,Late Delivery,281.68,Books,North,0,1.6,13,33.52,0,3.9,7,7,Local,Partial
RET006379,ORD006379,PROD0643,CUST00227,2022-02-20,2023-07-05,Late Delivery,100.6,Clothing,West,0,4.0,10,32.07,0,4.9,1,4,DHL,Full
RET006380,ORD006380,PROD0433,CUST00492,2023-02-26,2022-01-01,Late Delivery,24.79,Clothing,North,1,2.6,19,13.49,1,2.9,6,3,FedEx,Partial
RET006381,ORD006381,PROD0246,CUST00681,2023-05-13,2023-01-10,Wrong Item,932.64,Electronics,East,0,4.6,24,29.65,1,2.3,0,6,FedEx,Partial
RET006382,ORD006382,PROD0251,CUST01744,2023-03-02,2023-02-10,Late Delivery,651.78,Clothing,East,0,2.0,29,11.54,0,2.1,6,4,UPS,Full
RET006383,ORD006383,PROD0110,CUST01525,2023-03-17,2022-04-30,Defective,407.99,Electronics,East,1,3.9,29,28.65,1,4.7,6,1,UPS,Partial
RET006384,ORD006384,PROD0955,CUST01630,2022-02-25,2023-11-25,Late Delivery,83.45,Books,East,0,4.6,8,16.12,0,2.8,9,13,DHL,Partial
RET006385,ORD006385,PROD0475,CUST01395,2022-12-05,2022-12-05,Late Delivery,530.26,Home,West,1,3.4,11,36.27,1,2.3,6,4,Local,Full
RET006386,ORD006386,PROD0088,CUST00901,2022-07-31,2023-05-09,Defective,673.26,Home,North,1,1.9,23,34.26,0,2.1,7,9,Local,Full
RET006387,ORD006387,PROD0988,CUST02660,2023-04-06,2023-04-24,Changed Mind,592.3,Clothing,North,1,3.1,25,33.87,0,2.1,2,8,FedEx,Partial
RET006388,ORD006388,PROD0785,CUST01975,2022-12-08,2022-05-12,Changed Mind,829.89,Home,West,0,3.0,20,39.59,1,2.9,0,10,UPS,Partial
RET006389,ORD006389,PROD0653,CUST01777,2023-08-01,2022-02-15,Wrong Item,173.7,Home,West,0,1.4,14,6.69,0,4.9,2,1,Local,Full
RET006390,ORD006390,PROD0194,CUST01643,2023-03-29,2022-06-28,Wrong Item,423.85,Home,East,1,2.6,13,9.02,0,3.5,6,8,UPS,Partial
,ORD006391,PROD0810,CUST02674,2023-09-22,2022-01-15,Wrong Item,520.65,Home,West,1,2.7,23,12.54,0,3.6,6,1,Local,Partial
RET006392,ORD006392,PROD0885,CUST02258,2023-01-13,2022-07-14,Changed Mind,385.25,Books,East,1,4.8,8,42.67,1,1.8,2,8,Local,Full
RET006393,ORD006393,PROD0762,CUST02967,2023-05-21,2022-08-24,Changed Mind,264.72,Clothing,East,0,2.2,12,0.12,0,2.1,1,2,Local,Partial
RET006394,ORD006394,PROD0331,CUST01425,2023-07-19,2022-09-29,Wrong Item,368.02,Clothing,North,0,4.0,8,17.88,0,4.9,1,2,UPS,Partial
RET006395,ORD006395,PROD0615,CUST00383,2022-12-19,2022-04-08,Late Delivery,687.47,Books,North,1,2.3,23,25.82,0,3.9,6,4,FedEx,Full
RET006396,ORD006396,PROD0468,CUST00044,2022-06-10,2022-03-29,Changed Mind,334.13,Electronics,East,1,3.1,20,21.46,1,4.1,8,12,DHL,Partial
,ORD006397,PROD0894,CUST00195,2023-05-28,2022-06-05,Wrong Item,989.1,Electronics,West,0,1.8,27,4.8,0,4.7,0,1,FedEx,Partial
RET006398,ORD006398,PROD0421,CUST02386,2023-03-31,2023-09-20,Defective,746.67,Clothing,South,0,4.1,27,15.39,0,4.9,2,13,FedEx,Full
RET006399,ORD006399,PROD0177,CUST00912,2023-11-01,2022-08-28,Late Delivery,648.5,Electronics,North,0,2.7,24,1.19,1,2.8,7,5,FedEx,Partial
RET006400,ORD006400,PROD0590,CUST00057,2023-07-25,2023-12-16,Changed Mind,191.18,Clothing,South,1,3.9,25,15.64,1,2.9,3,9,FedEx,Partial
RET006401,ORD006401,PROD0617,CUST00758,2023-08-13,2022-10-06,Wrong Item,385.12,Electronics,West,1,2.0,20,11.7,0,1.8,0,7,UPS,Full
RET006402,ORD006402,PROD0719,CUST00185,2023-05-21,2022-09-03,Changed Mind,213.51,Clothing,East,0,1.8,12,43.32,0,2.3,7,12,UPS,Full
