CampaignID,StartDate,EndDate,Channel,AdSpend,Clicks,Conversions,RevenueGenerated,CostPerClick,ConversionRate,Impressions,BounceRate,EngagementScore,TargetAudience,Region,CampaignType,Budget,CTR,CPC,CPA
CMP0211,2023-05-17,2022-06-08,Affiliate,5326.23,2006,1169,13521.61,3.66,0.23,57618,0.61,9.17,Adults,East,Retention,41733.78,0.15,1.8,16.81
CMP0060,2023-01-22,2022-07-22,Social Media,8329.81,3039,4263,17579.59,4.11,0.23,87030,0.47,3.07,Seniors,South,Conversion,4609.29,0.12,1.9,5.86
CMP0428,2023-04-30,2023-12-15,Email,2582.82,8832,822,8548.67,2.02,0.43,29091,0.18,5.63,Adults,East,Awareness,16635.05,0.15,2.13,6.43
CMP0377,2023-12-23,2023-03-27,Affiliate,4660.31,8809,1399,19452.51,3.31,0.03,58456,0.16,3.82,Teens,South,Retention,15143.64,0.14,0.51,33.95
CMP0395,2023-08-14,2022-12-01,Email,1691.95,8715,3020,8467.97,1.32,0.14,95846,0.3,8.12,Seniors,North,Retention,39299.71,0.1,0.62,44.17
CMP0450,2023-06-23,2022-07-07,Email,4101.59,9149,2406,4667.83,3.8,0.44,67584,0.73,9.1,Teens,South,Retention,37834.76,0.1,2.82,42.45
CMP0431,2022-06-25,2023-07-05,Affiliate,252.91,4277,4499,10820.82,4.41,0.38,55068,0.81,5.81,Seniors,West,Retention,44658.72,0.13,1.94,29.65
CMP0364,2022-11-29,2023-07-20,Social Media,9116.22,6558,1357,8281.25,3.83,0.01,25505,0.3,3.89,Teens,West,Awareness,15135.86,0.17,1.12,6.76
CMP0364,2022-06-13,2022-05-22,Search,6798.06,1852,3005,2937.53,2.51,0.27,18921,0.34,6.81,Teens,West,Awareness,24217.53,0.1,2.58,7.92
CMP0457,2023-08-02,2023-02-02,Social Media,3394.86,7547,1547,952.24,0.75,0.13,67624,0.24,2.28,Teens,South,Awareness,1919.2,0.08,1.63,13.16
CMP0213,2023-09-19,2022-12-03,Email,8823.86,1766,4948,15008.08,4.38,0.49,13115,0.65,5.58,Seniors,South,Awareness,49517.5,0.17,0.42,14.77
CMP0216,2023-12-05,2023-08-18,Email,1911.0,1963,1496,18690.76,4.09,0.49,38017,0.12,7.83,Adults,West,Awareness,21140.79,0.07,2.31,22.13
CMP0226,2022-08-31,2023-07-25,Affiliate,879.46,4561,3156,9089.25,3.52,0.46,37946,0.84,3.37,Adults,North,Retention,28337.81,0.18,2.54,14.04
CMP0470,2023-01-12,2022-09-21,Email,9431.95,5312,1792,1775.44,4.27,0.01,57654,0.32,4.53,Adults,West,Conversion,27089.48,0.11,0.24,18.62
CMP0131,2023-01-10,2023-12-02,Affiliate,3159.27,2218,2558,14942.54,2.71,0.45,94801,0.72,6.89,Adults,East,Conversion,20073.48,0.08,0.44,7.84
CMP0076,2023-06-14,2022-02-24,Affiliate,9366.14,5726,1760,17407.9,4.95,0.17,56091,0.87,9.64,Seniors,North,Conversion,12414.07,0.09,0.75,23.47
CMP0476,2023-05-01,2022-11-28,Social Media,6412.37,9641,2023,6811.24,4.2,0.32,63209,0.22,1.71,Seniors,East,Awareness,37561.29,0.11,0.52,28.78
CMP0286,2023-02-21,2022-02-07,Email,9802.43,7458,2245,4829.3,0.9,0.23,27561,0.2,2.4,Seniors,South,Conversion,19427.82,0.07,2.15,37.56
CMP0474,2023-07-03,2023-11-03,Social Media,7558.95,9362,3574,7072.6,2.07,0.18,61977,0.32,2.15,Adults,East,Retention,33953.35,0.16,0.36,8.05
CMP0496,2022-03-29,2023-08-18,Search,1144.29,1853,4470,18212.15,0.93,0.15,56673,0.57,2.99,Seniors,North,Retention,36788.38,0.2,0.38,46.52
CMP0277,2023-05-15,2023-06-18,Social Media,8537.06,7239,2558,8650.24,1.2,0.22,56008,0.1,1.55,Seniors,North,Conversion,36572.66,0.17,2.99,24.98
CMP0156,2022-08-11,2023-11-22,Email,1564.0,9712,2234,13256.08,2.55,0.16,3441,0.58,4.26,Seniors,East,Conversion,4995.16,0.03,1.68,23.65
CMP0248,2023-10-16,2023-10-17,Search,6952.76,6460,4734,1949.92,1.87,0.46,75991,0.56,3.53,Teens,East,Conversion,48754.83,0.07,1.22,48.16
CMP0218,2023-08-14,2023-06-26,Email,5054.03,4365,979,5990.01,4.56,0.22,66581,0.14,2.78,Seniors,West,Awareness,38219.45,0.11,1.08,28.6
CMP0190,2022-10-10,2022-02-13,Search,7106.48,1488,282,4946.5,0.1,0.47,97953,0.52,3.32,Adults,South,Awareness,30268.25,0.18,1.43,16.73
CMP0417,2022-09-29,2023-07-03,Email,7673.4,8911,1596,1721.17,0.15,0.19,56380,0.77,6.79,Teens,North,Conversion,15132.62,0.1,0.86,6.2
CMP0469,2022-03-07,2022-06-04,Social Media,8056.29,9548,2834,2851.94,4.61,0.14,18620,0.34,7.2,Teens,West,Awareness,8424.31,0.07,2.8,44.41
CMP0163,2023-05-16,2022-05-19,Email,8366.3,3818,3528,8623.78,1.27,0.41,54482,0.75,9.36,Teens,West,Retention,39919.3,0.16,2.81,39.33
CMP0180,2023-07-18,2023-03-22,Affiliate,8487.52,7014,2398,11381.09,0.11,0.27,52468,0.45,2.89,Seniors,South,Awareness,20324.5,0.15,2.9,34.11
CMP0034,2023-10-09,2022-06-15,Affiliate,4184.49,5621,4030,6582.42,2.24,0.09,2458,0.77,1.91,Seniors,South,Awareness,45677.15,0.04,2.75,25.01
CMP0041,2022-09-15,2023-09-17,Social Media,8903.36,1110,4610,8680.28,1.06,0.46,30007,0.48,1.53,Seniors,South,Awareness,47081.97,0.04,2.81,40.56
CMP0307,2022-09-09,2023-01-03,Social Media,7223.84,525,4966,15310.11,0.36,0.48,15521,0.82,5.44,Adults,South,Awareness,3728.86,0.11,1.39,17.22
CMP0431,2023-01-23,2022-05-22,Search,8405.81,7018,3830,5320.14,2.7,0.35,95269,0.83,6.81,Adults,North,Awareness,29437.05,0.17,0.91,14.88
CMP0338,2022-02-14,2022-08-11,Social Media,9892.99,7108,2794,1165.39,0.79,0.49,8165,0.11,3.16,Adults,North,Awareness,19802.04,0.06,1.13,46.87
CMP0314,2022-05-11,2022-07-25,Affiliate,1252.51,8508,638,5511.28,4.2,0.34,93551,0.41,6.99,Teens,North,Conversion,21013.01,0.13,2.31,8.14
CMP0075,2023-02-05,2022-12-06,Social Media,3768.74,6413,4355,18467.33,1.58,0.32,56017,0.81,2.69,Adults,West,Awareness,31193.9,0.09,0.49,45.83
CMP0441,2022-01-09,2023-03-01,Affiliate,8084.82,8901,4617,851.49,1.19,0.41,37760,0.11,3.0,Teens,East,Conversion,39089.68,0.01,0.11,15.29
CMP0279,2023-12-05,2022-09-12,Social Media,954.4,285,354,3014.32,3.72,0.04,27421,0.18,6.98,Seniors,South,Awareness,27934.06,0.1,2.16,47.44
CMP0176,2023-01-18,2022-01-15,Affiliate,5453.73,9016,4652,1769.07,4.26,0.23,79892,0.44,9.59,Seniors,North,Conversion,38080.63,0.13,1.59,22.27
CMP0384,2023-11-13,2023-11-22,Search,8598.14,9115,565,7850.08,0.56,0.22,63550,0.88,9.13,Teens,South,Retention,48295.2,0.17,2.24,22.28
CMP0150,2023-08-16,2023-11-27,Email,288.01,1284,4020,13131.08,0.84,0.31,21411,0.84,1.24,Seniors,East,Conversion,21140.61,0.06,1.94,7.1
CMP0273,2023-12-31,2022-12-22,Email,9401.24,8475,2929,18251.71,2.43,0.18,99239,0.57,9.83,Seniors,North,Awareness,22782.26,0.12,0.56,42.13
CMP0325,2023-05-17,2022-07-23,Affiliate,9783.63,3708,469,15984.3,2.99,0.23,96786,0.3,4.28,Seniors,West,Conversion,33994.53,0.19,1.99,43.99
CMP0108,2022-06-10,2022-05-15,Social Media,3290.58,3866,2798,5388.77,0.51,0.43,68708,0.61,5.99,Seniors,East,Conversion,2933.9,0.12,2.93,37.07
CMP0139,2023-08-09,2022-10-06,Social Media,7691.23,9911,2821,12879.38,1.94,0.47,62167,0.36,4.11,Seniors,North,Awareness,6748.85,0.18,1.8,38.15
CMP0350,2023-05-01,2023-08-25,Email,1359.04,4426,2545,13444.97,4.5,0.25,73383,0.62,8.42,Adults,East,Retention,8376.95,0.12,0.7,18.87
CMP0271,2023-05-16,2022-01-17,Affiliate,7751.36,7735,3125,2264.99,4.39,0.36,52630,0.24,7.05,Seniors,North,Conversion,29331.0,0.13,0.62,35.25
CMP0347,2023-01-24,2022-07-09,Social Media,4867.06,2535,2559,8829.12,1.63,0.28,95691,0.58,8.89,Seniors,North,Conversion,27660.5,0.15,0.64,5.62
CMP0419,2022-11-12,2023-11-02,Email,8616.7,834,69,6569.37,1.21,0.44,99479,0.65,2.91,Teens,West,Conversion,15990.86,0.15,2.14,37.72
CMP0289,2022-05-08,2023-11-18,Affiliate,2204.8,257,4682,3563.72,2.96,0.14,25650,0.67,6.76,Teens,East,Awareness,29170.55,0.11,2.46,46.29
CMP0212,2023-07-10,2022-01-04,Search,6759.31,9633,3195,1644.1,0.57,0.43,36568,0.88,5.78,Teens,West,Conversion,48249.93,0.13,0.56,15.69
CMP0381,2023-04-05,2022-10-01,Social Media,7882.58,5404,1804,1029.15,1.24,0.26,82569,0.12,6.3,Seniors,East,Awareness,43237.47,0.14,2.95,8.27
CMP0272,2022-05-26,2023-12-11,Social Media,2104.67,3592,4454,17245.21,0.92,0.23,64495,0.16,4.29,Adults,West,Conversion,18614.59,0.04,2.03,36.75
CMP0418,2023-10-03,2023-01-11,Affiliate,8201.04,3354,1974,6947.53,1.12,0.48,35867,0.58,1.06,Teens,West,Awareness,47613.73,0.07,1.19,47.03
CMP0066,2022-01-10,2022-12-19,Email,9584.06,7864,4779,10114.95,1.15,0.16,79928,0.49,7.34,Teens,West,Awareness,18385.97,0.18,0.97,45.08
CMP0483,2023-01-17,2023-05-25,Affiliate,6199.18,1175,1503,6186.83,3.17,0.05,65981,0.6,7.43,Seniors,South,Retention,29101.98,0.06,2.27,46.83
CMP0424,2022-09-04,2023-04-10,Email,7870.02,5222,4781,3734.19,2.49,0.34,81391,0.65,8.83,Adults,North,Conversion,34622.29,0.13,1.62,35.01
CMP0248,2022-06-27,2023-01-06,Affiliate,5372.58,8290,2606,5595.36,4.33,0.14,24181,0.13,9.66,Adults,West,Retention,30838.65,0.02,1.13,22.78
CMP0156,2023-04-10,2022-07-30,Search,6021.22,7941,4243,3814.73,3.7,0.32,41004,0.49,2.79,Seniors,North,Retention,42408.32,0.17,0.45,24.63
CMP0047,2022-11-28,2023-09-03,Social Media,232.19,6851,4923,15278.61,2.54,0.04,5442,0.5,1.61,Adults,East,Awareness,28699.08,0.12,1.87,46.32
CMP0423,2022-09-14,2022-03-21,Email,5290.44,5235,2675,18196.52,1.61,0.29,92055,0.6,8.06,Teens,North,Retention,19355.25,0.11,1.51,35.08
CMP0454,2023-03-04,2023-03-30,Search,5798.08,6473,4186,8972.78,4.18,0.13,62424,0.39,8.91,Adults,South,Awareness,27730.59,0.15,2.18,32.68
,2022-10-19,2023-05-08,Affiliate,6733.47,5099,4408,16547.02,0.49,0.05,77886,0.15,2.54,Teens,South,Conversion,46794.83,0.15,2.95,34.81
CMP0148,2023-05-19,2023-04-28,Email,1776.97,3064,3079,8802.84,3.44,0.04,88691,0.36,1.98,Adults,North,Retention,35801.12,0.06,1.41,42.76
CMP0124,2022-10-21,2022-10-15,Email,2489.61,9180,2466,9212.25,0.65,0.48,5927,0.27,8.64,Teens,East,Retention,14733.25,0.2,2.92,7.47
,2023-11-03,2023-05-20,Search,7584.45,8122,2777,9959.76,2.71,0.14,9179,0.73,9.8,Teens,North,Conversion,1967.11,0.18,0.22,12.53
CMP0456,2023-12-05,2023-07-05,Affiliate,1759.62,5225,2422,16494.61,4.52,0.3,79971,0.8,4.67,Teens,North,Conversion,30616.99,0.05,1.77,15.19
CMP0247,2022-11-09,2023-09-09,Search,4218.66,1233,3072,18758.33,1.27,0.25,86127,0.24,9.14,Seniors,North,Awareness,8223.22,0.07,2.5,14.55
CMP0343,2023-06-14,2023-12-23,Affiliate,2579.85,4338,2146,15016.64,0.48,0.19,12132,0.59,7.94,Seniors,North,Awareness,25675.64,0.08,0.69,28.63
CMP0128,2023-11-10,2022-10-20,Search,5497.32,6126,4350,17824.64,1.76,0.28,84431,0.26,3.61,Adults,West,Conversion,13042.55,0.16,1.6,18.6
CMP0191,2023-08-05,2023-02-17,Search,9870.02,5886,1813,13033.15,2.44,0.28,84265,0.77,2.41,Adults,East,Retention,44976.24,0.07,2.47,21.6
CMP0067,2022-04-07,2022-03-26,Search,8535.18,6672,1106,16865.52,3.65,0.42,63660,0.72,2.75,Adults,North,Retention,7364.24,0.14,1.54,27.35
CMP0004,2023-12-04,2022-12-26,Search,2767.8,8457,3758,11358.06,0.25,0.2,2744,0.57,5.74,Teens,South,Retention,49228.63,0.13,1.8,29.01
CMP0442,2022-11-24,2022-05-14,Affiliate,3749.26,6193,220,15567.76,0.74,0.18,90166,0.35,4.58,Teens,East,Retention,6423.02,0.12,0.28,25.33
CMP0409,2023-01-18,2023-05-24,Social Media,9194.47,8412,543,14252.4,2.11,0.34,92019,0.89,9.63,Adults,East,Retention,30659.94,0.13,2.62,30.23
CMP0303,2022-01-03,2022-03-09,Search,8993.12,3097,950,15110.61,0.57,0.19,29642,0.62,4.74,Teens,South,Conversion,26441.32,0.05,0.12,17.88
CMP0294,2023-02-03,2022-10-03,Affiliate,1689.23,6411,3947,5070.34,4.78,0.26,14417,0.69,1.87,Teens,East,Conversion,36535.14,0.04,1.58,32.81
CMP0143,2023-11-10,2023-09-25,Social Media,8309.78,3255,1275,3498.14,2.6,0.09,11863,0.8,2.08,Teens,West,Retention,12020.13,0.07,1.48,21.63
CMP0191,2023-09-12,2022-10-19,Email,3046.32,520,21,13234.08,1.95,0.15,7770,0.76,9.15,Seniors,North,Awareness,21998.89,0.1,0.35,48.19
CMP0021,2023-07-27,2022-05-23,Email,5483.65,2935,2011,9916.3,4.9,0.11,15914,0.76,5.66,Adults,West,Retention,1218.03,0.11,0.77,46.13
CMP0227,2023-03-14,2022-03-29,Search,150.47,4463,526,15410.87,3.27,0.42,35177,0.3,9.51,Adults,North,Retention,33845.38,0.04,2.21,39.76
CMP0313,2022-12-02,2023-12-19,Email,9986.04,2185,4899,3356.83,2.63,0.4,46710,0.35,9.55,Seniors,West,Awareness,16653.97,0.14,2.7,42.23
CMP0117,2023-01-26,2022-09-25,Search,7634.86,7169,4452,18980.01,1.28,0.2,57694,0.41,9.67,Adults,East,Conversion,47967.1,0.03,0.59,48.75
CMP0437,2022-06-18,2022-01-31,Search,2493.16,7570,2077,14228.72,1.34,0.23,72814,0.83,9.29,Teens,North,Retention,23482.07,0.2,2.88,13.43
CMP0302,2022-06-30,2022-07-29,Social Media,6869.57,2485,1734,948.29,1.88,0.21,48291,0.15,8.99,Teens,North,Conversion,34989.03,0.16,0.62,33.91
CMP0500,2023-09-20,2023-03-01,Email,3003.74,2477,2193,11742.41,3.78,0.1,70895,0.31,6.59,Adults,East,Retention,9542.63,0.18,1.88,11.77
CMP0142,2022-09-25,2022-12-02,Search,985.61,2957,4551,6596.09,4.1,0.39,89153,0.45,9.57,Adults,South,Awareness,40499.83,0.1,1.99,16.14
CMP0484,2022-08-01,2023-10-05,Email,4310.57,1555,182,5856.18,1.04,0.42,5743,0.67,8.16,Teens,South,Retention,1735.12,0.19,2.05,24.18
CMP0460,2023-11-09,2023-07-26,Social Media,6175.82,9280,4264,18092.21,4.11,0.31,5893,0.23,7.13,Teens,East,Retention,3633.61,0.2,2.3,10.7
CMP0401,2022-11-08,2023-08-18,Email,988.8,1990,1824,16801.0,1.72,0.37,32852,0.51,9.05,Adults,South,Conversion,39079.55,0.1,1.71,20.38
CMP0039,2022-03-24,2022-03-07,Social Media,5232.22,8941,1685,686.3,1.08,0.33,46907,0.37,8.28,Adults,South,Conversion,20823.09,0.17,0.18,31.52
CMP0393,2022-12-22,2023-06-27,Social Media,5197.16,2528,13,4042.59,1.05,0.06,27677,0.27,4.43,Teens,West,Retention,3632.59,0.14,1.64,10.44
CMP0355,2023-02-12,2023-11-04,Social Media,6323.59,6309,1620,14530.87,2.37,0.28,9885,0.15,3.52,Seniors,South,Retention,20192.97,0.05,2.52,32.77
CMP0252,2022-11-10,2022-10-21,Search,2521.99,2417,2803,17039.72,3.86,0.18,94918,0.76,2.36,Seniors,East,Awareness,8884.75,0.09,1.77,22.08
CMP0333,2023-07-18,2022-05-01,Affiliate,304.35,8338,2430,14493.27,2.9,0.12,31975,0.65,9.56,Teens,West,Retention,23917.61,0.15,0.55,21.68
CMP0207,2023-01-23,2022-09-27,Search,3316.09,8148,4387,10743.43,2.38,0.34,79203,0.32,1.77,Teens,South,Awareness,49487.63,0.04,0.7,45.19
CMP0210,2022-06-29,2023-06-23,Email,4045.95,7447,2800,19699.25,0.19,0.45,16028,0.41,7.93,Teens,South,Conversion,1615.54,0.07,1.54,22.58
CMP0115,2022-06-29,2022-09-14,Search,6393.84,2215,2340,16046.95,2.86,0.5,1733,0.54,4.48,Seniors,East,Awareness,39166.33,0.07,0.45,36.78
CMP0225,2022-06-28,2023-07-20,Search,9308.7,7382,1510,9624.6,3.41,0.29,89094,0.36,5.2,Seniors,East,Retention,19000.86,0.09,0.47,46.23
CMP0134,2022-09-17,2022-06-29,Affiliate,2113.52,7293,4340,11877.79,0.58,0.34,14724,0.25,2.09,Seniors,North,Conversion,39435.74,0.01,1.77,38.29
CMP0251,2022-03-04,2022-11-20,Email,6904.6,172,1735,1373.97,4.79,0.33,62739,0.27,2.07,Seniors,South,Awareness,22872.19,0.07,2.86,34.71
,2022-10-05,2022-05-13,Social Media,1064.27,3557,3938,19312.34,0.55,0.35,88133,0.78,4.16,Adults,South,Conversion,37800.74,0.05,0.81,17.25
CMP0407,2022-12-15,2023-07-01,Social Media,1987.16,2122,4443,7573.41,3.48,0.13,64870,0.49,7.42,Seniors,South,Awareness,27943.02,0.19,1.46,37.73
CMP0443,2022-10-25,2022-10-05,Email,5140.43,4185,465,13399.62,2.67,0.09,34528,0.48,3.41,Teens,South,Retention,37503.2,0.17,1.04,14.35
CMP0091,2023-06-05,2023-06-29,Search,7112.94,7688,3979,13505.53,4.43,0.21,51709,0.41,7.27,Seniors,West,Retention,26142.94,0.11,2.23,8.36
CMP0354,2023-11-20,2022-09-03,Affiliate,8599.83,9318,1928,1610.37,2.13,0.24,13790,0.68,9.97,Teens,North,Awareness,33861.24,0.03,1.65,29.83
CMP0376,2023-11-03,2022-03-03,Affiliate,7464.64,1643,1392,5684.13,2.59,0.38,43621,0.76,4.82,Teens,South,Conversion,23531.17,0.19,1.83,46.47
CMP0046,2023-03-13,2022-02-27,Email,251.99,4596,4515,13295.75,2.81,0.32,22387,0.68,9.42,Seniors,South,Awareness,12541.31,0.08,1.64,18.13
CMP0038,2022-04-03,2022-10-14,Email,6870.92,5883,1998,18287.07,4.39,0.28,57861,0.49,1.71,Teens,South,Retention,38105.74,0.16,2.46,18.96
CMP0142,2023-04-06,2023-10-09,Search,8264.11,4849,567,15683.34,4.02,0.25,26604,0.26,3.82,Teens,West,Conversion,25446.26,0.05,0.62,30.49
CMP0100,2023-05-01,2023-10-20,Affiliate,5302.78,5145,4567,11812.7,1.47,0.12,47273,0.53,6.39,Seniors,North,Awareness,20186.3,0.13,2.57,12.02
CMP0328,2022-06-21,2022-08-13,Email,9659.43,947,4296,5033.45,4.78,0.19,67426,0.68,2.93,Adults,South,Conversion,49570.97,0.09,0.45,35.54
CMP0190,2022-01-24,2022-07-13,Search,142.69,9787,4000,19002.43,3.79,0.06,72877,0.43,4.36,Seniors,South,Conversion,3615.12,0.11,1.85,26.46
CMP0035,2022-06-27,2022-01-09,Search,8204.71,1034,1178,8371.53,0.16,0.04,36434,0.89,5.06,Adults,East,Retention,36534.31,0.05,1.54,12.73
CMP0147,2022-03-22,2022-11-09,Email,3414.72,1495,1377,3423.15,1.0,0.02,3466,0.85,7.07,Seniors,North,Conversion,21297.4,0.18,1.23,26.08
CMP0030,2023-11-04,2022-02-08,Affiliate,6539.45,6674,3697,921.96,4.29,0.05,29233,0.85,2.96,Adults,West,Retention,17313.26,0.14,1.63,10.01
CMP0334,2023-11-13,2023-12-24,Social Media,6965.47,638,1609,19027.94,3.26,0.3,16695,0.57,4.17,Teens,West,Awareness,44864.6,0.09,0.86,33.16
CMP0084,2022-07-24,2023-05-30,Search,3131.87,8362,166,15669.35,1.36,0.49,55194,0.54,9.59,Adults,North,Retention,39018.93,0.08,1.26,9.61
CMP0369,2023-05-09,2022-12-27,Social Media,9954.7,8547,3389,4719.49,0.94,0.02,27255,0.53,3.4,Adults,South,Conversion,2005.25,0.02,0.2,39.01
CMP0281,2023-10-16,2023-04-13,Search,1122.18,1001,4999,3264.65,0.82,0.39,47127,0.48,7.62,Teens,West,Retention,37055.53,0.08,2.99,35.76
CMP0424,2023-12-06,2023-11-22,Affiliate,1654.59,8961,4967,19209.82,1.66,0.34,16270,0.23,8.84,Seniors,West,Conversion,1405.36,0.05,0.36,7.86
CMP0344,2023-01-08,2022-08-23,Social Media,8932.7,1983,1057,5195.43,4.5,0.43,63592,0.8,7.04,Adults,East,Awareness,3319.9,0.17,2.5,8.53
,2023-10-06,2022-03-30,Email,1279.88,8431,940,9507.77,1.83,0.47,80228,0.75,8.1,Seniors,West,Retention,13478.22,0.07,1.13,19.37
CMP0154,2022-09-23,2023-04-05,Search,3874.73,2802,1134,12411.64,3.34,0.41,7671,0.69,9.86,Adults,West,Conversion,49059.5,0.12,2.23,10.81
CMP0102,2023-09-07,2023-11-20,Email,7358.11,9738,1291,1716.42,0.65,0.4,51707,0.65,3.99,Teens,South,Conversion,20172.52,0.13,1.09,19.77
CMP0215,2022-10-20,2023-02-09,Email,7935.77,4259,4766,7216.45,2.7,0.05,3433,0.47,3.32,Seniors,South,Conversion,28891.44,0.13,2.85,14.24
CMP0150,2023-12-06,2023-05-03,Affiliate,9551.22,9586,1138,18900.98,1.78,0.19,89826,0.9,5.05,Adults,South,Awareness,39282.98,0.13,0.53,35.5
CMP0432,2022-04-26,2022-01-02,Email,7916.78,9159,3662,14156.78,0.89,0.31,10685,0.45,6.74,Adults,South,Conversion,13834.25,0.16,1.13,10.73
CMP0083,2023-10-16,2023-09-22,Search,8460.87,1516,2092,7671.81,4.01,0.02,52460,0.31,1.96,Seniors,North,Conversion,47003.93,0.09,2.94,6.6
CMP0110,2022-07-18,2023-10-25,Email,9498.82,5063,4444,15938.74,4.1,0.24,77016,0.37,1.47,Seniors,West,Retention,23613.22,0.04,0.59,14.98
CMP0435,2023-10-07,2023-12-08,Email,5581.51,4973,4825,16825.14,1.6,0.01,20622,0.67,2.24,Teens,East,Awareness,43996.34,0.1,1.69,21.82
CMP0387,2023-10-24,2022-01-13,Search,3499.99,5221,1186,3459.7,3.3,0.37,68627,0.34,2.5,Teens,West,Retention,23170.96,0.01,0.19,5.91
CMP0426,2023-06-08,2022-03-14,Email,7639.97,2682,515,11938.59,2.03,0.14,25744,0.63,1.35,Seniors,West,Awareness,45450.04,0.15,2.67,38.39
CMP0275,2022-08-11,2022-03-13,Affiliate,1719.06,458,234,7651.71,0.32,0.38,59207,0.67,6.33,Teens,East,Conversion,43162.55,0.03,0.84,38.51
CMP0201,2023-01-12,2022-08-23,Search,775.49,1600,3848,10383.83,2.2,0.25,72754,0.82,6.22,Adults,West,Awareness,17846.11,0.06,1.29,26.34
CMP0284,2022-08-06,2022-04-07,Affiliate,7874.78,8219,4062,9646.73,2.92,0.06,34561,0.47,5.31,Teens,North,Awareness,5282.73,0.08,1.24,27.31
CMP0468,2023-04-21,2022-03-22,Email,9511.65,2038,189,10324.57,1.57,0.46,82502,0.49,2.18,Seniors,East,Conversion,4091.67,0.17,0.77,37.55
CMP0173,2023-05-19,2022-11-16,Social Media,4480.22,914,4524,10677.99,4.75,0.35,11635,0.16,9.52,Adults,South,Awareness,23895.56,0.16,2.12,38.56
CMP0327,2023-03-31,2023-12-18,Affiliate,1695.22,8887,1338,1850.5,2.83,0.36,46813,0.24,7.35,Teens,South,Retention,2995.99,0.17,1.69,34.45
CMP0206,2023-01-29,2023-10-11,Affiliate,5020.51,5166,4761,3965.04,1.92,0.12,95937,0.3,1.91,Adults,North,Conversion,31472.2,0.2,0.79,9.47
CMP0063,2023-03-28,2023-10-27,Email,3993.85,8518,751,11540.85,3.7,0.07,9110,0.85,6.19,Teens,West,Awareness,40598.3,0.12,2.72,31.48
CMP0073,2022-04-21,2022-08-24,Social Media,3787.49,3935,4419,18752.68,1.77,0.48,48408,0.61,1.36,Teens,East,Retention,43483.15,0.04,1.3,31.4
CMP0251,2022-12-07,2023-10-02,Search,6318.0,5012,3899,15057.06,0.22,0.18,20786,0.82,4.64,Seniors,East,Conversion,47331.63,0.1,1.48,22.61
CMP0124,2023-12-23,2023-04-20,Social Media,1829.88,6186,317,5153.54,0.14,0.12,87384,0.35,8.27,Adults,East,Retention,5118.77,0.17,1.45,12.52
CMP0375,2022-08-31,2023-12-28,Search,3866.77,6394,1276,7553.5,1.58,0.44,15037,0.36,5.78,Teens,East,Retention,43935.13,0.07,0.3,47.05
CMP0121,2022-06-22,2022-07-03,Email,8699.9,2164,1278,7039.91,0.86,0.24,8093,0.5,1.86,Adults,South,Conversion,5916.4,0.12,0.34,40.37
CMP0275,2022-07-01,2022-07-08,Social Media,7323.68,2451,3690,15505.58,1.83,0.33,81713,0.63,8.62,Seniors,East,Retention,49534.46,0.04,2.46,24.88
CMP0431,2022-01-10,2022-05-27,Email,650.33,9829,3038,19457.84,3.87,0.14,24845,0.22,1.67,Seniors,East,Awareness,6333.41,0.04,2.43,17.91
CMP0500,2023-09-19,2022-11-12,Affiliate,5187.65,7464,4057,7430.41,1.61,0.48,38400,0.24,5.38,Adults,South,Conversion,49786.12,0.12,2.25,23.68
CMP0398,2022-07-07,2022-01-08,Social Media,1003.82,1464,1063,787.83,2.84,0.24,61301,0.74,5.62,Seniors,West,Conversion,21154.02,0.19,2.44,26.57
CMP0120,2022-06-07,2022-05-10,Search,9579.21,1184,1653,18769.21,4.61,0.22,60119,0.79,7.96,Adults,East,Retention,37258.81,0.06,0.85,39.96
CMP0422,2023-03-24,2023-02-08,Affiliate,2521.94,366,2038,15187.95,3.52,0.04,83466,0.11,9.87,Seniors,South,Retention,9592.14,0.14,2.83,7.09
CMP0437,2023-06-01,2023-12-20,Search,9332.95,8251,2783,16769.94,2.85,0.36,23088,0.67,4.59,Teens,West,Retention,5044.41,0.16,0.23,35.81
CMP0317,2022-06-15,2023-04-26,Affiliate,8356.68,9562,2035,4569.27,4.35,0.28,26765,0.39,6.77,Teens,North,Retention,33948.06,0.06,1.68,33.6
CMP0164,2023-10-27,2023-05-19,Search,5558.51,8326,2040,13090.32,1.72,0.48,69029,0.37,5.68,Adults,South,Retention,28104.79,0.06,1.72,34.94
CMP0424,2023-06-17,2023-10-17,Search,3429.42,4981,3018,5037.82,1.07,0.07,53836,0.55,1.72,Teens,South,Conversion,45490.07,0.16,1.39,37.08
CMP0465,2023-12-26,2022-01-29,Email,8593.67,167,2673,726.54,3.76,0.2,99716,0.7,8.18,Adults,South,Retention,34357.41,0.02,2.17,48.04
CMP0286,2023-12-03,2022-01-22,Affiliate,1612.56,288,2018,3562.8,0.39,0.13,36529,0.84,5.7,Seniors,South,Awareness,32199.42,0.07,1.03,41.0
CMP0265,2022-11-06,2023-10-10,Email,1881.74,4236,4603,18494.74,2.18,0.34,78600,0.11,6.46,Adults,North,Conversion,32978.93,0.11,1.07,30.79
,2022-12-23,2022-02-22,Email,2324.75,782,1672,4698.74,1.51,0.05,16494,0.31,4.05,Adults,North,Retention,20641.4,0.06,0.34,24.5
